pred_prob,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41,f_42,f_43,f_44,f_45,f_46,f_47,f_48,f_49,f_50,f_51,f_52,f_53,f_54,f_55,f_56,f_57,f_58,f_59,f_60,f_61,f_62,f_63,f_64,f_65,f_66,f_67,f_68,f_69,f_70,f_71,f_72,f_73,f_74,f_75,f_76,f_77,f_78,f_79,f_80,f_81,f_82,f_83,f_84,f_85,f_86,f_87,f_88,f_89,f_90,f_91,f_92,f_93,f_94,f_95,f_96,f_97,f_98,f_99,f_100,f_101,f_102,f_103,f_104,f_105,f_106,f_107,f_108,f_109,f_110,f_111,f_112,f_113,f_114,f_115,f_116,f_117,f_118,f_119,f_120,f_121,f_122,f_123,f_124,f_125,f_126,f_127,f_128,f_129,f_130,f_131,f_132,f_133,f_134,f_135,f_136,f_137,f_138,f_139,f_140
0,-507.4102428,-459.3622027,-203.8461252,-23.10290605,557.1909718,-636.6963413,-11.32141533,48.72883768,625.4509618,27.98475258,98.20787904,161.4784894,-13.55177147,-180.1843611,430.678358,-5.009474158,24.88086273,-239.5516294,412.7207339,-491.6218284,243.6363681,-404.8139782,-25.24893078,-310.2712141,417.8859465,81.05217075,85.83793941,167.537837,-17.54202145,41.02764744,90.90765264,-266.0727489,-213.1414194,184.4157889,111.8848922,-78.59297025,110.7378662,213.8573576,64.23964805,55.56734495,98.79514132,-247.1587357,-413.770944,-74.47649981,-82.49887507,30.16541422,-43.73709715,76.24224093,-301.7990196,-108.0991126,-182.3629515,-91.57821987,-26.26994067,91.31068761,166.9753878,56.59416653,-42.60977482,33.62053637,209.4524464,61.05839954,35.94044806,51.8545543,-80.01735399,160.7638633,-103.498178,82.64560685,-110.6789289,-9.459054931,-243.3043171,158.9909832,69.05629431,-68.14654286,154.5527081,24.32014033,-8.789784446,-5.81833992,-47.88797592,61.8409769,-43.4245552,-182.9621291,-36.7574734,-84.91781358,-33.395125,-121.5751251,57.51354348,58.86400275,69.79293787,-43.15867105,24.91797746,173.2354617,-67.86251625,36.62989953,44.85424735,-20.14496627,0.203578712,-108.1767244,-13.44179085,93.76083115,-35.48631726,50.49272573,-43.95764903,-128.4162795,-89.66095994,-65.39880367,-7.235431785,-96.62965667,112.890707,-74.05460785,-29.48125535,64.02146058,79.76876078,-35.87115056,-50.6249513,126.7553882,39.74831554,-9.19261001,-35.78440865,-8.285411074,38.13448958,74.60290379,-29.60823505,74.74110747,-60.83923045,-38.17988859,-8.875539388,-92.49403376,144.7040033,-46.41801295,15.14985841,3.551800301,-16.86219245,37.62651975,23.84475462,-10.7371371,-105.1875825,-36.56487859,7.122540075,-87.98034607,27.65391922,-46.33693209
0,149.4872091,-64.43153605,334.8793753,-683.1464849,-538.4940035,880.4454032,-223.980281,601.7234171,-272.3993137,108.1817277,83.70884976,327.5697343,-161.1130318,511.7796121,201.6523922,7.737244494,56.31554015,-93.81926075,419.1667199,-416.443045,-105.9216485,-54.8811222,2.406977872,252.5094533,43.60729145,156.8622062,-216.8235037,8.478856733,295.7639482,335.601091,-78.60608998,-21.22863887,-28.44154966,87.22370492,-452.7038819,169.061991,322.7428576,-277.6674457,120.5927,179.3177936,304.6276749,-87.79197475,-277.7862127,119.7153479,215.2052338,-56.79059157,264.5492499,-188.6935587,104.6389786,-87.36392686,-292.0919641,-21.91094274,-102.6424936,80.84841808,-92.03763946,119.1515357,-117.9618555,4.029674796,-76.73396239,-27.5736997,64.80551439,127.6837691,-118.627272,-140.6956081,49.54218719,114.6603687,237.9913539,-8.76281014,126.293716,-102.4333147,-246.4719183,-226.9328986,13.03433522,-13.08991934,-223.3204,72.82984169,-70.21417937,33.32122741,-121.6706657,89.89246016,171.4496122,-208.3823544,12.84397514,-50.77892363,-78.30729834,239.0745494,68.61727158,209.784359,-39.72519275,141.5006479,61.53046561,26.70981235,52.47196291,115.0620598,-175.4621895,113.5541652,61.40043814,-113.5922549,-55.592246,-37.77811938,68.89665762,-27.07503221,-130.3863044,31.71502028,-4.509995599,-16.20320623,82.15785119,8.841154868,-27.25945237,59.69450863,-46.54488389,130.4818697,-12.23163309,91.65881066,-62.43021574,37.79411619,10.42600829,1.054126672,-25.21641324,-40.45333797,-117.9380147,39.56408609,89.38882855,-6.387133888,23.49092161,-145.3494342,-38.93742519,2.199360831,127.048291,81.48273663,-41.14967885,-167.2362627,26.19217632,42.63778734,2.94658187,-77.20925758,-46.18515353,-24.20178819,-7.150468352,76.88962914
0,-633.7608564,-532.9928915,-204.0085134,-616.9849664,114.1985286,363.2395028,-215.3286993,-121.5780958,166.3750702,344.8604841,166.4078798,-306.1893178,83.07368739,172.7759475,256.6362361,-150.0905414,401.1145111,110.5412986,-101.4617533,478.9730885,-104.1552755,-160.4466415,29.45875995,4.903859921,-22.03526887,-74.67983715,282.1207006,71.5913776,-288.8004607,-119.6217876,-67.11472423,121.2433736,39.113454,147.1998467,251.4196227,-73.39523925,27.78678702,-102.0250936,50.26827182,-244.6603582,318.3412767,-3.886182514,92.10215285,47.39276066,72.41204667,-190.1306962,-106.5766103,114.1224245,-72.11006981,219.0646511,-1.352218578,10.33385067,-119.6246137,38.87867682,-114.9621192,-208.9655522,-42.43893255,103.3459061,115.4421891,179.1452898,192.1447371,21.48423781,152.1246383,115.2743333,15.06899718,55.09052074,24.80411351,-68.95653497,-21.97728778,94.5392704,9.166056491,123.8229734,-164.0955923,-99.90211605,-13.02936938,-78.71068119,-23.40198722,65.47767046,48.28360705,5.04705971,-8.92470176,97.8828159,5.885576861,-77.89685618,73.99553646,74.494472,82.89272159,-17.52246141,41.08416323,46.6454978,5.565511076,-43.14078593,33.91687908,-8.878342893,-29.9684778,57.42062607,67.33019166,-102.6218576,-26.39032357,6.159828525,22.96592494,-33.34484551,-132.7957381,33.81557099,-23.6425956,-31.81393775,-42.59122327,8.473934396,-38.14928724,5.911898972,-57.7702136,-15.68902728,13.59310456,-14.26679521,11.77808551,-23.89446074,-6.519720314,-109.5245462,-46.33487525,63.70333662,-76.08073821,44.34666825,-30.73497287,2.177904435,-102.1398169,-64.33641182,-59.94730652,-17.76150455,49.46658864,56.96783405,20.52435687,-10.29639003,21.50635984,-139.9056721,69.53081338,-35.34763554,24.58883388,-11.2190411,46.2158893,-111.1105825
0,181.8883337,654.4226115,701.0834587,-6.431069148,-116.1194824,-564.6609071,927.6574773,425.1408722,46.34814362,-52.68701273,257.0056886,314.1311448,67.09756365,-313.5352234,49.59754097,217.6095471,437.3304202,209.3270801,484.7190991,22.70158941,188.4714505,-224.5514744,-270.5830434,56.63592172,-174.1082245,162.0629454,-21.86640861,278.5435064,26.52581879,-98.93090266,86.75375413,109.2878246,256.614424,-116.358786,-194.8359844,-224.9649154,-263.1448291,-17.21490648,197.655981,73.85139851,49.56409279,153.9809496,-171.2617291,-203.0438976,65.76703099,-12.75981407,-15.75675193,-119.9353764,-104.2283464,-6.890144345,-23.85792885,88.51436627,222.8356503,-67.63495997,-75.94407818,206.5464973,77.76526196,-134.2426059,123.4635547,27.99727919,-88.16029373,26.23318366,15.32454978,12.93227578,-112.2731787,-69.17483374,-26.0545484,-96.44497199,17.64460014,-53.78849391,33.00642693,-144.408649,-40.98631072,94.46841132,164.8321156,58.34130704,-131.7101704,100.4995402,106.4723643,-22.67379352,131.2188679,83.83927339,-21.68037681,-91.625123,41.27069123,-22.17561167,15.50467971,-68.54073675,98.03036067,-168.9694761,-21.91291665,156.3220191,127.0907403,-138.1269476,27.3097869,-9.925663967,232.2866514,13.71148802,143.3445167,87.51873683,105.3128606,-19.87355677,-112.2418245,3.261660507,43.51014803,-6.210404925,48.60436636,-130.9898795,92.09631477,-12.1187065,-1.716558575,-85.85779957,-47.57633149,-77.06917325,83.09390194,-145.0049996,71.62250766,104.9705085,32.77029668,-112.7255362,57.62121531,83.63713822,76.06645863,36.69709952,-66.74225579,50.68881233,-21.73520477,28.35921609,-70.18206337,-26.74083692,31.55992031,36.9776761,84.10702832,-135.3489664,96.75944518,25.11300187,-105.9053481,-43.29495262,86.68315298,33.71321434
0,-184.3693885,-800.0117999,-111.5354469,392.6056359,-358.452886,-582.7551012,711.9755103,-490.8374578,162.7545056,405.2296791,-417.0106841,130.5299473,-466.3021044,27.8753521,244.7212849,-139.2303999,-395.1844549,-136.416471,-14.32575671,2.174581016,176.8380381,-121.5774916,216.2443248,76.73849538,-424.1018769,-165.1287805,342.5334196,253.7995145,328.9164141,-176.9116219,-62.65048014,192.9125177,-14.26389368,56.90147441,-174.2934574,-151.4483837,368.1685651,-11.84914909,75.55016746,197.782072,72.1589436,45.18525095,-118.3024516,272.3509842,77.59924354,-34.71085913,48.68295519,156.5418776,-29.31067595,-95.9015037,102.5335757,20.51943558,-85.64652359,-104.9260096,-43.68339747,101.754383,49.82266131,105.0961501,270.0602418,-10.91811833,-56.73590346,-116.4943079,18.8912801,49.80135977,205.0585309,56.94775868,-77.43012695,-206.6667436,-157.2875812,-8.411101693,-95.79161633,63.65994979,-140.0633004,56.15447748,-15.24200698,-221.5100673,-71.44952787,-89.26341096,4.151052971,-84.35182099,-94.78596508,-113.2268543,16.61788529,-29.37622988,-1.58395641,-112.8041507,102.540017,13.28504688,81.30767019,-63.21007993,99.68002705,144.6481308,-33.37644465,-80.29361753,41.50314454,-49.06782918,-71.04768475,76.46430886,-31.31135886,-30.29812481,49.81487717,-7.817790482,43.65673794,-61.06814249,26.29758404,38.99390198,12.66496948,-76.6991912,-114.8199341,-93.07959654,-49.64628201,137.9396701,34.74480513,86.12503008,-45.81608285,97.26230437,-37.12332251,-11.22972639,37.53012045,91.06778356,-15.24202743,136.9096092,-35.96766985,8.184142777,-51.53202227,-7.558404792,-42.28107745,-64.4197628,-72.45619797,3.809734129,-78.06024238,-44.33318278,15.64329551,-43.09337588,-94.97628942,12.83541739,74.07698529,49.1559556,35.29760343,116.1210017
0,-685.3119779,-385.4606151,-114.8058567,-437.1960389,214.4035814,332.7240463,-434.9544605,14.55040956,149.4762515,501.7942596,148.5512646,-324.0569288,28.96122941,115.7331005,311.1356438,-125.5186764,434.834259,143.5025316,-181.0103831,518.9503842,-122.7344707,-285.2725397,-29.13772355,33.28531962,-52.1612428,-9.170456684,226.0246788,-7.991484621,-369.9996372,-193.4060813,-190.2470303,140.3145386,81.77185647,139.5273667,223.0729809,70.62705547,-59.33961545,-101.6302682,-36.60446937,-217.8607837,308.2978798,0.313936433,35.65907518,-4.65273972,-37.23203664,-151.1763777,-127.4608908,91.09541388,-30.79254645,84.51242806,-91.74710332,18.90488523,-100.6654039,-54.46211871,-0.475300461,-92.15276556,-2.698014332,177.0178323,93.47795969,301.9080135,42.93982561,33.71080747,48.98651658,60.57620901,51.04977674,16.06921898,-7.220143873,50.62314093,-23.53096925,74.87716856,-7.793010767,71.10031251,-193.0034163,-10.95302547,-48.91007621,-113.0522597,17.1384218,82.07126711,14.05170234,-102.5251611,76.08049493,102.9064597,-32.91705546,-37.05589181,62.77647922,70.31558396,62.77114636,35.7697143,62.59349389,60.04920916,51.34386202,9.615486619,62.96012547,71.33582776,48.98411181,144.2361917,68.31778627,-71.66617984,-0.963027757,-9.566583078,35.82169442,-0.936631667,-37.54054163,-21.42507109,12.50421952,72.41878716,28.66788213,-44.35416323,32.55067815,-33.13949256,10.93757365,24.62328577,-0.007619492,-14.44390551,-3.343611606,-174.9498291,15.79981853,10.13450203,-13.99635105,1.112446862,47.0081217,-74.87788099,-42.42602259,-17.37055015,-20.37678376,50.79977757,-40.57124921,39.09482466,34.5211225,81.23323009,19.9478188,-29.10097079,-75.38142978,-0.363183893,45.4863537,-90.21786307,13.59356154,-67.15199702,5.63452763,-8.753360121
0,-63.91901337,-906.9550808,37.13362795,305.0559199,-30.87001332,-138.4241603,-356.2681919,-171.1952897,669.622159,-313.6918693,-191.4299789,-42.18075869,-433.1887395,-56.44355871,325.6701072,192.5465073,-271.1820416,-220.3642938,-266.715748,83.76871084,529.1140412,-118.9480904,171.7594484,-129.3604409,123.3581217,-135.7807453,-305.3296768,-453.6376232,156.4632485,153.3170386,128.5900108,-261.4631208,22.65117424,-182.7334219,174.793168,-40.89010931,230.4673572,336.1543436,61.30418712,-282.0475891,-219.9790425,-169.2533095,-141.4234359,-235.1550121,120.9637868,-4.44793474,14.42532743,296.7899453,-16.79618815,43.60083241,88.71632483,172.1720098,173.1903917,-13.44440004,-258.8235561,33.52408075,-131.7954969,-19.96638888,56.34828528,-118.6135493,-134.8261085,-93.93806135,145.5818146,-48.71203788,-24.70117725,107.5787693,41.53457916,79.54617125,-79.75094342,-107.1390585,-204.4264532,-61.66141388,-63.0472149,21.58821432,-23.29253158,-19.67087876,-46.73669006,-108.100811,88.97313177,64.02656339,-58.20771711,28.88069492,-61.56126805,156.1991612,1.390764607,-19.06799139,-14.91612436,70.00296705,51.55718912,-74.3157218,-22.73025965,-84.35817753,84.40697561,11.91256914,4.170062945,-131.8829653,-112.7162585,-141.0237375,-48.98650291,53.18263346,13.13045058,162.826639,9.434474227,-117.7354677,102.5689962,-48.67681913,-64.76014378,66.61252932,53.38219025,52.94717836,-95.06824631,-16.88010229,-24.79973014,100.9522634,-13.00663501,118.7948348,-5.060232999,-79.09476799,169.8219686,86.53574679,18.33781224,158.6508616,58.97378365,84.81924304,53.11973889,-32.89886447,46.9454483,16.78152014,61.81436574,78.34374021,-117.4770904,34.13014831,-13.10272286,103.6218705,-115.55087,-143.9335961,-20.50864453,48.87945924,11.25512252,-29.68229869
0,8.840110054,-521.2362413,-391.2016147,293.3832733,-253.877964,-469.6517232,-59.60478239,114.7252086,-278.2988607,-56.67527721,-130.7308329,-408.4839432,266.5246686,297.8982887,-333.9805911,-433.7183856,125.4174644,-121.8243142,162.2680337,353.2601273,-408.9216074,569.4891335,-101.1481781,92.49746994,196.2845939,125.700545,202.9960721,333.9413381,-399.322482,93.91942508,-141.341752,80.16527849,-102.7676745,-208.7868137,-134.5812799,-161.7234537,40.21385274,186.2383993,-49.97989342,-5.919434887,-270.8079843,-91.88093059,-122.1957084,-60.1853508,-105.7408137,-74.70581772,12.14312949,18.5937203,-104.3971863,214.5282961,93.28011493,0.19846973,234.8621041,195.4649934,-7.547279057,110.9112129,-64.69571547,35.2012685,46.01014936,160.2745207,4.800713056,-122.4563223,110.9020905,-214.8550742,-147.2126256,-72.92468075,-2.063318959,-51.47884382,24.83538774,-103.4959096,8.952222978,-15.12520271,-75.62691481,-23.39986687,10.24655745,129.3467435,58.79567764,214.0955553,-114.7385414,84.23213476,116.5099566,-55.00269017,59.40293251,-109.4342256,39.539078,84.02436704,154.8466916,-94.7227677,180.3827442,29.05493793,25.71098694,-78.52258631,32.21346867,-60.84539922,82.08612397,-93.84084954,13.0565843,199.9569417,32.8563809,-7.923931793,-133.6098314,-0.23471319,14.93045585,15.3257421,-75.98285753,-27.00363368,-23.06989581,-103.3529973,105.8229542,59.51482051,-141.4433073,39.07023057,-0.032201485,-11.82553001,105.7894917,22.50305286,-19.14384872,-102.2852836,35.24302238,47.11148753,-30.71132468,56.01110922,-74.10289078,31.73155733,29.18552987,45.48625954,153.521711,-79.13908935,30.01097049,-130.7458194,1.547285123,-83.31061148,22.23106967,-116.7785173,-98.27168476,-26.88004846,94.87826238,25.14900527,-75.5702231,-14.43579122
0.013,-598.3782709,46.57054182,-47.49623567,649.9112347,-682.2362871,114.2406684,473.5217064,-654.6756267,301.6894524,879.4427668,442.8316591,426.3632013,-378.7154055,626.1660059,238.227806,-87.32559407,-227.7518824,268.3091667,-0.614639308,240.8331398,-21.27374262,-99.21128872,74.55909598,113.4433336,-44.08695622,-166.8004125,-115.5931521,-213.5259469,269.4264866,-365.0858086,-40.21266431,-206.8851701,210.6125333,64.68836304,-112.7431742,151.287439,-392.1832735,-26.42998289,222.1243084,5.573121395,-4.816656216,-154.9090933,217.8929079,-143.2285118,-15.31602396,-133.1478815,260.5041315,102.1478047,2.876290151,-154.3564472,101.6943264,22.85429961,69.45268101,7.970159533,-8.373451673,127.1027779,-114.7396713,-18.36882417,125.8108929,73.2892949,134.6412735,261.5510169,-125.7554336,-218.3951048,-42.8955412,79.54559177,92.13790978,69.48876183,55.19295112,100.6895664,-75.90945976,107.5519208,-22.67524955,-20.00243938,14.29856963,2.457537432,-53.67221477,-15.0394165,-20.47537627,-173.0191965,-52.62963199,227.5141771,115.7308078,-62.90413854,126.1010729,113.6483664,-154.6672577,9.536303271,-86.01646594,85.56388577,-107.0162358,-32.82243518,-55.07232959,102.248984,17.40677175,-60.45297135,-43.6564026,104.8911197,-96.21994197,-38.4866275,-47.53136745,-64.31677247,112.0554713,-22.38473588,-203.4435889,-107.6239243,-135.9480914,38.79395339,77.38875925,-8.42011528,11.99852494,-5.06275687,49.47054217,8.837241603,52.91390145,-67.24800092,-74.29344282,-99.05516166,43.87192432,-169.1095414,-16.62515427,-3.822728665,7.687058514,8.753163716,-129.5211089,-1.54782102,117.8201343,-17.82249187,35.91632516,-173.0943494,58.72025956,37.48103368,-25.31341249,56.86901453,-115.1159684,-24.43430061,59.35416096,-167.6232088,60.75326909,-74.95024295
0,-742.1143358,-179.0227101,330.1205861,745.3715657,148.6737483,-472.7157703,-344.6107798,229.9751286,461.05577,-540.9046567,118.5765031,-199.1584152,271.3450314,-349.353143,289.861602,-267.5143708,145.249912,-78.60763316,259.1551604,357.4321279,287.5082883,-562.9391839,181.1189082,172.8309683,-173.5051802,-184.9865651,321.6357287,111.7600521,-425.2573367,-204.4524741,88.8777769,-125.4135349,34.75894024,5.257900732,-247.2628723,56.24936711,31.635566,240.7158216,-76.28494091,110.9501987,57.40529941,73.54168342,-351.1874108,9.403551,60.88666092,195.4033881,-103.0545919,2.257784457,240.8194379,80.0683604,9.802675415,-220.1433405,-169.6579362,65.51869582,64.22874086,-62.57856519,-61.45176743,-129.6843957,68.55738788,-20.65908329,62.40939355,-82.07852633,-97.41824137,2.462077424,179.4486843,-93.81729104,102.3223709,-76.25345665,-73.18172255,-180.5094436,235.7634353,-90.87008265,79.66096381,-206.4633131,-25.35583667,85.35806757,126.269421,116.7162532,-69.72647061,17.46067943,-135.8219309,8.894886604,211.9263028,133.2816591,-43.47354725,43.79120037,-126.6990665,-171.2282275,-3.100923256,106.3037703,65.06331139,-7.480074821,-85.37117825,85.81563416,-98.57902035,169.971423,-24.19235813,13.23722878,58.22612572,-8.977047348,27.11105718,-49.64440995,85.0230708,41.42051515,-6.441362231,-188.7539925,130.9562275,130.6456205,144.3659684,133.6595178,26.20879317,12.83722858,-5.178317804,52.40245939,-83.17834661,-126.4070414,13.44015582,-67.75609069,13.46225391,24.00486584,-89.09130043,-81.08303001,3.075458572,65.07271072,-57.70592874,77.63509379,86.12659942,-39.37057401,-155.3888861,108.1021352,-73.97604557,-3.370299397,65.26994969,-42.21218129,21.99787445,21.24255027,36.07436955,52.69480647,-56.36557727,-72.46203289
