pred_prob,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41,f_42,f_43,f_44,f_45,f_46,f_47,f_48,f_49,f_50,f_51,f_52,f_53,f_54,f_55,f_56,f_57,f_58,f_59,f_60,f_61,f_62,f_63,f_64,f_65,f_66,f_67,f_68,f_69,f_70,f_71,f_72,f_73,f_74,f_75,f_76,f_77,f_78,f_79,f_80
0,-507.410243,-459.3622023,-203.8461202,-23.10288455,557.1910762,-636.6963786,-11.32143964,48.72852222,625.4507581,27.98481251,98.20781606,161.4792294,-13.5530691,-180.1797166,430.6769698,-5.013148366,24.87548798,-239.5578628,412.6935707,-491.6291713,243.633286,-404.8087493,-25.26170554,-310.2769783,417.8743927,80.98433807,85.90184429,167.5323603,-17.5186977,41.02225546,90.86289421,-266.0744383,-213.0955913,184.4869046,111.9521355,-78.6149566,110.240981,213.613875,63.94668316,55.80135725,99.33895089,-246.0460271,-414.2032605,-74.27049059,-82.22360567,32.79160543,-44.16220261,76.72550485,-301.169745,-108.0386654,-181.2357232,-91.38186898,-24.27910437,93.13074567,160.8337526,55.87619076,-31.39457776,33.85412804,212.8984293,-41.65969496,-20.83223274,82.61884867,-83.86826869,174.4265218,-118.1569529,124.0736388,-83.54264026,-33.57478434,-267.2712445,-174.654723,11.37550355,-112.1394718,-134.5492473,-48.37689269,31.64005918,-16.31322401,-64.9867127,117.0320749,102.5997873,-26.98509651
0,149.4872098,-64.43154232,334.8793708,-683.1463771,-538.4941969,880.4446282,-223.9797075,601.7227469,-272.4005334,108.1821169,83.70828701,327.56871,-161.1106585,511.795851,201.6423326,7.743696073,56.31311636,-93.82593091,419.1230976,-416.4473487,-105.8905276,-54.85663228,2.285716564,252.584289,43.56727342,156.9833967,-216.7653761,8.642849503,295.4639821,335.657675,-78.21443487,-21.291567,-28.08588906,87.98905805,-452.2321769,169.0347053,323.5802501,-275.8222341,119.2622288,178.3823879,303.1325758,-86.6852283,-279.3740748,120.3730742,214.8361312,-55.74468275,257.5995788,-182.3657096,102.7827449,-88.15316232,-293.3416806,-19.54376559,-94.5771531,75.3067352,-88.77004442,118.1493774,-129.0086337,20.63049423,-77.96226717,21.87100401,-82.09877049,165.2303962,-102.5067197,-123.0939495,104.9600865,65.71003323,229.3323279,32.97408518,117.8700507,241.9357098,-127.5621499,-183.7711072,5.492710838,-68.08408872,188.3154425,104.1826027,-17.61311056,-53.72408059,-162.6170928,-156.7945433
0,-633.7608563,-532.9928929,-204.008519,-616.9849622,114.1985237,363.2392454,-215.3286402,-121.5783496,166.3745447,344.860707,166.4082479,-306.1915351,83.0740893,172.7759576,256.6334701,-150.0877912,401.1130685,110.5419501,-101.4544004,478.9762572,-104.1636581,-160.4542295,29.45184049,4.92136503,-22.01671868,-74.68342938,282.0861775,71.51482867,-288.8667427,-119.7108788,-66.98681603,121.3193209,38.98475902,147.0129529,251.3767777,-73.34384076,28.35409873,-102.1182992,50.68582192,-244.9255322,319.4298007,-3.983959302,92.02577088,47.98317022,72.80898792,-188.2453277,-104.1611241,112.171441,-72.40032059,219.4136182,-5.839870327,15.36249486,-118.6645979,37.19720567,-127.4711719,-200.2879303,-34.45173993,93.6416889,119.2475111,-150.1917878,132.2643718,195.8088616,147.0576311,112.9592915,24.05816134,28.73128092,17.78066142,-74.01317047,-50.35513479,-67.76878252,-48.93466482,123.4876033,167.4953423,-60.98891846,42.29956651,-122.6087744,-33.45509235,41.99879312,13.41631768,48.29319637
0,181.888333,654.4226219,701.0834275,-6.431220453,-116.118886,-564.661054,927.6571112,425.1411538,46.3488268,-52.68736101,257.0051943,314.1282278,67.09680679,-313.5361241,49.5919257,217.6019095,437.3306397,209.3371601,484.7186631,22.64729035,188.4289077,-224.6037702,-270.49183,56.59949234,-174.0809202,161.8735378,-21.72988271,278.3021754,26.70584735,-99.18636989,86.81137237,109.6552564,256.2711325,-117.1326154,-194.6595016,-224.6329427,-262.6172718,-18.97483163,197.6060553,74.38271839,50.64450365,153.2370449,-170.0714271,-201.1253213,65.79534743,-9.822338139,-18.28584272,-124.2853538,-101.8239313,-11.60185431,-17.70529257,87.30294608,218.7953559,-68.5231893,-72.1745585,216.1204293,97.02568605,-135.649753,111.836751,-13.5282013,-72.71731842,-68.52369962,17.42290148,2.856587343,-126.4286172,-35.46147653,48.07126011,-105.6425919,62.682118,57.50199269,64.51992339,-98.9778264,54.68251365,117.5546903,-142.8738524,11.18717706,-205.3416352,114.5086764,12.272966,15.11426517
0,-184.3693891,-800.011793,-111.5354366,392.6055878,-358.452584,-582.7548241,711.9753227,-490.8371133,162.7555712,405.2290908,-417.0099573,130.5330222,-466.3063255,27.87076435,244.7263252,-139.2445882,-395.1855922,-136.4022426,-14.32693164,2.167250732,176.8368653,-121.5836243,216.3731466,76.66020998,-424.1279218,-165.169206,342.571856,253.7237515,328.9650166,-176.9047118,-63.03225071,192.9285935,-14.67221597,56.55898065,-174.8003564,-151.1957881,367.3763517,-12.94535785,76.17219915,199.2056684,71.98534988,46.24014615,-117.2637359,271.7481663,76.46123266,-35.43764185,50.49020282,154.1270119,-28.87944947,-93.36116647,108.104211,17.33394599,-91.49107449,-98.48829181,-38.79625154,104.8741629,69.43348791,84.08139825,277.704303,27.50666913,89.47020968,-133.5739158,-39.57187778,57.9981208,170.4373432,105.6787853,-45.56183856,-214.9918945,-106.6035813,38.16326025,-117.1937104,31.3935361,87.95551965,52.99709257,159.5244182,-153.5920505,-18.42713068,-54.71425548,82.66753985,77.81898651
0,-685.3119776,-385.460617,-114.8058562,-437.1960344,214.4035391,332.7235177,-434.9542549,14.55024171,149.4760851,501.7939987,148.5515546,-324.0590843,28.96315744,115.7362657,311.1325368,-125.5182766,434.8241816,143.5075724,-181.0189798,518.9348347,-122.7340024,-285.282842,-29.14067205,33.29361636,-52.17726157,-9.153286535,226.0337617,-8.049963213,-370.0903926,-193.4535914,-190.0606393,140.494412,81.56811025,139.523616,223.2475499,70.83492996,-58.86127278,-101.5843324,-36.37586131,-218.5254895,308.3190538,-0.14917714,36.51264072,-4.179911699,-37.12175787,-150.5665352,-127.3437465,90.66675708,-32.75327915,84.45252534,-94.20883687,22.01476421,-101.480683,-56.21722195,-2.622545436,-87.29049093,7.196806799,172.0433348,119.3971217,-293.4996599,26.8064281,107.2003009,55.35966248,53.98855193,56.58026826,0.584696156,-17.88019786,48.05826556,-74.57998561,-26.33034011,-60.89298896,80.59982208,174.9762116,29.94751727,84.31055242,-126.8731642,12.15027721,123.8684249,33.75595084,-6.66368782
0,-63.91901502,-906.9550811,37.13361762,305.0558961,-30.86987907,-138.4234244,-356.2683981,-171.1950308,669.6221936,-313.691282,-191.4292292,-42.18035147,-433.1907981,-56.45602726,325.6661032,192.5392621,-271.163643,-220.3512636,-266.6842952,83.77549864,529.1105446,-118.9545626,171.7901006,-129.4004555,123.4181801,-135.7185413,-305.4038565,-453.7166819,156.5599886,153.2320635,128.506792,-261.6036817,22.55576649,-182.9283051,174.9090548,-41.15870209,229.934363,335.1695417,61.73241732,-281.3462256,-218.9979893,-169.1186596,-140.4297196,-236.8603729,121.8659835,-3.576232024,17.07792754,296.6810885,-15.50766451,42.3666912,91.90724954,166.9517719,172.7830332,-11.40395911,-266.7442587,44.32354689,-138.2139768,-21.42177359,59.19305072,111.3427199,14.09277238,-193.9536341,135.8432329,-61.85279494,-15.04932903,98.03467927,59.2310635,80.26429138,-50.88665474,197.4859877,-94.27178707,-69.87278199,50.08237438,15.19407597,34.64367838,15.24853768,-16.27362824,-77.02408976,35.60047563,-1.595247683
0,8.840110663,-521.2362404,-391.2016247,293.3832859,-253.8778415,-469.652033,-59.60482086,114.7248481,-278.2994881,-56.67515408,-130.7309538,-408.4850901,266.5228984,297.8992933,-333.977398,-433.7195793,125.4115838,-121.8288063,162.2585829,353.2356723,-408.9240525,569.4874301,-101.1537965,92.4784757,196.3190564,125.6812367,203.0945672,333.9543207,-399.2840619,93.87424046,-141.1966844,80.33963576,-102.6099633,-208.8133971,-134.1096322,-161.7313661,39.99449621,185.8848556,-49.85607108,-7.033170991,-270.3975355,-92.66825926,-122.1639008,-60.25965609,-105.0681355,-73.91485709,13.78204527,14.88415779,-102.9470258,215.6917739,88.70912905,0.549131937,237.6850559,192.830313,-1.296202493,111.3841193,-67.05014291,38.43482982,60.46300736,-166.4159692,139.8735181,-33.04627727,74.33616755,-223.3370762,-128.917043,-59.0873467,-20.17612229,-43.72959086,22.20381106,110.7066313,70.1037176,32.73530425,58.60170961,-11.23962356,-63.49774239,57.60973424,3.833354944,198.9421677,-178.3476957,-53.46292245
0.013,-598.3782698,46.57053505,-47.49622038,649.911296,-682.2367962,114.2405568,473.5217285,-654.6758546,301.6891839,879.4430327,442.831317,426.3621037,-378.7121227,626.1647897,238.2372174,-87.31146434,-227.7689837,268.2871303,-0.611040068,240.8866219,-21.26672126,-99.20156794,74.4903892,113.5078307,-44.13053009,-166.7922571,-115.7660455,-213.4473294,269.3906661,-364.9354789,-40.15190129,-206.9752877,210.7242445,64.90479505,-112.9940963,151.3310277,-391.8203482,-25.24690164,221.8607284,5.698885661,-5.237581485,-155.5951029,217.9862395,-141.8661002,-15.4785625,-134.5274218,264.9815809,100.769725,-0.518675898,-151.0238508,101.2267204,25.52446635,71.11810405,5.346619758,-16.59003696,136.0697452,-114.8087235,-20.47305531,117.7562119,-66.52581094,-126.4520994,308.9514033,-67.85452245,-212.6021796,-23.80206829,39.75002288,59.72105581,84.43664469,16.42734963,-39.0546593,-155.2175045,82.69678087,-11.09140061,-17.57778855,-15.59231387,-53.78233138,-91.7659953,71.20087081,19.50743474,29.98713179
0,-742.1143334,-179.0227231,330.1205991,745.3716973,148.6731355,-472.7165355,-344.610291,229.9750305,461.0546327,-540.9042243,118.575563,-199.1601717,271.3517429,-349.337802,289.8643664,-267.5031171,145.2366421,-78.63129943,259.1439581,357.4616691,287.5667968,-562.9110499,181.0378125,172.8931638,-173.602381,-184.8626814,321.5112973,111.9232945,-425.3761798,-204.1672179,89.02718618,-125.5647346,34.87466884,5.761997945,-247.5487683,56.63293228,31.91593209,243.4081878,-77.98303621,109.4506725,54.23470298,73.03903516,-352.2978972,9.998653862,59.98028151,190.8670879,-104.8863591,8.030215221,236.8240866,92.04535814,0.988241386,-213.3710349,-165.693785,63.53774567,73.11096608,-71.89375035,-79.26260334,-120.5716195,69.61602293,12.17065807,96.40526759,42.92178927,-120.6983944,13.77870119,190.0626627,-102.8039818,44.7203566,-67.44491804,-52.83133713,89.72498749,345.3536426,-3.435008745,-85.98206698,-197.2066691,-99.7871352,-8.288193956,90.42657859,-30.59818541,-24.147485,1.606748184
