pred_prob,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41,f_42,f_43,f_44,f_45,f_46,f_47,f_48,f_49,f_50,f_51,f_52,f_53,f_54,f_55,f_56,f_57,f_58,f_59,f_60,f_61,f_62,f_63,f_64,f_65,f_66,f_67,f_68,f_69,f_70,f_71,f_72,f_73,f_74,f_75,f_76,f_77,f_78,f_79,f_80,f_81,f_82,f_83,f_84,f_85,f_86,f_87,f_88,f_89,f_90,f_91,f_92,f_93,f_94,f_95,f_96,f_97,f_98,f_99,f_100,f_101,f_102,f_103,f_104,f_105,f_106,f_107,f_108,f_109,f_110,f_111,f_112,f_113,f_114,f_115,f_116,f_117,f_118,f_119,f_120,f_121,f_122,f_123,f_124,f_125,f_126,f_127,f_128,f_129,f_130,f_131,f_132,f_133,f_134,f_135,f_136,f_137,f_138,f_139,f_140,f_141,f_142,f_143,f_144,f_145,f_146,f_147,f_148,f_149,f_150,f_151,f_152,f_153,f_154,f_155,f_156,f_157,f_158,f_159,f_160,f_161,f_162,f_163,f_164,f_165,f_166,f_167,f_168,f_169,f_170,f_171,f_172,f_173,f_174,f_175,f_176,f_177,f_178,f_179,f_180,f_181,f_182,f_183,f_184,f_185,f_186,f_187,f_188,f_189,f_190,f_191,f_192,f_193,f_194,f_195,f_196,f_197,f_198,f_199,f_200
0,-272.2391582,-696.2042832,529.1804109,-298.908862,85.66535141,-81.7842263,297.0515767,-700.975099,186.3831593,-684.0512068,11.20346038,-9.49722932,-561.2920664,147.4976209,401.525132,-191.5119934,214.7371067,-164.1808839,-76.5701744,-269.3912245,-256.5396119,-103.251801,-217.368191,-235.4629933,-297.1926538,113.6707691,191.0318212,-263.1477753,33.35477738,145.1700828,4.056687629,-217.2088863,-66.75463974,-199.8878718,-86.59910095,102.7920199,389.7006058,3.731471798,268.3604155,-176.6375894,-2.435286466,3.441460745,45.34483402,-99.50085264,-7.677780905,-74.74149715,-161.8885558,-145.5576951,-228.0892149,-234.2754923,-159.1256093,41.59614448,167.3758581,-23.20612479,72.94958523,-199.7410178,-47.50984784,-45.73108811,-39.2081298,-202.5768985,180.1728922,-75.80560843,106.409151,-8.803893959,-94.38221918,68.30180683,87.51328165,-8.308638607,39.39380148,31.8071724,72.925528,45.69526759,-184.1288536,-174.2503086,6.120117466,30.44449075,55.80297421,-85.71701017,163.2780672,199.1052822,33.30170583,-69.50501183,-4.076076144,-16.58758898,105.5575986,31.24353185,153.1614358,34.96695126,-12.15443082,-95.64466497,-28.08366236,122.828845,-114.6680391,-154.7375621,23.51318174,-112.5300149,-84.30684893,83.60567253,40.05054854,83.39198018,76.80705567,25.98072341,42.42807859,17.2186563,-3.13234479,-107.4842401,-51.33426353,97.2756092,1.36228349,-69.66510227,27.79580516,124.1522554,-12.99100576,98.17678859,103.9112644,-41.0689986,-124.203169,72.35346816,63.18409149,107.5544306,107.5277046,-23.46813755,-14.86021019,-98.17537603,28.50716148,-10.83012682,-97.47290491,39.92758756,-14.28438759,-5.637033541,-119.2765774,75.11790975,3.58882012,5.037115847,-5.90909075,161.0922696,39.18689027,8.763342713,33.79480937,32.25211088,-36.31975948,19.09760299,47.38653536,-64.52035487,-50.98940063,13.54555527,-40.84844093,82.60961765,-43.53842814,155.5839694,-62.49592979,26.01699203,-45.0558949,1.918795079,56.7826974,43.29292928,-59.79594782,75.52062369,-40.86085564,2.475884005,12.11425869,85.68161982,57.06398803,-15.30872434,34.5129368,-68.73332732,-70.88129632,-81.69192532,3.799018398,-109.3259849,6.450198026,-59.46655137,-36.99722091,14.45262936,-1.745026064,-39.02425499,-17.43243854,40.22516506,47.73552774,-66.93189163,-51.5306536,5.939381505,16.39932281,-90.89696446,-67.68384222,88.56177185,71.00696234,13.97935449,-28.975215,16.85439723,60.29204326,71.76623014,33.95554437,-39.94421624,28.19994198,3.728623874,-49.1405762,-57.5262581,-84.30293318,-43.25345452
0,229.2221184,393.4752254,-1012.896612,-673.1815687,454.4926006,116.8245146,-187.7663895,312.6310435,-155.6828406,-199.4229738,341.8239121,153.0475466,-569.0432222,-363.9230839,559.8475919,385.2562426,127.8260342,286.8606029,35.19885898,-397.0692315,231.1257148,-148.3507652,-84.02582423,-163.9009278,34.48346905,-76.096499,50.94488953,37.37042588,-116.3087021,23.66251742,150.8164326,-173.7686243,174.5989386,-120.9508465,180.2194489,-235.6900297,-365.1172179,60.10394785,209.1333769,-0.164476004,18.67148236,-264.4323551,196.1024708,3.559102079,32.50294287,-319.0199846,-128.0425648,159.6344219,-26.88028976,11.21366603,-151.7773915,277.0509159,-48.04717353,101.3965108,-172.7518063,-263.6138306,-178.7069086,-241.381774,66.07070486,-73.07314497,102.6777458,-197.2939997,-137.4989541,-164.73926,45.14090603,-227.8655095,-77.11302299,-42.07965907,91.79965115,60.96813338,62.16563887,-155.8460093,207.3393984,79.85455917,-37.01673363,-31.72519445,-52.48822866,68.55564273,-233.1700748,-108.4385021,140.4682088,-241.6874154,177.078674,36.75520504,-122.3216621,-17.69542434,4.904789524,-127.0046481,44.68381009,23.08875195,58.3236808,-69.60991405,317.9102845,-21.79017374,52.42179099,-35.07351892,87.07430811,-64.19520631,8.940129354,31.43962168,-33.0550294,-34.93704604,-60.84863706,-85.25348471,230.3421416,52.52542974,-15.1508779,-85.54952404,45.52195566,50.00977792,-76.80874195,69.5329257,14.8549617,20.5562699,177.0921512,-104.7805237,-41.99277884,-31.72272589,-30.5081604,-76.63534457,47.40396633,-124.4958615,88.54783427,-18.70708581,-45.85248389,-231.3116914,-77.90466684,79.16575303,13.9989797,104.3439783,25.94784244,-15.05709108,122.7037291,-5.615765866,6.289216405,206.0731885,121.8112793,-45.14217428,2.123771851,24.9806328,118.1176269,52.10731612,-33.27924088,-119.6323498,52.26302492,-13.83234434,-2.096857986,-71.96072706,-77.28742693,-11.63224269,-100.2932455,-116.5851651,-80.86668792,-20.85840217,60.37746136,22.19957258,-30.23881739,-53.29575557,-60.02427367,-68.12871434,-1.824568267,-87.3910037,66.27281434,213.6590592,-55.99783985,-76.79149495,-94.87500905,31.8535248,-110.5182892,75.62183677,-37.64532489,91.67408957,-10.01325182,-82.34514742,0.40940036,62.66729856,-9.153281952,53.99831531,-164.283874,52.42264413,73.01532899,11.90243734,1.459072383,-8.146697291,137.586983,2.848687893,84.00555848,-109.1680743,-5.301507925,-75.31271858,36.82600542,-49.55264772,5.645083975,58.94319364,-24.07428321,51.37237187,-2.017534656,4.496360848,13.18513227,-14.44584676
0.002,-446.8203696,-845.6470907,-686.5705341,-317.8344677,-40.34583269,-102.1258096,-102.3527327,-170.040194,-51.7406722,-51.23526077,321.9350222,-181.6896243,483.6300834,234.7320219,34.77488352,-54.12757469,15.15165097,-126.1516431,11.86450902,100.6055548,191.7858767,194.0875046,35.5993954,-181.3561505,108.0495718,-58.66093207,-271.7976467,-100.5440869,-148.774326,132.8176583,-141.8333556,-213.2493872,66.58671302,-256.0279313,90.83338013,-54.82196619,211.8741088,313.3131706,-12.57081562,-18.13150618,19.20042966,39.18473785,140.6119055,147.1018246,48.99815457,-111.2833111,-97.058209,-77.55841278,-68.28314241,168.9633129,-68.55340769,-64.06832917,8.394451379,162.0955734,106.409234,71.05495473,91.95757871,-135.2240763,47.13746351,-53.59381046,6.377694005,243.9190681,10.69834673,-86.88731478,-27.7783695,-43.35290712,-62.3854215,106.5642948,108.4787463,-51.82058701,8.450203157,52.58023443,50.40067738,94.57402992,-51.3849241,56.86698761,20.91413869,63.03686001,-29.69280698,-39.88825108,-158.0711387,46.17763236,-11.60588196,-55.69936014,66.35133607,2.56021714,40.45217142,50.56934958,60.16389195,-0.648077925,20.09007126,31.26854256,23.0977303,-45.61736917,-7.453404338,-77.97494724,-32.70725586,-43.53035252,-47.49756842,22.29308726,59.18375025,-16.33797646,-53.13406629,66.65124471,-55.46894474,-15.97989729,-5.044665828,-32.60906103,63.65048031,108.5653222,-80.40957099,83.75875578,54.85979067,-42.77307775,-44.97599932,44.31392872,45.55390748,5.904804427,13.14747109,-58.78417818,70.43963916,-23.48042426,-84.2004088,-5.002766703,20.14200374,-30.65769771,91.91201617,47.51629739,-48.4024701,-48.96127003,-39.69662316,88.58734535,-96.48290081,-2.206786187,-0.524362672,-91.39211676,35.80632408,-40.79120327,-50.51579096,54.86830614,-0.052793047,-3.574938899,-42.01523271,26.10847026,-72.16598156,-6.823976149,77.12105344,-27.54947623,36.84388045,23.81097593,98.96692743,0.555939498,-13.34175461,-22.31890898,-29.4264818,4.594130224,-44.93624155,-55.65735748,-11.62172324,12.77830716,-11.06281756,-56.17017492,11.4223431,52.53853455,33.63308806,-12.12833989,-3.573961537,4.572399725,93.63648324,7.899957648,7.760567814,-16.32525103,-18.18041283,42.35679386,11.15688412,-6.000207816,-25.67365217,30.51299787,-41.36939612,-101.4052312,11.77321789,19.59058359,69.60723363,-24.49296172,-0.400274298,-25.63420862,24.66173605,-7.684512491,33.90788943,79.28848913,98.23285786,-1.617366043,-38.89810469,-73.97815156,-15.48733555,24.59455108,-30.26706276,1.562906362,-63.82020954,57.53337234
0,274.606363,713.8829226,598.2598323,20.38627789,465.2821532,509.8168107,34.00251373,-127.1918586,-254.2050767,-737.5806146,386.9263922,-510.0116899,-79.1485099,602.1862413,547.4564278,-114.9250069,-460.7798281,227.3177282,102.4714426,-510.1688146,287.824307,-352.1315968,66.70556073,239.6254107,255.0424035,113.7031218,-108.6109146,-50.96210518,83.4956977,210.2799303,-150.8563387,160.4065998,-207.6223716,-79.23739239,-34.86486818,62.82687204,20.97085931,302.3026049,-293.1642001,-13.85820492,44.99500302,-41.51964632,72.42252476,91.23062895,-142.8160795,33.05289567,68.96622674,97.90421283,-51.07039845,-397.030375,-51.19830321,-0.814498875,178.5161119,-116.2701651,-32.85257344,62.00471427,-180.9599918,56.82924666,-217.2839449,-67.86789141,91.58240203,-45.36729852,-26.24379626,77.5819274,70.00414937,-22.45345395,-89.81176046,-57.94298391,49.23212439,-182.2919159,-99.04325752,-152.0976121,-27.15699448,-93.98406405,30.24022049,5.385290226,75.18983374,18.78221741,-5.982217452,-7.021228777,193.4812583,-54.55851464,-30.31686467,61.1578109,-32.91997174,76.81350564,-17.52755166,-3.556141312,86.46525156,38.45143893,-13.34430186,115.5932274,87.228068,-81.97434296,-83.55400829,-64.62734161,-35.92114252,-66.23876026,58.09661983,-53.34175028,-35.5102216,16.76122022,27.70700382,-164.8547726,33.33743527,111.0255054,-129.867517,10.60637457,-111.9766399,18.06538985,93.21692485,11.6487303,-22.84728928,119.5098575,6.460491706,-47.28535572,-34.63301102,-19.76222571,-85.44888549,52.9595197,-67.97929068,117.8036637,0.357250578,8.156169166,35.51693794,-93.24970672,44.48006417,-30.81642935,-5.957985187,-115.609451,58.71785678,-77.80534598,-2.684350061,58.71649905,-36.62961163,-13.93773939,-38.81766588,53.41035564,-4.915837956,-26.71350859,-148.9587286,-61.1887522,-43.17800129,4.43414774,51.52433521,-2.840438543,-9.626295533,-74.06971959,120.9034797,-109.4455938,-33.30283206,85.90019477,18.18897859,-25.50347295,-95.23877447,-18.64770916,-67.9701961,-22.07676919,-54.23430348,-73.95533096,45.05266873,142.9117642,51.72206504,-39.56019706,-9.710939023,55.06750297,23.26840975,42.02984119,91.01003216,64.36656622,-41.30614002,38.43564005,15.99585419,30.97632437,47.89543176,-7.773904375,-41.91828946,-9.592004217,-2.281072653,-76.40499174,44.84752631,63.89035351,56.55466532,-14.03321524,46.86903623,-78.36101205,-56.1574869,47.63983334,80.45873931,74.7396667,48.17734493,18.32343379,50.70857449,-32.65119936,-99.82042909,-108.0054904,-80.05445901,3.522278066,21.30079695,75.27319964
0,185.6275448,-435.7906481,831.741908,-693.6995987,-380.9622795,276.9847686,188.0537635,-182.2327611,-229.188469,549.8041054,-369.0335845,-148.1046834,-487.2029889,492.0107722,386.6277004,23.62935185,-26.30962243,-223.5165981,-261.9744355,352.9970725,133.6363011,-236.0739348,237.6843585,18.16534254,445.7747339,-66.54657794,37.05104129,-150.8729183,107.6472083,163.6920486,-46.25752244,-170.0810475,274.0871566,344.16868,183.1289159,-37.77030448,-203.7693059,59.03596634,103.6742169,-90.30909808,-138.6030178,-210.5987362,-4.812469932,-36.69552384,-163.6180569,-18.09918068,-55.78796816,-220.4494029,19.75144636,14.38320944,-72.66549134,-15.65960951,-99.8692762,101.5556785,32.57184464,-43.27472489,55.45500885,30.20603881,-35.25086482,-234.2389384,46.85604665,107.7921648,269.1571249,-288.098213,15.6978185,42.98402517,-116.7242164,44.59879257,-40.15609758,-191.2924,62.1519101,138.4688447,106.6685836,-210.9866637,-17.99044,60.13252963,34.6589651,-110.2781162,145.0718472,95.78287815,-52.36503765,10.28929229,-17.18724561,-14.97067109,-95.61209812,29.49582477,-63.51982261,-13.80252903,17.20232402,-18.74743759,9.642958142,20.65819616,17.24253749,-23.47104558,56.57311231,-155.606946,42.42514168,64.44349487,93.4440569,-42.88455968,54.93538007,-54.89334936,-65.73148704,103.5800698,-58.58481074,-68.73605056,-138.0565016,-67.47362762,-92.51298847,39.92640125,-44.83977201,-128.3663634,-20.50906497,-18.4724025,53.37705487,4.0516173,94.35547542,69.34478283,25.18381293,38.27653948,24.8746099,12.812437,-11.27505622,-157.7352034,25.32703854,-63.72005549,64.02160477,-102.7150982,-29.02887062,42.41649547,30.92090507,-20.61202752,114.9425063,0.183378245,-36.7867848,-10.55466993,20.20771817,65.93399006,16.01398685,-39.86869488,115.8150977,60.4884571,11.4072662,-8.438212391,-15.53580605,-3.875104406,34.43792444,65.76095925,22.58085404,-7.524657639,-44.91649963,40.3701444,-32.03409991,-102.5257125,1.10460928,24.41604324,-1.258718974,-5.663770596,-56.92588268,-20.37235863,33.64336274,-3.887884626,-5.662585646,-24.46669046,-99.36642395,11.68246782,36.28533672,75.34197061,72.04942518,28.59772788,63.29939422,-8.00603904,-42.29057695,5.952720712,-14.71074038,5.422870082,40.50934855,-22.24358935,-36.67606079,107.0984082,47.76095646,-45.99316651,12.0113515,7.835467518,-82.73674961,24.28956606,-20.46895112,-23.37904837,34.74347523,-66.25381009,-39.03688635,40.63782705,-56.1463752,-14.18988549,37.54733486,34.17556786,-41.89191506,43.36137379,53.60262868,4.775411116
0,-456.3927607,-817.6562337,-681.1421419,0.818391001,64.59454913,-367.2020468,-140.0066994,-165.2755255,28.39220474,-29.98332834,291.6310693,-325.259369,490.2580168,250.703669,29.73229437,89.2836806,-55.67270992,-102.242041,-11.72044374,204.5440673,167.0753479,230.7775139,12.01224681,-58.4180874,-12.95744471,-134.1040738,-291.5525333,-68.58889662,-128.1241063,38.72105793,-115.1997382,-139.3594319,70.2230393,-317.7006895,-33.12185005,-92.83566854,240.6307248,260.2751605,22.61062541,30.3835689,55.74849671,-53.94598313,151.1817482,119.7465316,-58.06980622,-65.28039448,3.198097511,-80.91496431,-42.67088482,45.46036439,-20.47628397,-55.47887812,91.11868547,150.2013902,4.213862365,53.40296133,40.20346704,-113.0373623,57.65361551,-31.84963035,-75.99066159,78.0489841,-39.52012249,-183.0836676,24.11155275,10.21764994,58.03756402,75.95265234,-34.19318667,-47.13302081,-27.49443937,63.75972765,61.81064362,-43.01099533,1.262447444,10.87911206,55.76297581,11.07230071,-82.40836918,55.41001837,-75.2779289,-104.9361036,-33.86809313,51.5708861,84.94390883,-66.30012689,-9.929387567,25.58834058,3.830790147,-17.93685817,40.83199418,15.00224344,-80.16399451,13.8043885,114.9584941,79.56988801,-16.55357427,-12.89626775,-129.3584677,-48.51960091,-62.89307113,152.9683275,-15.72686288,33.7879757,-15.47185796,57.16909636,-20.27827865,-30.41790793,17.83319808,59.67893299,-4.165730325,-2.179867223,-41.44859205,0.186355149,44.58120751,11.40844178,12.12383641,-59.25686704,26.843638,-62.20081746,22.240452,31.52388554,-18.9054508,29.97035378,-52.58102271,22.81068307,41.3122997,41.39429898,2.326296311,15.01429667,8.688387476,8.287128466,59.36855438,108.3514956,-49.86288926,8.151261525,-34.8051351,34.71700504,-79.94399469,-15.08128752,-16.40676271,32.58034329,-17.21280478,32.42766155,-6.265629549,4.99392776,-10.95863762,75.04370184,33.47888998,-10.03733654,19.10702808,-73.63441805,-47.64666341,20.19750172,63.63128684,20.2788061,2.43772355,-3.718653704,0.549959534,-50.30987795,62.98840353,-0.915471081,0.192368943,63.27075392,-11.6010393,-52.74082478,-19.34682022,-82.18875865,94.90788772,19.13607266,-39.88424974,70.00719886,-52.08968479,42.47716508,32.37539073,-41.98758811,-58.49045769,24.29945341,-0.501527871,59.35082073,-59.02560778,5.52711298,8.889566322,-43.8363425,4.045946185,-21.14789673,-18.5525133,-38.09622588,46.40672545,-0.744856246,29.90730974,43.42045885,-17.45125846,36.64988608,-25.37902842,24.69138325,-13.61386525,40.66299051,-27.35157752,-8.130980754
0.01,251.9892279,-535.3214744,492.2684727,-605.45677,-173.8736158,-367.7864787,56.14957754,-719.8840472,-509.8481058,-197.5188773,-68.88591385,629.8323079,-186.4120807,-306.9695115,-97.10823445,-16.59525753,374.5430795,-199.4860368,-413.368755,-9.14642089,-29.71079112,62.20522993,-234.91967,66.45010465,-47.75764575,-187.9761268,43.97501433,260.8264569,-13.02362588,-45.07726327,-64.5740641,221.5370908,23.04799742,444.3341454,-152.9726263,-97.48665746,185.1560528,-89.8202788,155.1422098,-193.2407817,74.73308816,330.5496638,-64.00384002,42.77600664,-4.603112079,29.67652152,-31.14155561,-302.3054008,6.350231048,146.5222634,366.6437565,-47.64034275,39.27283011,-104.3999076,56.08687577,-177.1678296,-83.62530439,-43.16304649,3.106274452,64.40901464,146.2288936,-11.69013877,-154.0808807,-51.49832233,215.3428633,15.87916441,41.1362115,-60.98787683,-55.92923511,-54.45720639,-6.983646907,78.41109289,109.5087431,-3.824835875,179.5315257,-45.21774972,-24.94582354,125.0815744,-124.1156074,-1.563782673,-80.34689995,3.451566747,-45.14573251,-141.899949,-45.65315031,139.4139597,71.95335661,56.11468369,-56.13531129,-69.93024908,52.39851928,38.4827653,-48.13991423,-4.75786771,-92.29740264,55.45237856,24.27611825,45.81814913,-15.50910234,-100.7003566,22.44054144,60.60588917,-118.5872063,26.71090085,91.95580957,48.92622853,-17.65800017,-25.94029057,-69.51593849,81.70714196,181.0457479,-18.27437344,-3.03090605,28.70794446,26.61360683,8.381656158,65.21624623,121.301091,-44.71792131,-149.3800584,-89.08535324,71.42753702,-74.81492745,-50.69253744,4.517868821,24.66474801,-47.66930959,-29.10918249,-29.14571504,33.01195074,-61.56765809,-132.4341399,-98.71574559,72.95689391,10.78811613,-4.077583094,46.57800414,-67.51810297,71.88283916,2.243912037,53.78683984,6.252255338,-20.85732491,-51.04240252,-14.02321262,-29.6409495,-49.15766445,-26.21178867,-54.14895158,-142.9547562,37.1959607,20.97853321,-1.394257195,-85.73410883,-39.24804098,-39.41833355,-22.10123893,126.8231746,71.49797391,-7.317888372,-57.15136508,-36.50300618,55.14109096,-110.3920172,-8.437942387,-11.79131811,34.05996098,-42.95517882,-47.4139538,-67.21011803,-96.40753199,153.9430492,-122.7685154,8.880720768,12.55267379,-21.50682489,-84.22018802,47.67002046,58.79301347,-87.58961007,80.71830566,-67.05296069,-67.67825854,54.17393006,68.89644727,-39.801685,85.08383558,-39.05765725,66.1953577,-30.72297082,-30.99930847,-31.82902915,-18.52961262,49.21968835,82.91368741,-41.85509213,-27.37620736,3.88228812,-14.80485738,-5.269875871
0,416.4762421,-476.6124285,5.113443102,-326.8302664,284.7981515,223.7715795,792.3976854,436.8822723,-186.1323771,187.5277821,-343.8387211,-220.6209127,393.0281423,-113.2319728,-199.0028992,-553.0284267,107.4710728,-108.3765517,92.26072879,60.30123716,-194.8091499,-132.9810692,-47.18624271,-6.287890518,542.5484207,70.3260112,216.4608828,-458.6185014,134.012183,-78.64992788,313.7726822,214.1309127,-171.4500613,-374.740341,-152.2268395,7.073704854,312.9452544,2.174032013,5.131662226,45.47136114,115.7539588,-20.27846556,0.716512905,-79.05128667,52.42001935,64.60160935,15.29874944,82.80660372,2.71025608,-15.20221127,78.2087429,201.4474374,59.81091663,32.59877213,168.08837,181.0806857,44.50419902,-181.5689053,-135.0184773,-151.849863,132.9267493,-88.63455734,-35.20975527,19.46233854,-17.9933248,-51.36630128,-169.8750244,-142.7783086,34.64090455,18.91382817,59.74150297,-54.00199607,120.1863269,4.01655935,126.6135197,48.47661222,-98.41983608,127.9303945,-71.17125548,-112.6891719,12.15177808,119.9773652,73.07894863,-11.7337181,18.05466548,-25.42304103,-0.050623331,-63.93365448,-149.9082425,-7.324754984,54.67472496,-22.41884332,15.95377918,-15.91124383,-106.4380874,-99.44245937,-64.74421686,16.92978015,-81.08737756,-36.97066321,12.31474259,-5.115050969,-40.78365577,-37.96805441,35.8000718,43.73062181,-136.3633419,128.3308195,83.79941115,-4.820719892,39.29012361,34.62610415,50.35444678,-26.87615931,-54.27436732,114.0408008,69.69706532,14.27079343,30.54283506,-7.947726525,37.56874613,-114.8674324,-21.48430141,115.222628,-27.82500182,-52.96532962,-80.98493402,38.74791448,117.2708842,-116.464258,156.0539528,14.25885456,-80.16630164,-52.53873136,96.49208835,50.17365944,-38.69597741,22.61041753,1.900783769,10.22118981,-125.5576038,68.52783812,-56.96333808,-21.39824606,29.67003184,14.30316021,-77.89616468,46.38050749,65.18442944,-8.922035955,-63.19043054,23.55272682,57.79911361,69.51458353,17.95418796,-44.50084854,7.100928688,90.57127048,19.8328933,-21.05051181,78.77165581,-53.89634256,18.45149699,14.60362498,11.65633537,10.14126815,26.14456548,62.51990245,-33.17051078,31.38502783,-22.70007462,36.91777058,50.84918763,47.74659282,-66.23187944,77.35574985,3.254269905,56.46959965,46.8756565,-3.222839756,55.37369484,12.97053553,-80.6479019,45.5034764,-43.32172927,16.08198203,99.28507884,164.8401374,-22.34168486,38.4091954,57.8152599,23.37982868,-16.20368428,-132.8420211,-37.80342005,-14.96359376,44.780581,-11.11537098,23.82418077,-8.436063134
0,-104.8031716,-223.7724902,449.6204135,13.46869567,124.1563975,451.6987138,65.86479427,-161.6649724,-419.2499077,1052.568006,848.4932878,72.00636674,-85.17053499,200.0915484,548.6125826,168.4424033,346.9451717,-198.3619675,56.60743646,294.6840589,321.8159957,-407.2789049,-117.0870914,188.8874453,-140.0933054,-98.83860315,-244.996943,-130.2731822,-311.2145622,-302.469316,-120.4520319,-223.3497629,-85.32124358,268.6992491,-87.3980575,-129.6804145,-248.4042851,-23.56694231,-88.98477792,-137.3548828,39.26207773,-178.6650096,-26.41330783,-83.85260017,-375.6883931,268.4244869,43.74746674,270.4913997,-185.6337232,34.30305111,-22.43961015,-30.12525839,-33.73649133,302.4344932,-262.3248192,-27.34050778,-27.24266525,-93.78807069,-107.0217842,-6.490225649,97.97992652,283.2351467,-70.6049271,122.5833797,162.2060312,-162.2482017,277.5887279,-122.3928994,-165.7249315,52.93445198,-96.00500406,25.09052948,-38.03178178,-40.59393215,121.8328578,78.15015085,-56.12049021,-23.08495503,126.9721234,-57.01743261,40.73825589,-200.1816281,-75.22923479,-84.01415396,144.4615786,-100.6407718,-160.7631831,209.4842686,-175.6805902,-68.64938397,47.62899713,-61.13374722,-93.34574541,20.09800983,-94.96622681,-67.81434197,22.56364508,125.4343445,-86.95096728,-13.64720665,15.44409188,-11.42955106,36.94508633,73.65572535,-22.05181757,-44.4333515,47.3975055,-80.24622092,21.78693926,-79.38321209,59.5151814,146.4109787,96.79790494,127.4801393,73.79144262,1.046341983,-33.15341018,-82.04555589,-14.38484736,-19.58878628,31.87824841,-117.8442039,164.8767025,-142.8164072,45.31530658,53.11193783,-40.9295359,5.083125198,-17.60659506,-132.3456963,27.20934461,127.4823382,-44.08461901,-33.1501474,-14.13273738,-65.68410439,38.39704783,-12.9856891,48.01418368,-95.81850215,24.15101721,-14.99106666,30.56983483,53.137707,38.9617151,35.98019126,56.82597715,148.467873,119.4762337,-119.7540524,119.6452249,-57.56568392,-11.14585421,64.89567765,-24.09741148,67.59099993,40.53323099,-36.37215844,-45.37223303,-99.62641466,1.932863357,-5.726351335,7.785454863,-21.59320854,60.66030722,55.32095954,-168.1073793,-122.6415644,34.77901393,-17.15518934,10.43856255,69.9379302,-21.68741103,87.47941318,22.31242706,13.13292538,59.11332971,-67.7649428,84.67934128,9.881210414,-40.60652419,-8.837331291,39.77154853,-33.58553835,-47.36851772,-80.71290177,-18.11413908,83.85030015,17.92948819,55.74333796,-54.51720281,63.56877188,-59.59518075,-22.58191054,96.9037454,-75.93508569,-42.7526026,-11.00837315,-103.5302925,-26.18934476
0,-478.3824841,-331.3073811,968.7741308,109.7562605,651.7839345,-318.9634915,44.48542176,0.05876939,-262.7174129,-643.6996287,-159.0300254,-472.9091727,266.7647061,56.74279641,-184.9808914,-27.59587749,346.4605787,-379.5832577,-30.84565346,34.2704546,233.1331003,367.9238703,-514.4887207,22.44698088,-77.89113825,173.7519771,162.6272281,-136.5864307,384.6104722,208.7296074,-39.56821179,56.50611662,218.300075,196.9834861,126.5684198,-93.42511771,53.19697689,2.424690287,122.4165964,-27.10139977,16.6787873,43.94641155,163.9650667,-216.4211892,-53.68595658,-132.9227075,18.51163352,-41.45332038,95.64420681,-204.1349659,37.04646516,49.83598825,100.3483612,-7.961751589,-18.60720003,-123.8664026,19.4998414,-138.9477561,281.7879769,20.51016566,48.77972888,4.289826856,99.23840822,114.8969779,-159.6995311,8.378566719,-174.2622675,137.6500268,-23.4837041,206.0901636,-122.8601239,29.14772597,-142.043924,40.05895353,-109.2772136,80.54976914,80.35074869,114.7883065,69.56924896,-51.52794115,3.742019936,-26.41063728,-72.40049769,-22.60779533,19.34046127,-87.53561641,-40.12624446,38.06288837,-65.08255755,36.50453406,-101.9471861,-224.8154763,72.70333791,-146.5285279,39.02807243,26.67075587,166.9823045,90.46973062,37.86254843,162.0979074,-48.06242444,136.8923653,110.8047659,105.2911608,-6.245188445,8.413610091,87.44043041,58.33584413,90.17724611,84.68753388,-26.39485747,62.723461,59.76619831,-145.5356033,1.425483883,46.43835356,-61.72026935,-72.54535387,62.5578041,-86.51035146,-28.6278393,58.86766424,-20.89671568,-40.50411137,5.394272632,-4.510461712,-149.9901335,-26.29355509,42.62819047,-108.0155656,80.33253383,-75.05362394,31.01264192,-19.13389223,6.806982374,78.71210821,122.4230997,-32.56369502,51.65150634,21.91040173,-35.58650447,-44.16865613,-42.58258581,-2.819030758,-35.87569823,42.89720984,-44.46278848,-49.35027865,-56.69175054,16.81737901,-92.1716157,-81.65385823,-54.91742314,-2.714523477,-17.39533485,-58.08481376,-16.36337991,1.786283019,-1.796212522,-21.29077583,1.135914349,4.066925074,-14.43861158,-77.51746317,87.40387347,51.31414744,84.00445611,-15.37794715,90.27999393,75.814287,64.30368887,23.7402862,94.88639075,139.9362361,100.2111735,-21.05159966,-31.2641739,-4.733950561,21.65512958,77.33730068,5.193333792,7.761275706,77.59117696,39.33256651,-66.03714471,28.84330747,-30.60700626,-94.1301167,3.5452365,41.406842,-86.77415361,-9.871038392,-98.78686081,68.90020791,5.798676662,6.061218775,3.585537984,24.82627627,12.42272331,72.58449749
