pred_prob,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41,f_42,f_43,f_44,f_45,f_46,f_47,f_48,f_49,f_50,f_51,f_52,f_53,f_54,f_55,f_56,f_57,f_58,f_59,f_60,f_61,f_62,f_63,f_64,f_65,f_66,f_67,f_68,f_69,f_70,f_71,f_72,f_73,f_74,f_75,f_76,f_77,f_78,f_79,f_80,f_81,f_82,f_83,f_84,f_85,f_86,f_87,f_88,f_89,f_90,f_91,f_92,f_93,f_94,f_95,f_96,f_97,f_98,f_99,f_100,f_101,f_102,f_103,f_104,f_105,f_106,f_107,f_108,f_109,f_110,f_111,f_112,f_113,f_114,f_115,f_116,f_117,f_118,f_119,f_120,f_121,f_122,f_123,f_124,f_125,f_126,f_127,f_128,f_129,f_130,f_131,f_132,f_133,f_134,f_135,f_136,f_137,f_138,f_139,f_140,f_141,f_142,f_143,f_144,f_145,f_146,f_147,f_148,f_149,f_150,f_151,f_152,f_153,f_154,f_155,f_156,f_157,f_158,f_159,f_160
0,-272.2391582,-696.2042832,529.1804108,-298.9088619,85.66535143,-81.7842314,297.0515802,-700.9750931,186.3831583,-684.0512025,11.20348598,-9.497228476,-561.2921123,147.4976758,401.5251849,-191.5119536,214.7371981,-164.1808209,-76.56992586,-269.3910205,-256.5398084,-103.2519486,-217.3683937,-235.4627228,-297.1930374,113.6707488,191.0304024,-263.1493101,33.35420237,145.1692943,4.055995128,-217.2064192,-66.75237524,-199.8867888,-86.59904814,102.7941328,389.6951361,3.73951161,268.3739315,-176.6329299,-2.432601182,3.44292178,45.35239306,-99.49425142,-7.686973615,-74.75620179,-161.8822878,-145.5215799,-228.0997498,-234.2782994,-159.1261105,41.6166364,167.4294699,-23.13800629,72.98928541,-199.7616546,-47.55199632,-45.77685621,-39.30253705,-202.3426031,180.1341895,-75.86975725,106.5746702,-9.012325552,-94.46575857,68.12745413,87.30391783,-8.646762692,39.59369305,31.91613252,72.71957505,45.66717714,-183.5026168,-173.8225528,6.106508363,30.54361167,55.8263042,-85.49039373,163.1027097,199.1940357,32.53291756,-69.44489998,-4.6365075,-17.16159412,105.469649,32.1379372,153.0182472,33.97472278,-12.74153818,-95.77382135,-27.69847153,123.8249056,-114.727518,-154.9129647,24.61103951,-113.2932615,-84.68104752,85.56308052,40.88694382,90.38925312,72.19610294,27.61801187,40.01969808,17.48082892,-2.629925791,-110.3365758,-49.8941096,91.07717715,3.880506217,72.64373137,33.35079825,118.6579394,-1.598992649,95.90625128,93.64808713,-38.24537461,-124.3114793,77.97799064,61.97844634,132.1293115,-62.75522571,-13.38148159,-16.13840917,-104.010171,2.518381886,-20.706956,78.50987418,51.89295391,-9.567010301,44.62883778,92.99092114,-89.71634123,-11.76248895,53.86535491,-41.07429423,162.0250974,-48.81988945,-95.06141464,24.3574423,48.6524806,13.24699405,57.43630287,119.0870761,58.23930667,-3.116266833,62.17793278,-68.45735065,-56.26330877,-21.65718457,-45.20874824,12.17319885,-107.3517333,18.04326838,99.58573045,-19.08345153,-16.44933555,40.1413189,60.06674468,-48.3733537,44.03046061
0,229.2221184,393.4752255,-1012.896612,-673.1815681,454.4925993,116.8245152,-187.7663852,312.6310427,-155.6828396,-199.4230051,341.8239282,153.0475706,-569.0431727,-363.923141,559.8476416,385.2562152,127.8261106,286.8606183,35.19860684,-397.069275,231.1259099,-148.3507617,-84.02634392,-163.9005096,34.48254113,-76.09690594,50.94564471,37.37184369,-116.3090715,23.66357812,150.8138783,-173.7679519,174.605444,-120.9545378,180.2226707,-235.6858126,-365.1225422,60.1115646,209.1286765,-0.167318244,18.66372118,-264.4227102,196.0924439,3.552834322,32.49105043,-319.0401386,-128.062489,159.600813,-26.88291639,11.19833283,-151.7495085,277.0607283,-48.02925018,101.3178976,-172.7335272,-263.5495555,-178.7157401,-241.4470516,66.25469388,-73.27674898,102.7301917,-197.0687098,-137.1017525,-164.590442,45.52848341,-227.910489,-76.83244707,-42.11034463,91.38302572,60.71441331,62.01711722,-155.6894332,207.4204354,79.43008951,-37.42531101,-32.40902384,-53.14427394,68.42919947,-232.5739104,-108.5827151,140.4236403,-241.0810433,176.7901205,38.2900922,-122.5636626,-17.97693058,4.642844913,-126.0479664,46.18107952,22.57994782,56.59048358,-73.83701602,317.9561675,-20.58707582,53.52087003,-35.57856189,87.9821533,-66.0714522,11.80269757,32.34432189,-34.12281839,-33.77387409,-62.70744098,-90.61917225,226.6013305,64.19506467,-12.68382607,-75.57610874,45.87132008,-46.11655247,-74.06139025,71.80711679,23.45878146,14.12087619,172.6007152,-131.499783,-46.18554157,-38.30707137,-21.75528339,-33.30396754,-55.97754745,-146.1437024,68.79284208,-6.613698142,-110.891374,-229.2195275,51.1498886,56.03037938,-18.89738166,79.913132,-34.38409248,7.907943739,146.9556143,69.27316512,50.96699906,170.8539494,-98.95205873,-13.90026091,9.424683347,-84.07604921,93.10143226,38.97559254,-83.50330541,98.68324764,-92.68666726,36.41746688,-54.51271695,37.27770921,-56.74351929,61.41026237,-55.82177605,-100.8362405,-65.04541746,16.67055077,47.51906925,-52.63557691,85.26219951,-134.8337199,35.81684586,82.53879213
0.002,-446.8203696,-845.6470907,-686.5705341,-317.8344678,-40.34583303,-102.1258075,-102.3527349,-170.0401973,-51.74067505,-51.23525735,321.9350204,-181.6896239,483.6300778,234.732013,34.77479231,-54.12758282,15.15154635,-126.1516339,11.86436105,100.6052656,191.7857812,194.0874828,35.5995746,-181.3562754,108.0496484,-58.66105907,-271.7968768,-100.5435115,-148.7740019,132.8178535,-141.8336655,-213.2485934,66.58554604,-256.026849,90.83382077,-54.82288781,211.8798863,313.3119903,-12.57759353,-18.12873473,19.19169754,39.18224542,140.6045803,147.0968709,48.99301955,-111.269974,-97.06002963,-77.57289919,-68.2863311,168.9701571,-68.55311718,-64.04279516,8.408736931,162.105437,106.3906333,70.99849155,91.98627242,-135.197552,47.16348909,-53.6378372,6.380186142,243.7312225,10.50898005,-86.70622234,-27.81290047,-43.34742886,-62.22732155,106.7039869,108.3421598,-51.7324131,8.627587346,52.31611494,50.30431325,94.86628122,-51.25727035,56.63303128,20.88132999,62.93074514,-29.57527746,-39.36712402,-157.9025044,46.65996807,-12.09697598,-55.73008797,66.25575199,2.540330981,40.51418766,51.26378382,60.07035345,-0.361999213,20.01261185,33.02464263,23.20354765,-45.80574127,-7.842386462,-76.93429099,-32.97813076,-44.81672233,-49.92990728,26.56386407,55.46450226,-17.04658108,-53.79272578,68.34656784,-51.32188198,-19.28962393,-1.247212702,-30.94253859,64.08150698,-110.5743955,-77.94320141,87.57116006,47.01062475,-49.23253843,-38.468017,43.89178648,48.02266414,11.71147169,10.36573542,-44.83548314,-85.99353614,-23.01016311,-94.3752046,-19.14656406,-7.237178197,5.647076829,-102.219698,41.64683844,-27.22388918,-23.51629134,27.05448278,-93.6954302,-116.2208967,-49.14134805,-25.9526058,-52.16491313,-38.8435214,55.42955489,-34.41223031,53.91346322,70.30496014,29.0190984,-10.84277729,-6.722267673,38.39108969,68.54610457,79.80944045,26.00138571,33.54414992,-58.72145349,2.719374138,62.98479468,-46.94941085,-3.816739141,36.38939647,-55.63719563,-0.546734661,-46.39418628,-13.16188506,-69.29091768
0,274.606363,713.8829226,598.2598323,20.38627794,465.2821516,509.8168154,34.00251085,-127.1918652,-254.205078,-737.5806124,386.926378,-510.0116984,-79.14850614,602.1861883,547.456262,-114.9249636,-460.7799356,227.3178071,102.4711426,-510.1691779,287.8240705,-352.1317426,66.70622601,239.6253117,255.042718,113.7029416,-108.6089754,-50.96091132,83.49650067,210.2808347,-150.8562855,160.404503,-207.6239567,-79.23202746,-34.86644297,62.82180198,20.97878374,302.2949317,-293.1762201,-13.86170482,44.99439513,-41.51846118,72.4053064,91.20899854,-142.8274598,33.0745324,68.95727313,97.86647883,-51.09555598,-397.0466237,-51.18131026,-0.80718159,178.5137494,-116.2659445,-32.91861941,61.96701305,-180.8685768,56.80607975,-217.2749122,-68.06077515,91.69599614,-45.55127546,-26.62395796,77.77110071,69.89488883,-22.23147952,-89.64665561,-57.35680085,49.31026774,-182.0435514,-98.4095269,-152.5468286,-27.33503335,-93.53629213,30.75243704,4.979911659,75.18292583,18.17654822,-5.862829174,-6.179836839,194.5362521,-54.65659492,-29.81495811,62.19432107,-31.75283188,76.46573809,-17.02584337,-2.127473767,85.80903725,38.41696875,-14.24664899,118.7488763,86.55894454,-82.00186477,-85.22829319,-62.67051467,-35.79128614,-70.59318161,54.44343788,-56.79365018,-36.11846392,14.73948332,28.32565121,-163.4817178,34.17776793,110.0155006,-132.6364773,10.61329701,-113.3002951,-10.50970433,89.24212773,7.988433027,-13.89236862,129.2733825,10.00605166,-46.18277917,-24.33103385,-30.22325011,-90.88362887,35.1166205,70.85284049,110.1324788,-17.98680018,-11.88335083,0.640164132,-64.09707522,-43.2580931,-28.35159728,14.07464978,-114.1752793,-0.769238352,99.86737903,-6.74663234,38.21145678,-34.14234313,-45.66280725,3.245630981,-16.96638248,-9.419553331,86.84848573,-122.8594216,8.754952889,-39.89340523,-5.999073398,30.78347855,-90.20512454,17.66005003,54.78141299,67.17672116,75.33037922,49.94767269,75.84585039,25.60252784,-37.19376605,43.84862283,-15.91644897,54.57708155,42.07861477,-72.73018708,88.28986656
0,185.6275448,-435.7906481,831.741908,-693.6995988,-380.9622799,276.9847688,188.0537653,-182.2327547,-229.1884645,549.8041022,-369.0335895,-148.1047131,-487.2029868,492.0107729,386.6276872,23.62931706,-26.30961582,-223.5166197,-261.974363,352.9969784,133.6364303,-236.0740272,237.6841519,18.16537282,445.7743952,-66.54683125,37.05104869,-150.8742373,107.6476568,163.6932265,-46.25676839,-170.0804437,274.0888743,344.1676236,183.1285301,-37.77470077,-203.7684492,59.03452016,103.675153,-90.30977671,-138.5987018,-210.6023736,-4.821954323,-36.69893253,-163.6189258,-18.11564085,-55.7746234,-220.4606948,19.7594114,14.38405321,-72.68939314,-15.65659669,-99.86543303,101.5480241,32.52832425,-43.2363856,55.47422581,30.18404656,-35.23759792,-234.3342309,46.92194634,107.7651652,269.0836045,-288.0020072,15.72283729,42.93041628,-116.7606515,44.55275649,-39.97312415,-191.3132993,61.97762353,138.2172563,106.6677871,-211.0801336,-18.15162296,59.99501943,34.78046623,-110.3582125,145.3373079,96.13800932,-51.82276373,10.47607287,-17.14426038,-14.807445,-95.35247495,29.34694168,-63.80404199,-13.94089707,17.46697325,-18.56599767,9.293647699,20.20633982,17.88933512,-22.83156187,56.13173683,-155.9094998,44.27905007,64.94920135,95.59490668,-39.48612375,56.82630364,-56.07447852,-66.66413599,103.0721649,-53.56726349,-74.47782227,-135.1379024,-70.92487905,-91.19711602,-47.16795713,-46.76354668,-124.6956948,-25.35829487,-14.02825229,55.51054978,0.11587924,95.8667585,75.98559117,24.06479943,39.03794613,-11.23369138,5.089134314,-14.21857811,-168.7827002,-24.67064238,-33.51849457,-46.93954055,-109.8017069,-40.53552665,14.18616616,-31.5581299,31.68196479,125.6295968,43.60518853,10.08827011,-67.99296758,1.665212015,-33.87673223,-4.366126139,-115.672033,67.17630713,10.79067752,23.87473187,-5.200348792,0.229602479,12.665751,41.51406503,-91.06585858,-6.755786613,39.84531414,90.35421819,-47.38050787,13.73222122,-23.16958195,-14.08500258,22.69789302,65.6854954,6.021781413,77.98732388,70.87650093
0,-456.3927607,-817.6562336,-681.1421421,0.818391365,64.59454877,-367.2020452,-140.0066992,-165.275529,28.39220655,-29.98334159,291.6310785,-325.2593631,490.2580238,250.7036211,29.73223304,89.28374932,-55.67274753,-102.2419933,-11.72051164,204.5441494,167.0754173,230.7776151,12.01230284,-58.41798035,-12.95787002,-134.1048188,-291.5519876,-68.58808271,-128.1248239,38.72205804,-115.2011164,-139.3563711,70.22520827,-317.7018333,-33.12116394,-92.83090362,240.6336798,260.2783252,22.60594556,30.38700737,55.73444463,-53.94609905,151.1636075,119.747252,-58.0819822,-65.27922077,3.183790532,-80.93739088,-42.66843706,45.46104018,-20.45909999,-55.47573777,91.11249297,150.1656289,4.190745579,53.3190227,40.24833386,-113.0274549,57.75728745,-31.9881746,-76.00440737,78.0751687,-39.53100092,-182.9428385,24.1562634,10.26466926,58.14270665,76.02922747,-34.37524971,-47.14563916,-27.42658687,63.70838371,61.62588477,-43.18012188,1.422879553,10.3095099,55.73136609,11.06487407,-81.96750302,55.86110526,-74.99251058,-104.5543583,-34.43488949,52.08774625,85.44422195,-66.46899864,-10.66638442,26.31569826,4.693643318,-17.70534697,39.62760754,14.37406865,-80.36551366,14.7570658,115.716852,80.54698075,-16.5023591,-15.35531436,-130.4097861,-55.69146736,-58.51448751,150.8115727,-12.626239,32.12159991,-14.23682542,56.82603649,-20.17669169,-24.27316872,20.12720335,-57.52344147,-6.738323638,-2.718526236,-36.67231535,-0.066835956,47.00482011,3.315317928,12.97989992,-61.15270708,35.56102171,-47.83766296,-39.64902054,29.25319583,-17.65475753,39.05897094,-49.17414253,47.19789941,-32.73101962,33.5593131,12.72242823,34.31493982,-9.671442847,26.32315188,24.98112155,95.46003817,-55.38143615,-33.38303736,27.25224282,2.751986375,-62.61769129,0.587246322,-0.537258785,34.15046142,50.92257099,-37.78915962,28.0525771,8.429734504,35.67243811,-63.28356375,23.37040394,17.94061813,-65.95711479,-56.34663122,-56.53698085,23.14835242,17.35643976,17.62347513,-14.39108935,-46.84689233,47.99023689,68.71363692
0.01,251.9892279,-535.3214745,492.2684727,-605.4567699,-173.873617,-367.7864805,56.14958126,-719.8840454,-509.8481225,-197.5188754,-68.8859178,629.8323432,-186.4120842,-306.9695037,-97.10816784,-16.59527207,374.543051,-199.4861353,-413.3688006,-9.146480714,-29.71058747,62.20517372,-234.9195256,66.44942223,-47.75851362,-187.9758859,43.97361052,260.8258413,-13.02406328,-45.08077025,-64.57177654,221.5380157,23.05011684,444.3311972,-152.9693132,-97.4887617,185.1514893,-89.81623205,155.150781,-193.2412023,74.74143681,330.5446367,-63.98788259,42.78695221,-4.613016577,29.67770023,-31.15379007,-302.2900028,6.356879379,146.5422815,366.6503464,-47.58864114,39.32675732,-104.3928457,56.09607386,-177.118259,-83.65254081,-43.11386623,3.154694573,64.3969666,146.1829404,-11.66989732,-153.7662847,-51.97278646,215.2315131,15.70384389,41.17940158,-61.05187284,-56.33025834,-54.50919475,-7.214104096,78.53691172,109.7237764,-4.066354198,179.2199355,-44.95352166,-24.99341112,125.0861326,-124.9091263,-2.44152785,-81.19232233,3.106218083,-46.23408329,-142.4278702,-45.9659344,138.8598651,72.11384171,55.61729023,-54.49652719,-70.11485552,53.71606599,38.52272611,-48.47263651,-4.252777247,-91.4991854,57.74870594,23.30095325,44.49947882,-15.75885528,-100.856132,31.26397297,61.38757603,-121.4105041,26.01414699,87.72986406,56.84836345,-18.31795665,-16.93693479,-63.42978532,-85.4869631,186.4314518,-23.73179794,-6.939273586,38.02675808,32.39262439,8.855194779,47.63774144,107.5321276,-58.24657848,-173.0985044,52.69007224,91.73624507,-52.46795352,-51.39079886,9.021029927,11.26338493,39.83190333,-16.28361977,-42.03718363,62.76017953,43.92187177,125.6559113,-91.59133178,12.25794459,-10.73414611,26.19763322,-47.60461144,43.84171693,60.69785725,-47.34841829,16.47843871,18.09239972,-44.15222738,8.013048283,4.813943904,34.88151124,-65.63797219,33.94165678,-36.18695016,123.9200445,59.50195929,129.418459,-99.23937248,-33.48939855,-74.5196005,85.44673412,69.20919581,68.30567256,-12.45160564,-20.85823334
0,416.4762421,-476.6124285,5.113443102,-326.8302664,284.7981503,223.7715807,792.3976809,436.8822704,-186.1323793,187.5277793,-343.838708,-220.6208752,393.0281526,-113.2320038,-199.0028991,-553.0283821,107.4710661,-108.3766115,92.26066405,60.30125045,-194.8092595,-132.9808312,-47.1862359,-6.288477843,542.5479283,70.32669914,216.4602984,-458.6177706,134.0117359,-78.64968692,313.773384,214.1321465,-171.4481961,-374.7403483,-152.226529,7.080332573,312.9405392,2.178734028,5.131643908,45.47985963,115.7589056,-20.28946175,0.714941465,-79.0500915,52.42735454,64.61591859,15.28347858,82.81016706,2.716734321,-15.19771799,78.23014343,201.4530835,59.79570164,32.59796595,168.1076314,181.0372359,44.50829637,-181.5168688,-135.0501119,-151.9076929,132.9510619,-88.54238298,-35.09178619,19.29078775,-17.93808924,-51.48799033,-169.7193641,-142.3666511,34.33575166,18.64353029,59.81607455,-53.89354887,119.8438752,4.0240324,126.6848498,48.80403577,-98.70538581,127.419548,-71.10916507,-113.4463329,11.71211739,120.1543555,72.5616933,-11.04625584,18.5616182,-26.11506383,-0.367933075,-63.76855632,-149.471076,-6.716123945,54.82226749,-20.95415577,15.43265,-15.8711166,-107.0280799,-98.53267974,-63.8197342,18.73272784,-80.52533475,-38.24447941,16.6619017,-4.353840494,-40.61629442,-37.21939029,32.08145643,47.46630559,-144.6444192,119.5989415,91.84767306,15.91386635,40.16978055,32.66674288,52.78611831,-39.00887695,-42.63069783,113.9010248,62.50383254,24.78787832,20.74213566,6.939409081,-36.21129152,-106.5203147,-35.13924828,119.0993648,-18.67555783,-73.29260226,72.74729472,44.01076682,121.0970896,-170.8622668,-99.14363477,-11.81199041,-44.39819249,-43.45734928,87.55328618,40.04650773,30.24922485,-34.36276303,54.89743273,57.83467239,-87.84911984,111.1761325,31.25183672,-4.823847585,34.33848447,-76.0929598,-32.3940826,-41.79145624,37.96041175,43.85179806,-24.00955077,-18.240107,41.61406943,29.16768332,21.42805437,25.09198711,8.459858405,-44.4810063,32.52308737,-15.55734743
0,-104.8031716,-223.7724902,449.6204139,13.46869524,124.1563979,451.6987158,65.8647884,-161.6649719,-419.2499125,1052.568017,848.4932776,72.00637382,-85.17050154,200.0914881,548.6125205,168.4423628,346.9450723,-198.3619552,56.6071212,294.6835982,321.8158839,-407.2786416,-117.0867083,188.886658,-140.0934163,-98.83682582,-244.9960697,-130.2727965,-311.2154574,-302.4700335,-120.4498658,-223.3490529,-85.32304618,268.6949811,-87.39976265,-129.6768969,-248.3954678,-23.57073135,-88.99611229,-137.3557016,39.26542551,-178.6626145,-26.41409786,-83.84872603,-375.6747779,268.4425478,43.75064063,270.4848002,-185.629893,34.33304525,-22.43621732,-30.05812364,-33.77533627,302.4213418,-262.3258095,-27.41148518,-27.22016004,-93.67951214,-106.9758543,-6.583769554,98.06076054,283.1014893,-70.6912909,122.522904,162.252154,-162.2790642,277.9258185,-122.3000288,-166.1048147,52.82950135,-96.0977627,24.55215543,-38.3713491,-40.75407714,121.8570769,78.35708936,-56.44587119,-22.89506333,127.3099334,-57.82412386,40.4268646,-200.4483381,-74.73533085,-84.22713222,145.302584,-101.4473771,-161.4729496,212.3436749,-174.8559908,-69.04077699,48.36277039,-58.67547816,-93.14990657,21.22155118,-95.1752036,-64.34603023,24.10567206,125.9905739,-85.35890898,-10.41931187,15.04259086,-9.721819368,40.6751021,74.9371058,-17.19776852,-41.46107252,49.51537073,-90.8131671,13.32198456,70.39072243,62.87929273,150.7230781,107.5021568,121.082142,73.79816203,-2.199375135,-29.0831421,-90.59733304,-23.01621583,13.23736475,-51.5024346,-124.7171448,150.2598864,-144.4919548,49.2132864,66.56046793,53.17425572,35.37890827,24.29243925,-111.4243535,-16.26799909,-130.6427453,-41.84526855,-4.633696676,-9.228731454,-88.29874066,-21.77696885,27.62710893,30.41009027,-77.72091666,-52.2106462,-81.85928748,6.464064471,-16.40346888,19.30804711,10.66710166,87.24801681,-118.8210909,129.4638544,57.29874415,-67.23880617,67.60758639,-65.73669259,30.61802694,32.40511058,73.17616386,-33.32735721,-41.48586018,-121.264441,-17.33035635
0,-478.3824841,-331.3073811,968.7741308,109.7562606,651.7839351,-318.9634908,44.48542147,0.058769827,-262.717403,-643.6996337,-159.0300356,-472.9091858,266.7647111,56.74279163,-184.9809542,-27.59592097,346.4605631,-379.583149,-30.84566268,34.27065295,233.1327362,367.9239064,-514.4888227,22.44737902,-77.89085938,173.7516869,162.6287512,-136.586585,384.6115451,208.7315529,-39.56803016,56.50506803,218.298745,196.9826647,126.5658319,-93.42855586,53.20291509,2.420480457,122.4134475,-27.09850097,16.68768523,43.94738221,163.9472599,-216.4246612,-53.68411937,-132.9317871,18.51724027,-41.45056575,95.66207155,-204.158051,37.0405109,49.81016534,100.347665,-7.953068224,-18.62717643,-123.8414352,19.54385445,-138.9326385,281.8012245,20.44057598,48.77995842,4.268105103,99.03756124,115.2280206,-159.7666081,8.542382031,-174.3625146,137.6179361,-23.11367578,206.1183757,-122.8380264,28.9748635,-142.0362142,40.09008288,-109.2179809,80.12199345,80.19400109,114.7296351,69.9566984,-51.09781651,4.465527144,-26.18544019,-71.99467689,-22.37514585,19.64202678,-87.62932433,-40.66377703,39.0861424,-65.36504703,35.85571509,-101.2151758,-225.3686762,72.72551055,-146.2104821,39.65871862,25.99885427,168.3878431,88.79328212,39.43130402,159.9778113,-60.44100032,138.4105883,114.6357131,102.6866392,-7.631299956,8.669487094,86.315815,61.09744655,88.01771096,-79.02972965,-23.37230064,66.69215264,42.9132224,-152.7994191,-3.753075147,43.95577203,-54.69902744,-72.22590059,64.70079839,-88.81650972,3.009076212,58.00325736,-13.25838183,-40.31097512,14.54566633,-20.87165228,149.1855563,9.345142554,52.89172562,-126.2593827,-24.19553722,79.41577902,53.2430867,12.05755149,44.22303012,77.29926053,-124.4878036,0.830548991,49.14068724,42.69479177,6.223715781,-15.7510298,-107.8356045,38.2049151,73.17338776,13.73293389,-45.6054461,18.26250727,-71.67852343,34.44050038,-53.03109927,-55.65407365,-48.31650363,-54.90678516,23.26683486,3.120614801,40.96826319,42.59961704,-49.03599584,-60.50378016
