pred_prob,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41,f_42,f_43,f_44,f_45,f_46,f_47,f_48,f_49,f_50,f_51,f_52,f_53,f_54,f_55,f_56,f_57,f_58,f_59,f_60,f_61,f_62,f_63,f_64,f_65,f_66,f_67,f_68,f_69,f_70,f_71,f_72,f_73,f_74,f_75,f_76,f_77,f_78,f_79,f_80
0,-133.9341861,-148.2507849,667.3594025,541.8427873,729.3025944,-355.7265329,577.7186424,-451.4266584,-624.2935419,-135.6857939,213.0676303,67.55171738,-206.24222,573.9392339,-192.7744624,-107.1394953,183.8039004,-62.08935831,-217.8291985,-200.733853,-149.1952666,-26.68987118,1064.456467,191.1269885,220.3049506,736.2718228,-90.74283465,341.517186,-512.2593016,76.40316935,-514.8497033,132.7464343,75.30218106,-61.92011434,134.6433714,121.7045123,-224.8518238,199.4853992,-52.40243375,17.45694756,-77.89306915,68.15762147,-40.88349955,356.2457607,-85.66124369,27.02539278,-213.6414582,-42.80058907,-74.32186963,112.1623947,-104.8106304,-156.2685863,-35.84525195,51.05775696,40.39241918,-194.8057326,-80.54268514,175.4068403,-92.10027205,26.08712481,250.3018656,201.5333333,-155.0391636,126.164586,-66.08414048,-125.677998,-166.2790491,-44.35720119,4.842486672,-253.1408575,-153.9943466,-45.73748442,-91.0395871,-2.341238497,-5.914227574,14.50548905,-99.59357006,-20.7429276,27.60854406,-121.2375746
0.014,-1001.405168,-602.9623257,472.759811,118.9260928,204.7285564,-205.9463367,-125.1648959,148.4249737,118.191693,-74.00349438,62.41781846,225.965769,90.89074984,-280.6763077,-11.67376467,-51.42183142,-155.0078351,-16.53744081,-141.0604662,-266.9121757,25.95202469,19.29084182,67.57623839,-165.1038607,-16.8398868,146.9952152,-143.1060594,-113.4871321,109.1500055,83.11134269,-47.36747625,-247.7002969,-203.5619208,78.36186497,-32.96038514,9.39264676,-154.5993831,-8.206950969,24.68970496,-16.85431537,-17.41145258,-26.33917948,10.90273333,-40.29256277,2.053005273,60.95327195,-137.8740616,-40.26731755,1.961565589,123.1157564,-67.31962355,54.86706386,103.7788957,26.55440524,-34.70557488,-25.32138815,-119.3098827,116.4925857,96.51561739,-52.83086078,56.36315525,-47.10858012,61.19626367,26.79874929,56.7137693,75.95516999,101.0689295,-0.647923091,-10.69621177,28.77786284,-42.3445811,30.85204508,-15.3044187,69.27868973,7.807550633,-64.43756384,37.35594952,-22.63119065,-53.99705233,47.48191554
0,737.351155,869.3834766,38.2177052,94.1013374,475.7624336,-735.3833641,556.25386,229.8863243,-67.42535817,-789.6440128,-172.7283911,-5.408257595,-49.23131668,526.6796757,231.9510639,16.23506517,-110.3484106,392.1097048,44.99748374,-345.2061045,-521.942208,6.237480592,196.6990586,-191.5336115,-165.0316549,-254.1668653,-73.03207023,-339.8763462,-140.0914704,159.7892038,-285.7929649,-58.08282805,80.48236441,-285.3557101,-284.8953348,-189.275146,-163.7642316,135.2441394,86.79479379,23.78894251,0.228299635,32.62197825,285.9160339,4.797042065,-70.4512297,4.997268121,69.67162162,15.64047297,-29.04305787,102.0795307,230.8346703,-76.03913413,147.6297214,-252.1506547,-72.80087429,22.89969075,23.46140188,-28.20846725,179.5385887,145.1492865,82.61103069,20.01764768,-11.95999145,-59.72485631,25.13857718,-9.236915185,-157.3526541,-109.5691736,64.5988802,-84.14947242,-3.13083467,85.65665106,-9.52365576,153.9281042,45.73576988,-60.54832419,-122.1951591,64.26393702,-48.67560572,17.69843923
0.001,744.7437665,357.1157738,581.3063101,285.3120702,-617.2674209,249.7108379,322.0049931,-240.6941282,417.1133319,227.5776543,-434.6733239,486.8813451,-215.9862587,-557.7652409,-403.4035207,-137.4022415,-206.7222191,87.20365912,146.0699531,-335.8186796,94.51524896,183.0186951,101.5681166,-138.2718734,136.7600412,80.58351076,-83.09938967,121.5295831,56.79323085,129.7782041,-48.78278733,119.7255121,6.631719187,3.049063978,-224.9885946,-42.20586878,-240.0165917,-270.9512636,35.22507628,2.590726815,-102.7653773,-279.0863838,-83.59138712,32.69996743,-74.31732503,-197.8438151,119.8860316,-28.11507376,66.3251513,-47.03059592,-162.3793447,33.53344933,-33.86644768,-89.92502245,71.44701414,-72.91589327,37.88319574,-26.87627766,124.8677423,63.95979402,27.41196167,99.82430273,-44.54522608,107.980215,-128.8681007,58.16439676,218.5845043,122.0416745,12.31691747,-50.79374348,-71.84399666,-41.02150788,-86.73169877,-46.69597911,-97.80434785,-113.0958666,-64.74574498,-60.81810626,93.03683532,138.5161298
0.033,-1148.073993,-508.4828069,200.3043379,88.49576666,337.0497614,-144.2766983,-94.19253385,174.5646569,320.7860405,-221.4120684,186.9683834,165.9317006,153.2452618,-188.86606,-80.32081839,-67.20211688,-178.5012011,-140.9843081,-121.7068949,-206.6009404,95.08799967,60.49723689,64.8070914,-197.9686694,6.997148907,24.12400466,-87.87449072,-40.75720913,96.25811467,88.53973467,-63.31442812,-147.6918178,-170.5173259,115.2685892,9.398564128,-27.61591434,-130.2019203,-15.03561235,26.17950807,-1.092321411,55.05769589,-89.33503039,-21.7084684,-11.8062224,13.84174253,32.81245499,-75.27946522,-47.23305012,-24.70633577,55.54268537,92.64853282,-79.84945499,-67.84237246,20.22081366,-22.23364815,4.449858705,-136.056458,137.7439318,45.10345821,30.64710921,-40.40342687,-32.93342553,48.51752423,54.2890549,34.73964384,3.48565378,62.85174617,34.69698044,-85.73390115,20.08982169,-24.67100276,0.0959383,6.751898139,7.576505901,44.12893503,-56.67359542,54.86986343,4.787332229,-6.867047186,-24.87170458
0.002,481.6173802,-91.44749988,-108.409013,-190.8401616,-85.47047518,-351.494007,119.8433427,-469.8160078,138.1374685,1118.37267,80.00525915,-442.6290356,163.7829112,-506.5058656,-90.44367226,7.096446827,53.53300702,-2.163103993,-253.6136319,-93.40527944,323.2310819,-124.2536255,310.8066309,9.478400549,-2.611238454,258.2921382,75.22912358,-113.5055811,-271.0859662,-89.10308422,280.8644847,-139.1511847,19.23459644,64.10631257,-44.97337374,288.9429921,133.1260913,77.08557961,-84.55429064,-72.5376956,-249.7761973,-87.64340775,17.2149511,-69.4341445,83.33899455,66.64133723,24.01885824,-47.48073395,13.42682881,-109.4114728,210.9271396,-65.04375762,63.66917436,44.21143261,45.55395992,-102.1125128,-29.59771569,-107.9678545,73.64138451,87.01111254,-181.6170911,92.86718605,157.2444199,62.65925578,69.30166095,37.88426146,132.935933,238.5084594,-124.5900517,9.052344785,59.85601344,2.647869072,33.36840937,46.0130946,7.634528047,-18.47218333,140.9205261,-26.20589528,167.0358021,99.26979836
0,326.8603941,-398.1848359,476.9786705,-418.0849749,347.493133,624.0981108,254.9472487,-108.9121251,-351.7576837,-135.269968,-49.98590727,107.1946907,-387.0098527,-289.4193969,246.3426238,328.8388688,-14.67620203,141.5901611,433.8601308,-6.308724879,201.8084262,-258.0175656,4.916979101,-13.20404213,-174.7537036,-210.8865938,-111.7056642,-30.48422289,-3.27166895,397.5730631,188.7982673,-124.1558196,295.3763665,-172.1609469,327.7101492,-381.8280251,-232.7314517,170.8094897,-196.4636644,-126.1245275,313.0700458,242.5125482,183.1663206,-48.26639615,35.31608047,72.80654479,131.6134523,-2.546064644,186.7449213,101.849057,-69.6287044,118.8666688,-136.7379541,8.041593679,2.494484254,-87.06293594,-132.0046542,-102.7770759,-1.332460165,167.6336149,113.2375404,1.681163222,155.2277911,-58.29494384,212.2025395,-56.96491989,16.6373058,-94.10175581,-117.5724989,-36.4766271,-2.566810989,32.43265444,49.74955756,-40.75472238,-95.62858912,109.1441945,154.2446641,89.29902071,51.67917761,106.3330732
0,244.8056807,71.19575619,176.1193865,468.543766,-130.4375231,-8.328210363,1031.785244,272.3655911,613.1177829,-41.31109806,-347.3945023,706.6666428,278.2857771,-63.35522587,132.32467,-152.4211394,423.1817522,-375.054835,-354.3412993,-614.4915785,88.42563439,19.10540896,-28.65373979,397.2069068,728.6032932,150.6823058,184.4045298,57.48728216,-82.64555229,92.74652991,-57.44431851,26.10841455,80.13137582,369.8650428,-97.43403631,-49.62452596,-35.29559071,128.5919551,6.375343576,-107.9983816,-21.27348003,212.2913079,-22.78808197,149.0659288,28.94166511,-180.6575326,-101.2732634,-177.8577737,157.1585697,-298.9001556,-47.44339373,-166.8415388,31.52175225,-108.6398004,-85.28444096,72.45821444,-20.63624275,-79.72537056,-120.4546106,162.4488399,16.5936274,-90.19253713,236.6837364,17.2658608,159.0463843,40.66526411,110.5174352,12.57234419,60.60492082,226.3117502,452.8946822,-75.38964282,-77.30772754,174.2431535,212.7574386,-124.7488371,9.075145887,35.02585817,13.41771744,-72.32170769
0.045,-209.0382967,1059.374254,-332.0902286,-882.086165,376.9518124,-120.9683716,-58.93284308,95.68527207,70.72396865,182.0418244,118.9375309,321.4174322,-119.8243364,-317.5484796,319.7944858,-328.2623267,-311.030299,116.6052963,-117.8913484,-111.7659319,56.41023536,-436.9258328,-116.0624031,-269.9322958,-200.7607282,91.17530826,9.784943422,188.9410358,-56.22545333,-146.610513,100.8109139,78.56952481,159.6343338,-73.7900576,227.8567333,133.2295393,216.8720103,71.36004213,-187.4869247,101.6205215,125.9259172,-23.41455953,-43.09035122,-9.075830848,-103.3676164,-135.2518598,-263.5000027,199.8918991,-10.97411978,-35.82738364,-48.93615246,108.0759669,-106.4997282,60.24433742,123.969228,11.69251127,123.1475823,47.23187717,14.67403746,-27.16234902,-31.01916186,129.8120269,58.0327726,-174.5595073,-14.5253708,122.7090393,88.61654955,15.44619118,-131.3627234,42.89839397,26.31177965,-179.7744221,-142.5089509,-38.54702573,-97.46279873,-86.12345395,91.29014024,-3.897798642,-46.97475227,-180.061326
0,377.3425164,574.8640456,875.0592653,761.2285037,136.2548875,-1109.144987,978.5124785,34.50878678,-56.84851052,-245.0717385,-147.0922481,-246.5165596,521.9233805,-554.4410317,147.2059995,-405.6118765,468.073665,409.4028974,92.89592212,411.0606514,-2.566014127,85.24901583,298.5691761,-309.4486678,-55.50199906,-168.7628106,-102.9789921,211.6107742,-327.9128202,74.78202048,151.7824807,-212.8042563,-44.1197517,146.6664702,-55.69893157,-100.0348277,-134.8726844,-266.0008697,128.511175,200.2647812,-90.41399223,-168.8737644,29.7669205,62.25346815,103.1424434,-166.116874,86.01287401,-92.72311894,52.96852915,86.48206397,-164.5107146,123.8516938,83.28010356,35.46101277,80.17461057,57.43693646,-44.36204748,-203.8436931,70.58544154,101.3441589,209.0961761,209.1267285,-92.14424448,-83.37814978,0.407136653,-42.77595205,67.2031166,-5.83827932,-15.46906788,179.6326907,-47.42444015,35.34326153,-297.6911688,127.8238174,58.31418934,-133.79686,62.2160244,-80.27208681,216.4267299,6.786422785
