pred_prob,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41,f_42,f_43,f_44,f_45,f_46,f_47,f_48,f_49,f_50,f_51,f_52,f_53,f_54,f_55,f_56,f_57,f_58,f_59,f_60,f_61,f_62,f_63,f_64,f_65,f_66,f_67,f_68,f_69,f_70,f_71,f_72,f_73,f_74,f_75,f_76,f_77,f_78,f_79,f_80,f_81,f_82,f_83,f_84,f_85,f_86,f_87,f_88,f_89,f_90,f_91,f_92,f_93,f_94,f_95,f_96,f_97,f_98,f_99,f_100,f_101,f_102,f_103,f_104,f_105,f_106,f_107,f_108,f_109,f_110,f_111,f_112,f_113,f_114,f_115,f_116,f_117,f_118,f_119,f_120,f_121,f_122,f_123,f_124,f_125,f_126,f_127,f_128,f_129,f_130,f_131,f_132,f_133,f_134,f_135,f_136,f_137,f_138,f_139,f_140,f_141,f_142,f_143,f_144,f_145,f_146,f_147,f_148,f_149,f_150,f_151,f_152,f_153,f_154,f_155,f_156,f_157,f_158,f_159,f_160,f_161,f_162,f_163,f_164,f_165,f_166,f_167,f_168,f_169,f_170,f_171,f_172,f_173,f_174,f_175,f_176,f_177,f_178,f_179,f_180,f_181,f_182,f_183,f_184,f_185,f_186,f_187,f_188,f_189,f_190,f_191,f_192,f_193,f_194,f_195,f_196,f_197,f_198,f_199,f_200
0,-133.9341869,-148.2507853,667.3593644,541.8428022,729.3028081,-355.7260809,577.7182065,-451.4270302,-624.2953954,-135.6847371,213.0683988,67.55088713,-206.2423813,573.9394809,-192.7701513,-107.1453079,183.8080393,-62.08331266,-217.8459816,-200.7261389,-149.2121519,-26.78881537,1064.524549,191.1448735,220.2035718,736.0821659,-90.8003198,341.4039328,-512.0279671,75.94274887,-514.848159,133.0461641,75.63054744,-62.33614543,135.1093569,122.248436,-224.5744997,199.0680217,-51.93423749,19.79535384,-76.59803783,69.06834426,-40.37175859,354.3094062,-83.83761748,22.99205409,-216.326857,-43.27723088,-67.4479579,113.5523703,-103.017553,-148.3037003,-31.02483975,64.19984817,52.79288693,-212.7546366,-63.69577733,182.1777422,-102.3587291,36.97416613,185.3129948,250.8837311,-226.9313644,42.86629915,-38.78003741,-200.633332,-7.956136218,98.65126374,-22.03263102,241.2560892,-192.7030897,-79.21026764,8.605828242,-76.22012692,-65.96300862,67.76076848,-90.17046835,-21.97948994,-131.2197703,28.81175006,-9.175138043,-90.86570613,31.79325558,277.9949331,-227.7708627,-52.3806865,69.2068615,-162.3063046,192.4020067,33.48665374,56.33073965,111.5565992,-113.3652176,78.66679629,-47.99838629,-109.4199722,10.62288819,-75.80283471,-3.84669662,135.417364,-118.2530408,-179.5721343,99.22591482,-58.65991977,26.8106426,97.2674556,-162.3820617,-103.6349448,-74.70729941,-75.89691987,-22.98453284,-41.32955787,96.46509949,-72.64505094,-54.15482489,-115.6375932,-45.47094444,-40.85563693,15.24988697,-84.74300995,-46.22530709,33.4569451,107.5550614,41.26563227,64.58445285,45.84639575,-0.891706566,148.5967328,-22.28524027,-35.51184257,83.64105036,-110.7487985,-42.24021226,-20.10283217,-49.16677497,-4.654300763,-86.89278402,240.8265551,-91.29965041,-5.775005102,-79.61061612,55.66967084,9.249505256,31.65786307,-4.66706929,53.67225628,52.01751325,-11.91554046,-38.12735449,-37.02938769,87.31952242,-150.5539263,-35.41763668,-41.35612154,-5.027160427,-51.65000237,0.678296162,-16.78709834,33.55735468,19.8661662,64.16947831,-55.75439447,-130.8593107,32.70821874,-25.71111067,33.25728943,-38.24633931,-144.2812621,-2.328423138,30.1793214,78.57720345,-19.44270207,35.5330118,-66.09064631,-76.28537524,15.32219422,-61.86830467,3.397574182,-30.89304073,-29.92624371,-30.89813569,-20.20644634,77.69046907,-8.841295199,-11.25427144,107.2946801,-64.82883476,-25.02369012,11.03377236,95.84823468,-36.42685789,-54.89222855,-104.9919332,9.914641279,26.5687577,25.0177854,9.926106261,-45.55721271,-17.98645223,13.72205198
0.014,-1001.405168,-602.9623221,472.7598297,118.9260992,204.7284846,-205.9462612,-125.1649453,148.4249082,118.1919624,-74.00336794,62.41648513,225.9678435,90.89277229,-280.6777632,-11.67044817,-51.42333227,-154.9984471,-16.5217494,-141.0792503,-266.9275923,25.9893473,19.27746183,67.60001717,-165.092866,-16.87712094,146.9597972,-143.1308085,-113.4458878,109.0928238,83.21436768,-47.23910406,-247.7239663,-203.1040665,78.299729,-32.85293547,8.828515482,-154.275,-8.699256752,24.19330894,-18.76825001,-18.89684825,-25.90447914,8.846035589,-40.38993435,-0.069056773,57.44283852,-136.9814119,-40.7416933,-0.187171033,123.6401613,-69.54431899,56.68048549,101.0190897,18.94173071,-27.57178278,-10.73257101,-106.525692,130.8121669,96.22071438,-49.25329944,74.17681259,-31.97752701,65.7267492,32.11236026,11.36400732,154.6047536,16.31076636,-20.86233114,7.797139501,-24.78117616,-13.47961581,23.15383828,-44.26887742,26.22192976,-58.18783235,4.622708257,81.0039893,-74.30121093,29.29688488,3.145158594,32.82469436,-41.96812916,26.81036546,8.376152277,-14.3639186,33.43194631,-28.68352292,26.32251799,76.96169352,15.08365268,-78.77122121,-82.62638688,-24.20507688,-166.0322882,-18.49176492,115.2258874,7.703706309,-89.80152898,-33.34758534,-20.84217264,-16.77392239,33.16819573,64.82631818,-7.858292532,53.83147656,-28.54756249,-28.64746193,39.79391354,81.71608235,36.10590619,-21.72876196,30.60944057,-37.65690211,11.06594488,30.83141103,-69.89722268,-11.64776336,39.76523431,94.88040639,70.3809738,74.20814573,106.8465928,-11.31401076,3.034213611,11.85083584,-66.19393031,-79.66158629,-9.235402028,50.16628991,-114.7810329,58.40476469,-44.19869152,55.89311723,-29.0111725,104.4062317,52.60737478,26.16805623,-42.44083272,-34.13521288,22.43332985,56.55836535,-59.41153983,-54.94917338,34.34886662,25.89819947,-57.18981827,16.94576432,-61.66135789,6.04394001,29.89220143,-93.46431834,57.82577514,58.63108632,-63.62826999,9.464178317,22.3858288,20.36223816,21.38358202,2.307120442,6.859027439,91.14107684,-20.28425199,-67.49954317,-36.34738121,8.736572857,38.51316688,58.91108059,-20.36935108,-27.49325193,-65.78427964,-24.21270334,43.67731613,-10.75500194,-80.55190433,3.814023919,69.2648562,7.374018013,-0.321256422,-8.828523171,-56.64301663,-22.30859206,-40.36837896,14.00448596,-11.2552509,-19.32840507,-7.043480292,12.56297024,-72.15002533,-24.18589933,-13.88783226,62.8952576,-56.44945961,51.52117776,-41.82567585,36.8182074,-12.65772969,-35.15376572,-0.265629197,-28.42450251,20.03437995
0,737.3511544,869.3834623,38.21769946,94.10135381,475.7623728,-735.3831195,556.2544572,229.8865452,-67.4285044,-789.6445015,-172.7289646,-5.409443879,-49.23592998,526.6758188,231.9534468,16.23997306,-110.3528756,392.1181759,44.97261853,-345.2038142,-521.97996,6.167588523,196.6841103,-191.5522974,-165.0888884,-254.3504782,-72.99652885,-340.0165096,-140.0413492,159.6095537,-285.8229066,-58.12222347,80.09409979,-285.2100618,-284.4743067,-188.3620996,-163.2760596,134.4324947,86.5942651,26.53886155,3.01044542,37.79180503,289.1119042,3.338663277,-69.10964901,2.886860653,72.28016383,14.8760816,-22.40778995,101.0363844,236.5884319,-65.44596753,153.0728621,-239.7355218,-107.4057268,-9.785834761,3.198783221,-30.51152811,177.7910113,157.669373,38.01425278,76.79279378,-0.526441705,-53.77923658,74.01504643,-138.7670992,75.92638175,54.1510411,-137.7375021,43.30043707,-4.814439947,114.6479633,-46.38687643,22.91469258,-120.5754674,37.70865775,-34.2009285,-146.4753197,-103.1643357,32.82833177,-84.56629872,-15.21658691,-203.8629862,-64.37057303,-131.0676495,-122.604531,-1.337703684,226.7073103,-17.60473076,146.5289408,105.2991564,139.4760043,-18.75977946,-31.56376553,-49.21301999,67.33784475,-109.6460048,5.819832199,80.38191549,-27.65889396,-78.03983622,160.0245832,7.287225697,-92.23319088,-21.53460423,-22.996704,88.15004996,-3.90195362,-45.34584664,70.80426818,-67.78327914,64.36335884,18.23347378,8.059729869,76.63830655,-60.78792396,-1.52516009,-124.7243966,-44.59180735,-18.33080809,-43.73803699,-22.98141699,-17.54666373,61.42719975,57.09415277,6.131903034,-69.77328622,49.55182961,-80.5926233,12.86018361,-30.1699223,-6.512727683,-69.00307714,91.56997742,-10.27051174,-109.750986,61.70715006,85.78119935,-111.9565124,101.9111097,47.68215529,-41.35239986,112.1177269,3.073436289,90.39362997,-95.77115742,4.278132665,-24.37666919,26.85898116,-40.78232763,-85.41799044,-20.41440582,-36.87793863,72.51298348,48.77451197,113.2927682,-102.6685548,28.88941617,51.41004621,17.4210965,-25.60961963,5.748795474,-129.2425038,-33.86315007,-1.939808681,24.53650196,81.65266477,52.80360522,34.15552918,11.64563275,39.77531416,21.60071446,21.81964192,75.44859736,18.67916574,13.82596257,-17.67924513,-11.80163253,-73.62001492,67.07014609,-68.34467164,16.91200405,-79.64325353,37.13976291,-37.33238458,-3.741429475,-3.402312763,-56.8055823,12.09751205,-39.64931017,22.78945278,71.77865958,-34.51264522,-56.68250472,38.34948603,37.68204909,25.2250886,26.42618692,16.00085775,-53.57961386
0.001,744.7437667,357.1157707,581.3062927,285.3120324,-617.2672813,249.7108129,322.0051905,-240.6944062,417.1140724,227.5771873,-434.671586,486.8797523,-215.9883217,-557.761003,-403.4031439,-137.4046057,-206.7291691,87.18692181,146.1171781,-335.7868188,94.48937898,183.0333225,101.620414,-138.2470155,136.8044342,80.71868381,-83.10419717,121.3830978,56.95123013,129.4841144,-49.08726721,119.6344402,6.036083196,2.834154152,-224.8940059,-41.58871593,-239.9938995,-269.7664541,36.25379188,3.68414361,-102.5326457,-280.0390742,-79.4747201,31.27458457,-72.30904319,-196.2824252,118.2341625,-26.02878329,69.00622332,-50.52785031,-164.4513692,30.38752803,-30.11197094,-85.51837081,65.69349401,-101.8534507,36.05947526,-30.17973567,116.1936464,71.83008169,0.062970922,96.78522866,-97.87746676,57.43629087,-165.2477735,143.2795153,-17.45836718,-29.18528739,78.68735955,32.62650889,-146.2891377,-113.2824699,79.48991216,-95.30318848,-43.46602559,104.9250584,11.71707943,132.0308354,-95.12003889,19.8188153,-6.910594555,226.2545962,-147.0549839,-96.42933322,124.7147369,-17.716441,104.1899979,87.04796309,-81.50109019,-203.5347734,-28.49174047,60.1023107,132.4127191,-41.38633726,-32.00728631,-126.0556873,-42.04349977,-124.4927295,8.78418053,-83.3162327,-60.98236441,-42.05155033,64.47108588,-154.0997444,-59.66323286,-49.41561215,106.0867794,-8.732301859,-122.3525999,137.0495774,-144.2403139,-20.56741627,-45.32771263,-104.5229384,51.14847599,-41.30163983,-29.9154542,41.67040531,105.2309809,30.38949029,-23.74322484,35.28879728,-12.89602765,-5.781425461,-7.990939171,44.83623484,14.38001904,-22.04960815,-4.495871394,-16.42424682,108.7921355,130.9113613,-50.25389684,-15.82746048,-33.58667007,16.1911216,-59.91491163,-14.96151448,-36.65449883,27.52253368,-59.77926666,-8.898642044,-29.31963805,-31.39633114,-123.3111834,50.59307402,31.63334058,-12.50859322,96.39338363,27.01871822,-17.45576189,-22.07955632,0.60019302,12.8689982,9.210484534,-37.57940401,53.88632456,-14.49067403,26.68223874,-80.46841324,-13.6358948,62.89736844,-21.27335617,49.15084062,72.2101393,101.3459551,58.62130667,46.67874197,56.03470643,77.675621,-68.58368113,59.43758935,68.86585197,-28.16511032,19.56212894,-54.16663582,-39.27181694,36.31710773,66.57126631,-16.58153723,-51.50286796,-35.58364503,-7.342082591,15.98364182,8.798390606,29.42772369,75.4501783,45.91292533,31.71648683,-3.459316962,-64.44058193,-2.960163993,13.71249465,58.63890069,-17.48785507,6.483099295,23.45030479,7.884924682,-32.00933544,-1.106643244
0.033,-1148.073993,-508.4828066,200.3043118,88.49576467,337.0497316,-144.2767617,-94.19222367,174.5649841,320.7852806,-221.4121247,186.9686958,165.9297099,153.2465834,-188.8699836,-80.32256385,-67.19697108,-178.5058132,-140.9759697,-121.7288163,-206.5962212,95.06417077,60.47581016,64.78973166,-198.0077341,6.970109184,24.01092908,-87.82526531,-40.7918143,96.27324728,88.45148764,-63.40242338,-147.6783667,-170.582209,115.4528301,9.360243153,-27.37739343,-130.118652,-14.32927507,27.47655575,0.340955218,55.77491223,-88.84153409,-20.47675104,-12.13698651,15.46952089,31.1671088,-76.69783577,-48.29694463,-21.58171149,56.92735825,95.79718355,-75.19923379,-62.74003552,33.58847346,-22.18761025,-3.477225291,-132.2793353,141.5286069,46.03596908,28.24258269,-31.43834494,-49.54157037,17.7156064,83.46432858,27.82998094,30.65828391,-24.4025871,-0.899435093,102.3328997,-12.45749245,1.131873665,-32.78549991,10.72142873,4.984516709,-5.437609823,2.017039485,9.646344538,-44.28067196,43.11949189,60.07049138,-44.2697865,7.902819012,-85.0295539,59.96346238,-3.409630289,65.51855435,-25.37029585,-12.87240902,92.76655105,-36.50216731,57.52471256,19.07411187,-83.21375306,-4.021569585,47.13222889,6.855532295,-48.47093929,24.56729676,11.78204281,46.57095282,-16.2709671,-11.48320835,19.38377886,-72.06406101,67.22769122,-64.42195809,97.965945,65.38751886,30.49027195,-70.27985568,39.79111964,30.44310573,-17.07390936,-19.3629012,28.78209254,-17.80928266,89.8090913,61.83875285,-101.2720307,39.61904477,-10.7229421,-23.9980184,-52.75618903,-23.19882918,64.14436406,-114.9952722,-16.91336626,-30.91398079,-64.05637787,4.871285744,47.6407439,-6.090016361,33.40296684,29.88224392,-31.58498691,-17.81496486,60.84446178,12.80071141,-15.31000037,-8.840442154,8.205986963,-40.48450322,-95.16703174,78.66898469,-81.91693458,-33.85986429,80.34044561,-40.1670909,-84.4328217,42.42770862,-40.31278725,60.43461596,-19.91633414,-23.16768498,46.02675556,-39.39164998,50.24757113,5.960730157,-29.38480143,33.42586956,-118.0630214,31.23827568,47.12314264,35.4142892,-32.52152876,-49.76198831,4.313583985,-10.41067535,-6.692525989,29.82611003,28.26567622,-49.62879809,19.27499336,37.5187329,-17.47038726,35.08075736,12.94890922,50.20940996,-19.6535911,-44.37420128,-34.5434192,61.06235663,26.17538069,-9.798330726,-12.29225164,41.24163528,-12.45105317,-7.446871718,17.3045879,11.78118605,-26.48227381,30.08549048,-16.60543763,-29.82897274,-56.34376394,-10.83725923,12.21927606,60.07750912,35.25000098,-35.63880804
0.002,481.6173809,-91.44750464,-108.4089944,-190.8401105,-85.47052999,-351.4939957,119.8433263,-469.8159611,138.1367791,1118.372135,80.00554535,-442.6268562,163.7801485,-506.5047214,-90.44512642,7.087126331,53.53057403,-2.152711156,-253.6029635,-93.39195496,323.2375678,-124.2857805,310.8037625,9.45527877,-2.615987007,258.3118027,75.20689329,-113.4602719,-271.0833797,-89.05293951,281.0244973,-139.1772307,19.14770792,64.06615318,-44.66413165,289.2210952,133.0480838,76.79851775,-85.81517415,-72.75993973,-249.1890928,-86.90480076,18.50303338,-70.36225012,83.50658877,67.42799751,26.27501165,-45.89986066,14.10369242,-110.5170076,214.4056535,-61.68262108,64.81318742,45.29147318,42.4504166,-105.9569829,-34.74358696,-100.3072485,76.77240676,87.47265257,-180.8464102,39.67544943,120.7891624,140.3007475,-11.65627876,166.2176073,-83.48127916,-196.5721351,149.4077472,18.8258824,88.1880393,94.39299015,64.14129155,0.126748962,25.10929071,3.69308962,-23.93527405,134.6725672,137.2420358,23.22232412,35.08298996,-1.362579021,-132.8422662,-201.2255124,53.31690706,-49.66615919,164.4072661,-20.96692273,80.80197617,-194.7522588,-104.0317716,122.8341176,-171.3063072,57.98747791,74.70214145,102.4701239,-63.27471938,-168.7314477,-79.72299318,-7.000414915,39.18738864,-120.9506376,-100.6177228,105.9345673,106.3304083,-1.734976757,-80.18857116,74.36849058,-19.70830375,-56.90536499,-88.52910249,70.60802401,20.35349433,10.62313187,39.30370907,-73.70973077,268.4230354,65.09452299,-30.13735951,52.88756367,29.09213193,-120.8535584,-3.309336833,-18.65108178,-31.51315911,-1.783521449,12.76504538,-44.88280084,0.518404749,-16.75626235,60.97236579,-49.32456938,-63.20929391,50.69659486,-83.4531994,4.446304318,-32.95156202,146.2000965,-44.38834272,-39.6343815,-73.12475474,52.94545956,110.1373866,-62.10481054,71.63653869,-93.18897762,-60.28684561,98.87381061,90.53781668,-6.136182381,9.478197998,25.84459117,11.17828737,11.71720644,89.50501201,91.71432189,41.57079787,-107.3538199,44.91351162,-63.61325059,65.11474438,99.22595363,1.162389418,43.5732269,-30.75183152,10.1913777,-113.8335898,49.46487409,-14.13049033,20.86987017,75.92021915,-11.01474394,-17.88661493,43.73419418,-2.232558473,-12.71420436,22.18744391,24.86688653,6.025583655,-91.35664116,-11.31226211,2.550420176,-33.4629439,32.94871489,-35.87425662,13.87330384,23.66768638,-6.871763676,71.69534934,24.93158686,22.6607683,49.83623524,15.00068557,21.3028134,6.168091585,15.40377054,-34.35042199,26.41900632,-23.88333048,-41.84745121
0,326.8603937,-398.1848336,476.9786831,-418.0849872,347.4931332,624.0982243,254.9470856,-108.9125463,-351.7565477,-135.2707438,-49.98805907,107.1951527,-387.008152,-289.4273326,246.3544414,328.8363097,-14.67458186,141.6090462,433.833225,-6.350267901,201.8373419,-258.01866,4.906532868,-13.20469216,-174.7816273,-210.9133961,-111.7700949,-30.38755757,-3.396034528,397.9900652,188.7215493,-123.9889485,296.0798534,-172.1875409,327.1293728,-382.6849061,-232.6508937,169.5408774,-197.6631828,-126.8020531,313.4357848,244.7464984,180.2082065,-45.58510261,31.9385968,73.29753981,131.3119765,-5.492664654,187.0489708,106.9752368,-72.08627233,107.3274976,-140.3714367,14.1261945,-4.535987608,-86.97845477,-121.6320791,-84.09226994,8.718234788,167.7432979,95.63371422,5.364787605,153.7746005,37.26942681,198.3245583,48.27966313,-64.47694063,59.07650384,22.69528169,80.5810954,93.73085887,5.68029782,-36.83983092,5.81910664,39.41438943,-62.37166835,11.23228196,-86.39754257,223.9733766,-101.9403642,278.3331932,75.46872003,133.1160158,11.18382907,-29.57804689,-4.655732633,-94.801803,-48.08595743,-24.39224961,70.35207817,-54.28555177,-34.91298252,46.32298698,-153.5629463,83.12569037,-93.45096766,-154.6788973,-9.962563676,-36.75239636,-38.93912671,-87.03013527,-31.15497758,51.70629267,23.95220633,3.034197915,-84.37410922,85.84662374,-89.86178294,-3.119788622,-20.76098907,12.33358904,-36.12865852,4.551968285,66.78485239,-19.68590042,-140.014866,36.03063744,-122.9071202,-66.78686941,1.635405606,-34.21985137,-29.21824518,71.89512136,-8.973404594,-122.4061473,32.1085078,50.39742939,-21.80351359,-15.1808016,-65.340392,5.601894067,-31.78174898,-45.24941945,-81.43702097,157.7851502,-112.0067386,60.32248902,-6.187866644,-22.76397911,62.52194048,8.184599784,29.02839584,2.389856564,-45.85541403,58.3154466,53.11767136,65.40848443,21.43314457,60.8516473,69.54358833,56.80646216,170.9731181,-68.87020638,-91.65945249,28.39030667,-32.27568384,26.10371095,-109.9687922,114.1764423,-76.83776002,4.549243441,8.762301345,6.529335947,-13.67053011,64.18650908,-19.06937569,-67.69632335,-57.11046063,43.18666016,-88.38694858,121.8116897,-66.20641282,1.195260206,8.476969169,47.64036277,-6.47022606,-60.31637817,-105.637569,-68.44438384,6.163241752,-46.95088799,-2.807832013,125.4360424,-34.17842262,-58.96829518,63.69212945,5.882885834,-10.74347388,-66.91354955,-64.61098888,18.53196656,36.3480024,20.91120361,40.74623797,68.38179417,36.75383479,-30.68931054,-44.44464627,-6.873852085,35.98613015
0,244.8056812,71.19576339,176.1194296,468.5437874,-130.4376308,-8.328504532,1031.785234,272.3656589,613.117888,-41.31151939,-347.395682,706.6687924,278.2844493,-63.35752602,132.3264796,-152.4207959,423.1800873,-375.0419975,-354.3345051,-614.5077504,88.43357822,19.1636936,-28.68018892,397.1636374,728.6829428,150.8083841,184.3819599,57.64856453,-82.79014162,93.20808014,-57.55109726,26.12278307,80.41306926,370.253365,-97.74464891,-50.40542352,-35.75239727,127.5457285,3.948194611,-108.7598225,-22.26635976,212.5861866,-23.65456156,151.6305461,26.89170929,-178.6515422,-97.71179626,-183.0284413,152.3667215,-294.7223489,-46.27559833,-172.6727781,29.32186938,-101.7854832,-110.133231,77.95794244,-22.65544438,-69.21767022,-113.6611575,183.2532969,24.55487514,-93.74072797,228.9815414,116.8538543,116.078303,176.118207,-48.04572772,-96.71597993,-151.4810095,-168.1212789,496.1918627,-24.73589616,34.74788614,153.052043,-178.5178647,-52.4387316,94.70910458,-0.401017465,-93.03745785,97.98261933,30.85171682,-121.7267319,199.4041075,-91.64425625,188.4991763,-35.46645496,111.5655049,-25.97452001,-5.876765987,-119.982683,25.29083747,33.22312845,-30.78601963,-53.96041829,68.69590427,-85.92145606,52.36299951,28.82786837,1.772973231,-110.1187544,-69.00691554,184.9480251,-103.1574292,-63.10763151,-11.50675495,25.85487021,-90.06058868,13.62606421,134.5925489,-112.4236404,53.80215393,48.11385577,58.02651972,26.63283585,24.20432162,92.38933992,-47.71459516,-60.90789166,-164.5471115,-97.00374348,50.40128576,4.130250304,-117.3949606,-152.8575214,8.61667164,16.21571265,80.00035702,26.18318883,-110.1052581,-108.2807184,24.41860428,37.08682937,0.00229373,-32.66269776,-109.8852671,-35.88372664,101.2311537,-37.46225126,-34.06288672,6.108612288,-147.0198935,40.46592764,22.42369056,-82.09992003,164.0931774,-37.03761566,65.16205969,43.96439235,-51.89222582,45.23342289,55.9133056,-4.011605406,-16.31274773,-71.9918192,-33.08550883,45.41238937,-10.32630739,-4.580354081,70.97544317,92.42696624,-103.979716,-71.44535331,-22.2656459,9.419796966,-46.21556275,-9.285131117,-45.64506367,11.59206754,72.70589042,-7.82524932,19.44946204,17.13197744,-46.02470056,-20.70791109,-110.4784238,-37.84526597,-84.38856308,-46.14845249,-42.32681305,-27.4596103,74.08216386,53.06222543,55.19360258,-26.0237107,16.72654174,37.89254371,37.24829859,-5.30512413,77.84851349,-74.99887764,7.143782388,-59.60695214,42.657249,33.47081228,-24.80017118,26.44987121,19.03993951,21.9698847,-11.51788088,38.59944001
0.045,-209.038297,1059.374257,-332.0902285,-882.0861317,376.9517618,-120.968353,-58.93307755,95.68498647,70.72213042,182.0424754,118.938533,321.4197567,-119.824565,-317.5445863,319.7898085,-328.2658592,-311.0303018,116.6117734,-117.8756377,-111.7581562,56.4241141,-436.9847633,-116.0229279,-269.9050741,-200.7463678,91.04795843,9.796256878,188.9763482,-56.10377486,-146.6491295,101.0087109,78.77936203,159.8758495,-73.73185382,228.262358,133.4468377,216.963055,70.80198589,-187.9193142,101.5796644,124.6079477,-24.49606908,-43.70614322,-11.02870708,-103.605851,-135.7697079,-260.4729298,198.0472661,-10.958933,-36.68535077,-52.577986,110.1874013,-111.8663968,38.48527722,127.8270732,23.31782513,120.4802903,37.90614788,11.95171229,-29.49301614,-53.5494082,159.7222999,134.6084272,-142.884608,-0.193628939,81.4914611,67.10321139,-29.40978023,138.5458584,-61.73363322,41.61698372,-72.54668739,94.87829523,-206.6500748,-68.76859618,-60.70401061,137.1411129,27.90331185,9.513928658,107.8542417,-50.71219253,-92.90556402,21.50679839,-14.49193713,95.91745124,-152.3522215,-222.9874394,-66.45744777,73.54469724,-22.19341961,37.66324701,7.269023187,93.54328438,25.22799788,-100.3693677,9.869536761,66.25332282,107.7540246,-26.63850984,59.98112087,-33.99111251,-41.70603624,-28.84307436,-77.96600043,-25.65354013,-136.0814549,-35.67651052,-149.7469054,-121.3764087,57.12616968,-34.05812238,-80.71431238,-94.1292281,98.31318118,6.004454011,26.27997459,-30.75522801,127.0875173,48.73328881,-69.07881981,-6.841285821,56.6202505,-47.98263377,-85.89322138,122.967283,-46.92644696,117.9380449,21.85755448,-81.20199113,54.50180051,36.3355382,87.37143836,85.97672128,11.46825169,-73.51603262,-50.59425179,-2.63663122,18.88938353,67.1107367,-47.29546082,-28.88653601,55.15712314,-33.83227263,-10.87713719,18.76822247,-16.84282243,-54.30100392,150.8973025,-40.66082823,52.81634839,26.91178503,69.31625275,1.512832133,42.22730664,9.393883195,56.46542785,37.64799142,60.54771083,78.67100981,-31.40146586,-22.00444399,-46.67459032,-22.1758008,-16.09260768,23.81368425,31.37915086,-17.47891595,-25.8671507,49.17017955,-180.1397387,60.9833015,75.38774888,79.21753181,-86.27713716,10.15395884,100.7697012,102.2941006,41.48968167,0.063504083,-55.79107997,-40.64675275,-3.194974352,-65.58728169,-31.53887022,-38.54296478,-61.95996008,-0.52333148,-3.522465213,-12.73171828,-14.05346119,6.300557743,-44.41259839,5.857758316,-2.470147264,-82.48417021,31.77016638,63.65344253,-22.9190055,-14.13166368,3.801532405
0,377.3425165,574.8640531,875.0592481,761.228468,136.2549461,-1109.14496,978.5121096,34.50754984,-56.84726208,-245.072303,-147.0902047,-246.5141328,521.922528,-554.4400729,147.2047832,-405.6145832,468.0745506,409.3927239,92.93947926,411.0767077,-2.528264074,85.27149336,298.6756371,-309.4358113,-55.43789963,-168.6798821,-102.910304,211.6984101,-327.717127,74.73602724,151.694169,-213.1042142,-43.80425011,146.7445844,-55.45559636,-100.2515689,-134.2048473,-265.1440737,128.9850669,199.4432384,-94.96902655,-168.6174478,30.66862399,60.50500598,102.9580035,-166.4923211,86.20889158,-92.22100942,50.4812618,85.24355737,-166.7396142,123.3297772,79.90265773,8.757465602,79.34999653,49.85425735,-50.24633923,-203.2141074,73.98664618,117.8842961,147.2420053,269.6996707,-65.10868671,-116.2457571,3.795589656,36.66380161,-65.18108651,42.23599698,28.04749726,-153.8845538,-5.53650715,-41.59305225,-54.72931161,10.6511209,-250.8399031,-122.7696121,-13.80872219,162.5842193,33.31279249,133.3909671,-9.745229328,-162.4918223,-311.6846711,4.547638335,151.1465365,-148.8445186,-74.63550416,-72.59622067,85.44626287,-80.41461705,-69.48224868,-163.9894569,116.2899001,-145.1693781,13.50115497,98.0551927,-84.35895911,84.19521424,65.04859818,-174.9628696,-37.94835382,63.79181354,-24.36040719,-3.074852657,-148.153281,37.40780653,23.65751297,109.382171,-124.4463526,-140.9606791,-15.93462882,-27.0877343,-6.747530181,43.56223364,-105.3924978,-21.73622551,-67.50224385,119.3084881,-12.61654529,-108.1563693,-65.9049172,37.9913892,13.34982756,-91.88425681,-40.87673725,112.8724957,135.3565505,48.90226718,8.528721973,-4.981442393,-85.74340749,-62.09034893,112.067677,-69.93971823,14.6212288,-20.82655087,-3.49311971,51.87018405,-57.23996681,-0.948093331,-73.230331,-33.39442479,-77.13526868,27.60075478,-52.68675487,6.749103146,32.74850871,-6.652962211,65.02999506,-58.7032866,72.19721705,44.3144604,11.95542875,87.33381283,11.31408471,-16.14691822,-65.83859356,-34.11897374,-25.30615479,49.92118538,30.25706417,27.58626884,76.62672987,-138.6098935,-49.5194361,-38.20972473,-80.26577091,-12.91660478,-3.143832304,-37.74177,-51.29496907,-25.68086085,-31.2435927,27.04597361,-44.35800484,34.02101608,58.27082895,13.29450956,-16.28168357,11.77579889,38.83701564,14.92664765,2.430069072,-17.28085495,-98.11376365,25.51138444,83.51496894,-40.84306291,-41.88685862,-39.27320975,94.44400705,-11.43100378,52.90960363,-36.51290005,-85.57627826,-61.00378486,-61.54554529,18.60603162,46.87259805,9.477611089
