pred_prob,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40
0,-210.804557,404.5006332,-839.5888552,437.5579749,287.2792215,140.1408452,-6.243770393,-555.4765356,419.8758785,197.3951886,-53.82691507,299.6859067,-385.8638168,-196.8990011,328.9672501,164.6245963,107.8580918,-220.2620886,-188.2951581,126.1612357,-237.5818654,-153.6890385,-158.2413889,-97.52743101,-115.5521329,-416.2266984,-126.3295376,51.93339964,236.5953528,206.5358353,-328.8729262,100.968223,80.48648846,41.70697677,-244.8339554,211.6577006,-239.3901231,-243.5379284,324.6669392,89.01348596
0,-755.809412,134.7732935,-249.5957263,-728.0385501,-145.3530882,433.8524443,-57.74804169,196.9567384,-12.71803264,-145.5395063,-244.4641115,336.1476332,228.7972851,-33.4930111,134.6883644,-5.798297431,-137.6615794,-240.0365805,-278.1576331,-23.11145916,-158.2736941,-67.73691571,-14.26764152,57.50416665,73.02914795,208.7125499,-183.617605,26.77095414,-80.17121715,64.7982569,-237.6100615,-132.9514231,58.43899863,-181.7634829,136.8710574,103.7745541,263.4174096,91.02418487,-55.12576734,-59.3338495
0,690.1339884,-339.2322589,523.9700329,891.0766452,348.9822799,234.1232075,-552.1023406,-448.5347348,-324.4162854,-210.1972382,-475.1150728,588.3237784,-334.4151232,137.8329017,436.9324425,20.09102027,138.8384274,285.6332902,151.5639258,240.010054,-319.2369341,-0.647937292,266.8996724,-101.2771039,115.7997947,-67.05269371,4.838710835,-31.70010075,105.91639,-92.13441476,-101.8478304,-128.9800585,-2.582335165,-123.6361811,12.51998626,-1.831169709,361.4054708,-240.9634719,161.2892855,-111.0341087
0,186.8790419,762.6747458,-401.0660666,369.4611694,575.2733139,-249.3087131,192.9143198,48.2730434,-592.8910633,363.6763914,-57.41178555,-589.2714629,27.693754,166.083845,-212.1669111,321.8608299,270.5511006,110.5201285,-325.0877272,58.99751499,23.35445379,-9.597257661,133.7263954,-454.3989428,227.3078858,-259.8373522,85.34961626,414.1815654,-261.1542175,287.6837558,-42.39683274,-141.0385196,-67.99561418,-85.77916103,93.09945192,75.88139338,95.49789734,-14.71580653,-192.4820373,-177.576381
0,-773.4863225,41.56278322,-233.815788,-627.5743543,-373.2982584,255.0250134,-147.6690543,216.5740412,52.1240633,-242.7441824,-246.3974265,395.032418,421.7962828,-12.56673973,232.3973005,54.49094239,-180.8624102,-214.9977379,-401.7356257,-31.88376321,-132.1514177,-123.2777533,-39.45895809,116.4995596,59.32985379,171.897333,-153.3808659,3.342795417,-55.27696106,-14.946871,-239.3813383,-66.08552839,84.67245502,-72.29339312,176.3305846,69.43018553,250.6919218,87.51390719,-102.9837037,-64.89815511
0,-387.9215381,344.6418711,-570.7375147,118.1734253,638.6114154,-271.2234447,-50.56611734,15.10818157,244.093695,826.3388094,159.778946,217.7123548,359.246222,-357.9921377,-38.87797968,-256.1834083,215.6912901,-19.9584303,-40.69098919,-247.8006992,361.5526916,418.0700565,-189.0616794,-137.6284848,-426.6488506,-488.3633234,-70.66792997,-36.68688358,-398.0995947,-23.44426042,-81.6297962,-160.7136269,18.83148268,-167.2364292,-227.98078,58.56650494,-185.3321521,-164.0241668,0.09084307,92.42451791
0,-620.7736295,774.7728619,440.4873649,178.6570868,-27.9732619,60.36176119,-628.574795,208.5995594,-180.8796058,204.6205537,-10.88748103,-191.7353401,-277.9533566,-145.2812973,-685.3943107,-165.035724,-368.1193072,-40.42412986,317.5898629,37.53873743,-419.6919511,5.391982579,-118.7191662,-26.62757768,177.5714343,-50.42940024,-573.9982727,262.7378009,-78.46988257,3.950941139,-124.5268352,363.7293919,-149.3999597,25.10134409,-84.67939095,20.40372046,14.78999193,-210.4410582,-54.73853509,28.94487534
0.001,169.5089494,177.0037095,15.56573027,357.7076992,122.3127781,330.8645043,-46.2023156,137.1518554,-439.858935,455.8061673,-314.0072597,-664.4885791,726.4199104,291.6492602,504.0950138,369.6469309,481.2626993,-190.5488394,-144.494784,-608.3755417,235.6876012,49.5879772,-79.19527746,227.8016029,66.60937671,477.5240076,-295.5480567,89.10588621,66.98279524,27.78423907,237.0017473,-60.19917361,-384.9172998,49.00186006,-223.9206666,-97.76179123,108.5508455,-149.7955715,-114.3083377,-98.83400778
0,314.5077883,635.352872,-435.9935999,450.3284306,-242.5718951,-108.2797094,-596.7627755,-313.9742028,65.36544838,56.79606207,-178.3766954,971.5161246,597.323232,-228.0071719,-365.9133868,-112.8305671,156.3016679,-71.735348,-192.0968758,-102.6350371,-349.0330491,-161.894463,-127.6459965,6.133476561,21.5864891,-376.3249512,-245.6566083,-264.4760391,-188.5625687,-394.8813741,-134.0634377,-11.00754112,31.46420986,265.9955763,-22.4339959,352.6193654,-213.3143209,-24.96924648,97.44686052,-8.434384081
0,741.9287184,-628.6690453,49.97143749,113.83662,1482.490495,419.7814287,-132.3369994,752.0748974,-218.8037042,94.45980976,-249.1939535,240.141553,48.46946818,291.6336731,27.16958111,-200.9824927,-107.0393642,-160.0194555,-158.0678876,-12.4449691,-143.0774828,-236.2374211,202.0414663,-65.31917479,-162.7112104,-9.622159093,261.0905129,212.9417387,-346.5392341,135.5564417,105.7249032,167.7288057,54.28734518,-183.2765505,-156.2020577,-305.1602799,-63.51814813,104.1079471,124.8672875,8.275561473
0,40.75353619,6.766600204,704.2029083,11.45495319,645.1138058,-106.1734426,279.7142643,620.004785,-176.1723835,585.759324,-382.0140757,640.1470795,270.7868259,-185.5002984,87.89355935,141.3679171,463.8972099,117.6342974,77.10607155,-81.12972403,-246.1526639,-177.4625971,351.8790754,-282.9138169,-13.37593574,-637.7304195,74.67887889,-121.1615569,-436.9324605,101.8259229,-27.02073312,305.6249671,-239.3572223,-340.037748,81.16083452,-275.3993064,268.0049397,-148.254711,-28.29284502,133.1901447
0,-34.75563951,775.5416851,-412.873556,237.0473858,9.768784464,-402.1936428,-733.4472484,-413.1545388,-127.3372022,326.9053155,-189.6561188,-23.02500372,32.28733713,-63.4781513,108.0391475,240.91753,317.6728859,106.5415623,141.8993395,65.08105726,-106.0394414,118.900577,29.39309515,-284.2720944,-353.7317181,-130.3958031,-136.9016441,14.00005672,442.1136637,-208.8675249,-469.5324999,115.8481458,7.873801437,-69.47340433,-430.9482504,-27.78669582,-306.4864895,40.79055506,-16.88547141,-76.42981016
0,639.8503744,51.45900942,87.58668576,653.6111233,943.5889824,-219.3642933,-758.6880701,546.2574438,-405.0030178,-627.5797094,70.85131055,295.6593739,-181.5332299,-4.094441614,470.0203392,-153.5553173,-98.63890739,108.8563876,-7.786410383,311.3681083,-297.0931212,38.02822741,491.5851785,230.0925937,-28.95979182,29.12474923,42.62847177,211.1671541,-264.2422021,34.70485181,-285.5666473,-125.1908217,-218.4036464,-325.2960085,-19.7643123,-244.7012357,350.820353,103.866282,95.73355585,25.20173279
0,-895.8247844,-42.90336009,12.95500794,-443.7541593,-238.1565862,699.8664495,-210.6185657,-278.6170129,154.9287122,137.7679551,-294.1158992,136.2101837,307.5769999,77.04974967,131.3052579,-113.556712,145.713848,-13.81733467,-39.87898937,302.7028059,-130.7888117,106.9106743,-95.97026809,20.32300333,-322.305118,46.33134712,129.7137045,193.5119189,50.37115854,-94.23469977,63.53165563,-3.033111167,76.0114196,1.991136272,9.455663168,106.6909605,25.56813512,-185.380499,202.3948251,58.37308923
0,-395.1365136,-387.1790555,100.5288279,-127.3685604,1049.885501,84.25540864,-225.0313017,290.498974,-138.1203606,-264.3541467,275.6074754,393.0399401,-489.5312021,182.1742795,-590.9722091,-523.470203,-234.0946768,-202.7068807,-43.40451387,-89.43856407,187.9146636,246.2515529,32.91804415,-500.0589332,-360.919596,-174.7257387,265.1048609,291.3045741,8.115922897,-43.14924965,49.09974699,238.2467516,231.3726521,-438.2117892,133.3839867,314.9691057,-74.05862569,-171.3297775,-204.4953775,-262.1413768
0,-15.22346745,591.6759897,-540.4386358,581.6479735,370.1420663,-444.8062905,-182.3600411,40.14503705,-227.8855258,287.8277693,-217.6897716,-548.8683236,-47.29444004,302.7816279,235.915034,175.6369933,498.4783491,310.1281255,-168.4098299,-205.6695445,-191.8092397,273.4473333,73.79802462,-238.9683368,-129.6809274,-66.42218607,150.650514,461.8353901,130.1127234,239.3410244,2.809685033,-65.97875899,-10.01063871,-121.3864657,-78.35844929,-91.6753125,199.0783513,94.26711421,-302.625263,23.00187265
