pred_prob,f_1,f_2,f_3,f_4,f_5
0,-210.8043565,404.50101016076593,-839.5858178,437.56878862018243,287.24666545164314
0,-755.8097736,134.7741253738984,-249.5911188,-727.9944544,-145.325498
0,690.1337157866382,-339.2338294,523.9655057419967,891.1032103,349.1109305765432
0,186.88076506003193,762.6718344512303,-401.0948151,369.4625955208803,574.9850918881066
0,-773.4865023,41.56327020767392,-233.8142936,-627.4976068,-373.2740164
0,-387.9226515,344.64392239691307,-570.7164365,118.1191375442446,638.6674234316082
0,-620.7734349,774.7750610813491,440.5010645,178.58364813897745,-27.94415769
0.001,169.5100008,176.99954865302317,15.513712280849608,357.7897842930844,122.01410067346815
0,314.5075863,635.3535942846809,-435.9915182,450.2936371926194,-242.6152297
0,741.9275769949933,-628.6689732,49.975185848103216,113.85838222700677,1482.5587204964543
0,40.75403938146522,6.764907164918787,704.1860421241313,11.426051320677914,645.0148047721675
0,-34.75448711,775.5397269011303,-412.8920596,237.03990198446758,9.616480044409714
0,639.8491194594072,51.45967680624387,87.60425852122373,653.6426609404609,943.8509019277036
0,-895.8252914,-42.90434665,12.954727801304616,-443.7567177,-238.1494636
0,-395.1385609,-387.1752661,100.5690851770129,-127.4330503,1050.0561540242622
0,-15.22274147,591.6723974732072,-540.4712773,581.6678708531884,369.9850813094409
0,-291.4325019,277.5707836878253,-426.5649819,891.1877076506108,519.6210132828764
0,-655.1517506,105.13730933808608,944.0438620301542,309.61131006068615,561.3279878171963
0,-152.6596609,689.6395804,-374.6689075,-75.52801849,366.70657797891704
0,-79.46782481,394.0410919375427,-300.6505822,150.51906605788236,-387.1696369
0,-133.36763,129.5380234440393,660.1770259397938,-2.79122079,547.7391221465703
0,-285.66338,321.7833705618553,251.61335728015823,314.6666199215388,308.60892715186816
0,70.35194171547411,41.33947018941644,-233.3650772,-9.562016637,256.77231474035926
0,-532.5489901,604.2109076159913,-302.2353699,135.64086938525958,261.35905034889737
0,1501.471426,-324.7246469,482.88974432210466,1063.8602112614042,406.17656054387675
0,-457.2577571,622.2056811994985,-449.7100766,405.44507440854295,414.80262174056355
0,241.0240099300019,796.9324502,-337.4615304,413.09825571174014,469.4901090584372
0,810.9879572347536,-522.1446615,267.1305249092918,568.1550795985341,841.6715312038276
0,-846.6212235,210.1900839436835,-92.98375166,-315.6756674,128.8774103032322
0,-677.110355,-158.97867,150.89360429595862,517.7418369184738,180.59177700552323
0,-893.9880556,369.00662954912974,-247.1824779,-258.3022068,54.88035627969401
0,-887.9516301,107.27037106854297,471.5345639,244.46108548943843,870.9731938510338
0,215.37838904481342,863.3916124651967,394.84876415503555,428.3419803223637,542.0816853357761
0,302.88700872603386,-28.30830123,-1174.175386,246.39375134153977,-465.2980626
0,-417.0059727,92.64615661090461,-707.0440804,899.4168619,163.71600636285658
0,-910.9930583,288.67550096838175,-185.4506617,-319.1297755,-21.1190963
0,-841.8965006,34.86087405964449,114.46488762822581,-444.9407163,-358.8974102
0,-832.1601685,346.69787361029773,-351.0275258,-576.1992896,193.39154099894654
0,-586.9289166,264.09600340562235,-588.8435218,582.1641032491174,-233.2174681
0,-412.0297351,451.1094599401825,-255.3970893,161.28051544842583,-54.17242535
0,-651.3245926,-122.1643813,-10.30778512,-120.5658737,310.0510982606205
0,7.279187971999965,-26.52439867,159.1522684514211,-208.3355159,618.1013829939025
0,-888.7428273,208.85097437406188,124.61713942545103,65.66203262243738,87.56416759100692
0,188.34015884847184,458.5683520964055,84.65164709773721,769.2248861,440.92168619028325
0,111.01111871509283,922.2831411774888,-241.9204017,436.0592426754861,676.1998184233469
0,-44.797269,223.61468214927044,435.49947477115506,-246.7912619,63.38438423334102
0,-509.9189407,-271.3525835,867.8564078433523,723.4533270555165,431.95555081895463
0,15.306620452356817,496.6887798300101,163.0829173879826,56.59286004009453,536.7228663896103
0,-479.196123,21.790191813039222,-57.13429682,-41.58268201,1116.087242052793
0,-281.3335096,6.0549093963952565,648.8287724069556,215.11449759312976,569.4491219634178
0.177,-673.4022261,-209.467272,-492.9790292,181.37294242243826,-567.8172681
0.136,613.9675494576526,-117.3596186,-431.3084856,577.7770303560022,-12.35111606
0.107,665.7102704059005,-545.0746651,-431.1701098,-237.1487049,799.4813081663217
0.192,1427.679803,-298.7435963,783.4861628065852,298.1318079586821,-360.5302586
0.168,-690.2781861,537.0076955006728,794.0826633977787,215.13213312511786,308.2551879547073
0.14,394.1952307697903,-323.1970322,648.8270228289822,407.2788645,383.66740819226516
0.163,-761.1055183,553.7007057616817,-242.839919,32.84383231,-120.1863299
0.168,-741.7588857,-199.702665,515.7367065921436,-161.4938775,443.8470077229817
0.157,-646.8909742,687.8220559122086,251.75252340454696,370.2750572382008,25.80579721097329
0.13,885.6380617909091,1424.1102524897808,346.5304940826014,365.09358683680085,549.4410526243737
0.112,-419.2464735,-731.0646686,222.8952996642261,-135.2205923,-646.5479327
0.183,2125.465092686131,-267.7714563,874.6053185409935,945.9659379916809,-77.73989759
0.107,-364.3930535,-392.1227274,243.95236142076874,-373.3012753,399.0301600404843
0.138,677.3806967607607,-345.8642954,186.6464321141807,-391.8462135,1091.4403580140838
0.174,-323.2887399,106.81776331462429,264.6521020409109,-195.6971341,889.7757746013139
0.163,-313.7390755,531.3051982839687,310.32907408372824,607.5467524839651,182.5097244621907
0.18,-870.0393183,510.99081637808007,-44.15624628,43.49276742120321,-80.28214201
0.126,-125.8290995,747.7378892894792,337.92267514129014,635.0156833558095,324.86808469536965
0.109,-416.7960943,78.31579737335127,118.52114653179578,-498.0411441,-78.3920495
0.11,-314.6210246,139.1555178674682,-886.4384534,-298.2481805,-148.7768061
0.182,443.71203799714664,861.5535503195724,103.66193900021891,-378.6420712,-440.7195043
0.109,812.9795400674853,93.67496791445258,223.32447911486236,438.2961271249853,290.4998298148232
0.13,286.87403843404223,-462.1652742,-855.3593786,108.27817047954066,-165.8134906
0.171,47.22814939383432,-3.668051542,588.7032979696322,-231.9342632,42.407177569968965
0.171,-718.1732516,-279.2324394,-310.6303835,-512.004323,-45.72301931
0.156,326.9499576235078,-585.2274963,863.9214753862469,170.32402118398682,436.9942418084106
0.109,404.1501666641636,775.9421256386115,101.05664466673656,468.66128524267674,-23.4772437
0.126,38.661293478471976,1050.1626479774623,458.1089716768747,-343.1629097,700.4799341187291
0.141,824.9088246396549,696.1281710827668,-490.285223,510.86522229044897,317.4896904579523
0.113,309.3602946,1257.267704712866,352.2764664015225,-353.3557544,677.0852224074099
0.165,-756.8937987,775.5442890830174,297.9467887268998,516.7386264702818,292.2505158242993
0.109,-555.6834424,-735.9112213,395.0940386171717,-343.8468788,98.31108282643362
0.1,115.09534334818214,548.8207726319675,441.6731038641634,0.7032154761525841,151.80168077409252
0.116,307.4603719,-13.26813356,77.60538637,-637.8886875,-407.363295
0.127,-26.2995791,1198.1324800982986,295.78366933017986,-757.7004437,338.70627677148235
0.146,567.7435473532842,-120.6710617,-395.7678348,-7.807163474,296.2515710586763
0.172,209.70170800513236,-27.89475227,342.5934384909912,-284.8260653,692.0890704
0.152,126.24416785481561,-45.77371938,-422.9903823,-502.5177314,-134.3964937
0.147,-165.1125447,-621.5054718,624.7568686598994,-329.3714316,624.3772186324096
0.149,13.437276268713871,1160.0734445718003,-283.1831375,2.3063163111765532,436.42337529348276
0.117,408.3554274026299,652.8289718886416,-9.780979043,375.5927344735355,57.583189192171155
0.118,-447.3215185,-736.4566119,56.49747086917929,-600.2917398,-221.5187268
0.182,1180.0132537038085,-126.9335075,-446.4845553,-78.47213049,-349.4761725
0.118,414.11157325322324,306.5688424332468,-735.5907447,396.8277135346427,-158.7356758
0.162,-303.0542424,-23.10944167,-403.5803892,259.19694008551363,413.4081365434564
0.147,-419.6491213,40.183775129680654,368.7130473948532,212.86371966288726,544.7691560022661
0.163,972.2458395386174,-361.1786959,-157.5583213,-284.150435,135.2703474
0.162,580.9721084,94.77452943062588,-457.9966644,-739.2430495,-725.4645608
0.176,-863.2632174,269.30280145937104,150.6133142973468,-216.9972255,492.10004476440446
0.113,-604.1082965,-58.26841192,-177.8746496,-120.0500574,273.2649967108683
