pred_prob,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41,f_42,f_43,f_44,f_45,f_46,f_47,f_48,f_49,f_50,f_51,f_52,f_53,f_54,f_55,f_56,f_57,f_58,f_59,f_60
0,-210.8045581,404.500613,-839.5888662,437.5581651,287.2793143,140.1433478,-6.243745769,-555.4764885,419.8781161,197.3964448,-53.8244302,299.6677236,-385.8751255,-196.8950584,328.9276874,164.6715445,107.8363187,-220.2748576,-188.3980228,126.0213141,-237.6909271,-153.6536105,-157.6295316,-97.84661184,-115.0731607,-416.6212094,-126.5991958,52.58285048,236.9024553,203.7511023,-325.0951634,106.0391063,82.60673636,42.53149444,-243.8618606,214.271354,-246.9985923,-239.1956461,332.183296,90.79597431,60.75468724,-70.42038949,-19.11901085,95.73600366,-58.67721426,1.038240921,43.17604172,110.648591,34.51470881,147.3884553,82.76726177,95.56329306,15.25452467,25.83510954,-177.4805346,-321.6756816,-41.64816054,3.534397153,-10.54000796,-159.7607268
0,-755.809388,134.773361,-249.5956613,-728.0388523,-145.3530527,433.8505454,-57.7475594,196.9541068,-12.7158506,-145.5426931,-244.4732779,336.176908,228.797982,-33.461157,134.7189675,-5.833306889,-137.6836957,-240.0165417,-278.1045495,-22.95372861,-158.0981249,-67.76112711,-14.86857495,57.45956482,72.85641664,208.4095235,-183.3764781,26.07648045,-80.46430947,65.72734159,-240.445251,-134.1218667,59.34894992,-183.0156193,137.2465186,103.9886488,266.3205592,92.98466431,-49.69486777,-49.94383876,316.9083773,-35.68559064,119.4196325,30.59703382,53.05845328,175.5272187,15.38700865,73.99989194,37.25342133,55.70024574,19.64628384,52.72996776,116.2292384,86.64589075,20.08870643,74.36673914,-98.5153995,12.77992772,71.41152366,-143.2253457
0,690.134007,-339.2322884,523.9701238,891.0769393,348.9822861,234.125537,-552.1016039,-448.5365626,-324.4146016,-210.1960859,-475.117968,588.3114547,-334.426176,137.8326406,436.8901872,20.08635233,138.842696,285.6999681,151.4682037,239.9618478,-319.2397276,-0.507506396,267.0123168,-101.3696988,115.7105555,-66.50625532,4.726190592,-31.45285706,106.8697008,-92.51689467,-100.8865039,-130.8053304,-2.175231078,-124.1354558,14.54143946,-1.754143482,360.79934,-238.5773799,160.8048186,-115.9859357,-336.4116326,100.7966012,63.32170089,-286.9232219,-92.30065807,-170.3766809,114.4148641,-192.281998,-6.323492209,-29.73533109,50.61497353,-23.83748417,30.64988167,69.11749386,127.3648669,82.9228899,33.01638329,20.54207543,71.1610253,-14.87633439
0,186.8790498,762.6747856,-401.0660468,369.461058,575.273267,-249.3089282,192.9147758,48.27348911,-592.8891398,363.6708639,-57.4102493,-589.2584565,27.69771553,166.0938197,-212.1624666,321.8360121,270.5464379,110.5146081,-325.129446,59.08292156,23.3550428,-9.467812123,133.5465436,-454.2187272,227.0183517,-259.7190045,85.6641338,413.966901,-260.8028212,287.835469,-44.18412599,-144.5850601,-67.33759592,-84.34364677,89.87660276,76.98767381,96.21262271,-17.7294131,-190.8286794,-170.6792152,182.6817891,103.2147453,313.990541,-42.93218347,177.1291922,-9.97801472,67.63302345,-246.9110982,-12.0918388,102.8599008,-186.4834524,7.171151252,47.12004337,-17.4591574,63.67242234,31.34333076,13.50639241,-62.05932194,-152.8535745,121.8114919
0,-773.4863163,41.56281382,-233.8158004,-627.5743955,-373.2985097,255.0241375,-147.6683628,216.5715551,52.12641201,-242.7484939,-246.3948009,395.0446114,421.8011924,-12.54764867,232.4138007,54.45431544,-180.8725035,-214.9577305,-401.7533668,-31.88863461,-132.0463662,-123.2554859,-39.50229989,116.3814196,59.19116676,171.6666656,-153.2971848,2.95788018,-54.74957444,-15.31893553,-239.4564854,-67.06059549,85.61475258,-71.87281091,178.2704196,69.5859785,251.9170868,85.35587143,-100.6604818,-50.0060743,253.8158785,-108.0881967,122.8581447,-17.36483449,-66.83803182,138.0587041,44.06162071,103.971898,115.6704262,76.81348229,77.6213019,-41.03534735,86.33560998,81.44344343,-26.71400393,-114.6103169,-61.97763932,21.77961707,34.77739102,-14.51287039
0,-387.9215208,344.6418257,-570.7371358,118.1736728,638.6110261,-271.2239884,-50.5639017,15.10685031,244.0896385,826.3357605,159.7964785,217.6991972,359.2440113,-357.9104308,-38.87128767,-256.2569009,215.7702443,-19.7863364,-40.74891951,-247.7544983,361.7926896,418.1256862,-189.3290624,-137.5461893,-426.7764271,-487.849641,-70.20168701,-36.94109759,-398.6327676,-25.69085018,-77.48234959,-162.9666448,20.87075151,-165.3747281,-228.6602115,54.97970721,-184.8514563,-166.538586,-2.282204886,73.97190512,-183.736634,-227.4463764,181.5025348,82.46207063,2.456910822,152.4568355,-11.13484157,127.1989167,-213.3365272,-19.72837641,-85.25920795,6.283592643,-16.50910917,43.80476559,-29.68660156,394.7985892,9.438404261,28.23453888,-33.29698754,-44.86411793
0,-620.7736045,774.7728361,440.4874646,178.6571387,-27.97341779,60.36243056,-628.574412,208.5974726,-180.8802744,204.6299563,-10.89631142,-191.7395365,-277.9412792,-145.2386659,-685.4110577,-165.0052847,-368.1715055,-40.33225857,317.5565369,37.45143349,-419.6813955,5.319325113,-118.7290875,-26.97105635,177.8104514,-50.49368895,-574.2480503,263.1095696,-78.71658854,3.183704698,-124.7609188,367.853863,-146.3158417,21.67798484,-83.58792943,24.97862775,12.03590178,-202.2471345,-39.3196619,38.37146653,-137.9016761,-27.28841247,-24.52284151,-326.4034326,88.78346397,-22.65602207,-68.86743769,178.1397524,116.2925455,-65.09387525,-22.68157857,299.5494409,133.9401901,140.8079029,-38.2660169,77.55694392,70.93608696,26.21206441,-9.04607382,-23.64129475
0.001,169.5089316,177.0036849,15.56582115,357.707975,122.3127348,330.8651515,-46.19987567,137.1490786,-439.8592273,455.791174,-313.9965534,-664.4953714,726.4187838,291.6542305,504.0840407,369.5881988,481.2822734,-190.4922305,-144.5384427,-608.3694821,235.9223392,49.24046222,-79.51279544,227.556256,66.45425688,477.1908202,-294.7851736,88.96543654,66.91306304,26.81911747,237.7405784,-59.01784594,-387.0949513,48.10757844,-226.906742,-96.70543488,100.195619,-140.9616784,-104.9040361,-80.61745858,353.3934349,-107.2878418,89.30822029,-26.9080651,-39.30441051,41.08371663,-118.8407602,-144.1379783,244.0845071,-173.5656241,134.6170474,-141.1628688,-98.06967385,-162.803826,-293.4220098,-86.59610225,424.1157466,183.8568976,120.2961063,-80.94505608
0,314.5077571,635.3528623,-435.9939501,450.3284429,-242.5715684,-108.2783351,-596.762608,-313.9745505,65.36861705,56.78765185,-178.3696133,971.5048566,597.3405071,-228.0484318,-365.9010327,-112.7919198,156.2804007,-71.81879599,-192.1592143,-102.7144285,-349.1481526,-162.0994954,-127.4698062,6.296836853,21.78882939,-376.6390545,-246.1325686,-264.2913454,-189.0905372,-394.049562,-134.3816405,-9.802430256,31.85536408,265.0792688,-24.81881631,356.4522447,-210.4907534,-15.45183932,94.93387217,-7.731351389,147.1451813,83.23924521,-215.04296,50.34226518,56.32041231,53.21735744,-4.25164073,-75.34567087,58.49062809,173.2222352,-311.2794512,203.8414146,152.4281356,186.4192949,-59.24442053,-86.40718029,-139.4431514,-193.9956149,97.3949382,206.8073297
0,741.9287254,-628.6691506,49.97156559,113.837248,1482.490467,419.7841946,-132.3344791,752.0678092,-218.8038368,94.4687729,-249.2036154,240.1142098,48.48612485,291.6865913,27.1436272,-200.9846432,-107.088646,-159.9527857,-158.1906808,-12.61022495,-143.204214,-236.1898459,202.229048,-65.49469472,-162.444605,-8.653342488,260.9546428,213.0651243,-346.4777194,132.9805663,107.4359922,170.2952324,56.8614015,-180.8165717,-154.9731217,-301.3181506,-70.1653775,115.7959398,115.1508148,-14.54154592,6.694283977,32.32477898,-67.77380972,-100.2695029,-229.3269472,50.26359013,100.2225807,-249.4514564,89.52228712,-162.0444394,-113.4554228,213.6937101,-7.071998843,-224.7349054,-75.43746258,-42.76441426,-85.46352758,-20.3930074,-42.09691022,171.6019195
