pred_prob,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41,f_42,f_43,f_44,f_45,f_46,f_47,f_48,f_49,f_50,f_51,f_52,f_53,f_54,f_55,f_56,f_57,f_58,f_59,f_60,f_61,f_62,f_63,f_64,f_65,f_66,f_67,f_68,f_69,f_70,f_71,f_72,f_73,f_74,f_75,f_76,f_77,f_78,f_79,f_80,f_81,f_82,f_83,f_84,f_85,f_86,f_87,f_88,f_89,f_90,f_91,f_92,f_93,f_94,f_95,f_96,f_97,f_98,f_99,f_100,f_101,f_102,f_103,f_104,f_105,f_106,f_107,f_108,f_109,f_110,f_111,f_112,f_113,f_114,f_115,f_116,f_117,f_118,f_119,f_120,f_121,f_122,f_123,f_124,f_125,f_126,f_127,f_128,f_129,f_130,f_131,f_132,f_133,f_134,f_135,f_136,f_137,f_138,f_139,f_140,f_141,f_142,f_143,f_144,f_145,f_146,f_147,f_148,f_149,f_150,f_151,f_152,f_153,f_154,f_155,f_156,f_157,f_158,f_159,f_160
0,-210.804557,404.5006332,-839.5888555,437.5579738,287.2792207,140.1408562,-6.243729328,-555.4765615,419.8758362,197.3951969,-53.82643621,299.6855132,-385.866913,-196.9011722,328.9695934,164.6297907,107.8342094,-220.2681835,-188.2769107,126.0934703,-237.5379803,-153.8042742,-157.9335658,-97.90902828,-115.2026873,-416.8788772,-126.3245033,52.08102276,236.3744966,205.0228355,-326.7331777,107.161195,82.16353957,40.87660936,-244.0706944,212.6868282,-244.2652752,-242.8195536,332.6470653,87.88028299,57.92926469,-76.80949475,-25.40250687,102.2847391,-53.84062434,5.070946836,63.76525259,109.8724423,27.68382478,149.2004733,85.3758701,55.7582132,-15.46248271,97.48759061,-237.8703148,-306.2164125,43.08953438,45.67143016,121.7053576,-153.5142927,-48.3323589,-16.83262881,84.28127033,-37.51494528,52.33554253,-34.6424283,134.7652157,-155.0921444,4.305816603,-28.25880545,54.59652179,74.44667502,6.420788577,-49.0855589,-71.05622615,-180.3425972,-111.1340848,141.1017024,-179.0553639,-80.43613101,-135.1881129,8.255420199,-43.31611437,113.4303882,-9.413370602,26.32890648,20.75601661,-18.16747046,152.5047362,0.990976587,28.47171719,-92.8672262,146.0366922,13.37871984,209.9837823,-21.05434142,70.98771974,174.26239,-17.21560893,-45.95918272,-89.8253804,-27.14709995,29.30098619,-87.24048949,-132.4943315,127.432734,-110.5113736,-19.62666887,-25.95050894,49.86189924,-11.18553921,40.39652049,-118.5446209,-52.3546412,100.0699911,-96.44800159,-29.76328005,-116.4046091,33.77604053,-47.53089764,-100.3915055,-59.66984689,43.55369441,70.97190273,113.6448168,26.51804208,17.03070195,-22.70377905,41.46446717,-96.56807715,66.70275039,41.26464286,31.08000931,-29.72204029,114.4051094,-41.77420114,-36.4425431,26.79625461,-22.80069999,-64.04361433,-63.63405581,-34.17700918,-12.26045648,53.80151243,8.793171835,-45.46004952,90.03770773,-137.3908912,73.81151684,65.00269027,-78.23492822,13.38236081,116.8603536,4.383104625,8.280116191,3.510784182,22.64314408,-17.12299932,83.98874351,79.44421327
0,-755.809412,134.7732935,-249.595726,-728.03855,-145.3530901,433.8524474,-57.74803662,196.9567921,-12.71792775,-145.5394839,-244.4642508,336.1474474,228.7988478,-33.492756,134.6859671,-5.800298115,-137.6590984,-240.0321657,-278.1717117,-23.11063912,-158.2575571,-67.7365243,-14.42894344,57.61754948,72.97419267,208.7774877,-183.6415897,26.82604634,-80.12383887,65.23373616,-237.6700127,-132.2440165,58.02246272,-183.0833494,136.1904195,103.5860124,262.6769026,95.6878569,-51.64490733,-46.70485655,316.138598,-25.5062613,123.678098,28.34384481,59.44134884,171.8220611,-8.965237583,64.89580749,45.75161641,63.32390637,31.96781505,49.99949904,133.8485187,95.83348077,63.21767226,50.15226245,-102.7192524,-45.55549887,69.16558644,25.8192417,-40.44025511,-111.2111198,118.0072572,-130.1398334,-260.8686125,56.58161991,75.33041057,108.6775303,-61.09644112,-11.28926949,86.64398676,-143.0869113,-217.8063516,-34.86062084,-22.80052154,-12.96399172,-3.165420969,61.55772455,60.75799522,6.245530617,-65.00148587,-1.275073554,19.54380103,-0.378474586,-22.13252444,-8.787114812,127.5102836,59.4332789,44.45981006,-21.45768705,-22.34206106,-34.81609016,-15.74456436,-72.86669897,-33.05549668,15.30755131,31.74244326,-24.63510109,31.5242424,19.42547311,-98.27919061,54.96464633,12.64450671,-48.18760042,34.34436177,4.135835371,-96.2177677,-19.30788866,75.57163653,-23.9385144,-8.575969626,-91.93593712,-32.67692979,8.619642864,67.2862258,34.6459094,29.35208722,20.32889035,20.89693335,-25.48419104,8.783884372,1.150268915,41.81522155,-7.510778406,86.26719776,-5.110621558,-63.99289049,-11.09877441,14.37969745,80.9266982,33.37163886,8.167276328,120.7550001,56.11498952,-37.65476908,0.546264039,41.132351,17.59478063,-55.99055306,-6.520733249,-84.04762401,42.79318913,51.662244,46.39240236,-35.14807912,-89.21491409,39.35329265,-21.06724463,53.32922098,50.31533255,21.39058977,-66.41129181,0.710193833,-77.96606571,-96.01243825,-47.72868442,-70.71657083,-0.289866365,-48.70615499,57.8168692
0,690.1339884,-339.2322589,523.9700333,891.0766456,348.9822787,234.1232052,-552.1023499,-448.5347336,-324.4162765,-210.1971807,-475.1149567,588.3239947,-334.4154258,137.8326988,436.9313305,20.09298086,138.8448075,285.6353295,151.5645195,240.0111413,-319.2404608,-0.622623821,266.8354161,-101.2860638,115.7531589,-66.90847672,4.843642554,-31.71076544,106.1275924,-91.68842441,-102.0274337,-129.0944438,-2.544657353,-123.9228909,13.68506598,-4.391403072,361.6306861,-238.6157067,162.1892704,-115.3218547,-338.0274061,108.8411338,68.19424535,-282.1831261,-93.22339065,-163.7234341,120.8794522,-186.8515979,3.211795432,-46.98204841,51.02338444,-33.23615481,22.29204159,55.21129872,75.20569988,65.52929442,2.014328037,15.80417885,68.20932142,-49.67900702,-157.7950166,214.8318362,-63.41700562,15.53219568,40.98591412,-14.4231941,-241.9026424,6.314269686,-26.37844331,181.7422417,-12.77340261,-77.07210833,-55.23314464,148.2053256,-154.5072898,-96.32348354,11.24019074,-11.6692052,-21.67599898,46.58023454,90.12347446,150.2097108,-25.25050087,-77.70549097,99.21689817,-1.877937222,-32.65767337,161.7024372,20.04124289,-55.26437917,121.8667002,10.88771218,-111.3890891,17.32338567,20.20407897,28.0416413,-67.81723652,-14.79026873,-58.70179726,27.27894638,-28.98082937,-105.8088519,42.74588479,47.46139001,72.75486157,-47.33125298,-109.4008077,20.77829035,-22.55953894,69.58823828,-63.39899443,-113.5949575,-36.86351442,52.41616277,-66.88655147,58.04241615,-51.27565277,-36.86359562,-23.54549926,58.40801026,-76.01134671,18.32668005,116.4046498,-41.93601221,121.9917157,-58.98254551,-29.66900414,-12.95722626,0.702782037,-19.53243134,35.38894436,-2.95960871,52.23631109,-31.36475835,127.2797776,35.18130284,47.88263027,-121.7990633,-53.74635012,-48.48059741,35.01632983,62.53766843,-9.607978879,24.20855325,-153.4736923,58.4462369,-44.30948084,-24.33145724,-60.92683249,-42.31197546,-84.13186762,63.19776084,-5.346911398,-92.69497001,1.964463899,19.40398444,-47.98546689,106.0075583,-37.4658708,-86.03622097
0,186.8790419,762.6747458,-401.0660665,369.4611696,575.2733138,-249.3087143,192.914312,48.27310782,-592.8910065,363.6764455,-57.41214266,-589.271507,27.69558531,166.0849487,-212.1687684,321.857786,270.5576831,110.5228899,-325.1031972,59.02196245,23.35055777,-9.561692128,133.5883791,-454.2619389,227.1319688,-259.5644383,85.35607677,414.0889421,-260.8331865,288.4382692,-43.37797283,-142.3235744,-68.01657238,-85.81327955,90.84196239,76.56267865,96.2459178,-13.18478888,-191.9362678,-168.983899,179.8588692,108.6918198,309.5790204,-40.62043631,185.1118616,-6.870421266,79.96874021,-255.601929,-10.5548912,84.45361777,-174.1266519,29.10939258,71.94702144,-48.4353235,71.37074483,37.96026578,17.81205313,-28.05539413,-146.4131965,70.715964,-7.263581938,-43.7351819,34.53413521,-20.99070488,-45.4505639,163.5084336,-151.3292875,-71.51167453,94.43742555,79.15659863,92.92185142,125.6928221,-53.00141198,-77.86018881,-16.35183261,-30.21144422,-173.8325621,-23.61895236,-80.6112261,-28.63954232,-157.2422956,18.39402289,-75.04386425,85.03170463,80.74888387,84.39885667,-39.3925682,-2.548152845,-71.54772391,133.1463356,-16.50603997,-66.79474492,33.91869239,33.62249778,109.5398127,65.12336658,-42.92235853,77.76561905,-65.7585264,-3.173551831,-146.9461805,77.85491435,-108.2407681,-110.3953117,8.271676287,-93.49946809,-7.473036262,49.21731824,93.6230398,-18.53330422,23.22900434,-59.35671442,-17.07892545,44.18717333,60.00236946,121.2428982,35.04153241,-89.21908557,-21.95616627,-88.61036783,-62.9601951,65.98188167,77.99499336,-5.481555236,-73.15358393,22.13879004,-23.5327493,59.82202715,73.15257122,-19.42960511,25.54354595,12.47975946,-5.599866155,3.111053648,46.06210082,-91.49337322,-170.9536461,-59.78995943,108.1652317,-124.8955185,24.06009036,21.2630086,-1.490218291,8.851351866,55.04322811,-38.11847707,-67.30449914,42.78254778,-82.0938831,10.32289337,32.53673332,-32.8105329,3.390360014,-11.96752191,7.164973869,-114.9442468,51.47496148,-44.74604218,19.96098798,-27.85006069
0,-773.4863225,41.56278322,-233.8157881,-627.5743546,-373.2982594,255.0250127,-147.6690701,216.5740192,52.12409215,-242.7443124,-246.3974022,395.0321687,421.7954622,-12.56752612,232.3975148,54.49278963,-180.8611969,-215.001559,-401.7303204,-31.89304105,-132.1428933,-123.2938477,-39.39185773,116.4356138,59.40844892,171.7873405,-153.5230519,3.416371597,-55.18560574,-15.10139653,-238.6075061,-64.3674581,84.52349626,-72.5256995,177.6811854,68.51902751,249.3592661,86.65326914,-99.23310949,-46.96122451,251.1931113,-96.98258584,123.0265569,-24.41696412,-59.46870848,138.560396,36.1799879,100.8325138,115.8032688,75.67184956,71.73743367,-56.86177967,95.6398639,95.76629734,-16.01849893,-112.3700044,-26.07551086,-34.6070959,61.89846587,32.1564171,-0.797205399,12.63503315,58.4613014,22.84732031,-159.5672224,112.0043726,-15.90261956,-68.57627943,47.4851078,19.30432411,22.29428447,-66.15097899,-136.3262209,-98.83760733,-83.62961448,-31.61303081,69.73161047,120.3918973,25.70405127,-51.98914048,-38.31391212,108.22019,77.93846826,-22.65538979,4.645157524,-37.88337811,-0.696230054,39.6149839,27.06218244,-80.13523972,-59.56431142,5.000335445,-41.9376437,-14.01621374,52.42256747,37.23470463,-15.07138249,-33.66522641,-84.19893139,97.59469323,9.567029725,50.16085599,5.566959227,44.50899075,32.28478127,-43.47956671,-67.42571452,-143.7433492,14.3582905,-16.79970445,-22.00649668,-2.137232805,-56.64430327,73.65145026,-6.044873022,-7.163112601,23.9241893,-2.326435727,-29.0033801,-32.76646854,121.5133222,-36.41227985,4.616354005,-57.14702189,-35.33753805,92.85170109,-1.898957164,-1.258564232,-13.75760559,-17.01032686,-127.5913355,-35.71372794,43.47800655,-31.35249094,-14.57328951,-41.24146525,15.32537829,-0.476229792,14.09140409,-57.8164696,-147.3713923,-68.51861603,110.8311452,20.85711663,23.46081624,17.84168074,-7.128270364,78.58846946,89.11398718,-19.42557383,14.11381555,-12.05033208,-14.91140938,-53.93765863,-42.63508451,-26.04287482,-7.355048031,20.93338282,34.71879236,28.93857599
0,-387.9215381,344.6418712,-570.7375151,118.1734261,638.6114141,-271.2234441,-50.56608775,15.10822817,244.093741,826.3390709,159.7789022,217.7126949,359.2486554,-357.9915859,-38.87939677,-256.1882787,215.6882327,-19.95145816,-40.71110862,-247.789155,361.5408564,418.0744826,-189.233959,-137.4616306,-426.7545879,-488.2561641,-70.49313478,-36.71309565,-398.2012418,-22.65774355,-82.62531596,-162.0250953,19.11326294,-165.3983579,-231.5459133,58.44316323,-185.4207828,-161.4996895,3.290022221,76.19842727,-193.0808276,-218.4099937,176.0478776,63.31508881,-9.987563715,152.6283155,17.2799259,120.4408126,-250.5694017,-29.72272992,-82.43852107,12.11435892,22.45719654,9.272233394,-4.08034818,371.76564,-123.8607156,79.36137209,6.793351684,-92.65917557,-81.68952789,141.4041525,146.290078,4.796962495,64.84735665,-108.63889,-40.21443074,-220.9174629,-38.61972083,125.0677525,226.5095565,163.5416916,72.48923126,-193.3278315,-88.43082907,-22.62148884,83.86286105,61.20548155,-26.2668964,123.333091,-151.668973,22.98799265,-76.57864806,-25.56308221,-140.3327275,-15.77917547,-1.758089713,56.67655756,-73.27753158,-79.38476463,-182.083943,49.38859456,24.67851853,78.99378059,-39.40520574,-40.18435771,-70.73745377,3.908346859,-6.837499467,-19.24092918,50.41533584,-56.04139478,58.50160624,-157.5169446,12.08820447,192.2937385,-119.5150698,125.2078762,-0.154537824,-28.81635856,-135.2828828,41.34190703,188.695581,-88.52652338,-14.69221739,16.44316887,-60.68647408,-37.5131345,13.05930466,14.20071427,-60.86068896,102.6874627,-15.30157079,-13.46723574,-56.9275405,-76.50134838,111.2130798,36.82878781,-174.714376,99.25449604,-142.9881443,86.60097824,-57.26816903,3.004114811,-134.7401382,87.50852831,137.9566194,-105.639658,-29.42279112,-40.50260747,-70.34408051,-69.80156826,-29.00216481,68.39932486,-17.64699257,135.3358341,-8.690881437,52.22798614,57.89644356,-0.349464672,-23.93095365,-63.22748306,-31.64486239,36.81635001,-80.72213798,122.0211191,23.01176992,40.09372848,-19.41135418,38.67463519
0,-620.7736295,774.772862,440.4873648,178.6570866,-27.9732625,60.36178105,-628.5747221,208.5996867,-180.8795703,204.6208078,-10.88734295,-191.7355522,-277.9530883,-145.2815966,-685.3946034,-165.0375702,-368.1532523,-40.4205592,317.5881695,37.49583401,-419.6258932,5.259575527,-118.6648719,-26.85313555,177.7548875,-50.9365236,-573.7539842,263.0752868,-79.4705272,2.999093338,-123.3105311,367.375293,-147.7410965,23.10173213,-86.25095318,22.06749561,11.09500866,-204.157894,-36.92101144,41.82673629,-133.0253943,-17.41238422,-12.85507223,-321.5452728,91.50677344,-27.24239625,-87.32305005,189.9911331,128.76452,-68.55506761,6.698218384,294.9664299,110.0706526,202.0995561,-55.45540199,84.93943838,28.20971499,25.50599977,10.66262551,-72.85982537,9.736573582,159.0687247,-24.70309266,-43.36743393,26.20764714,-69.25675099,-138.8211246,8.864510294,-150.1558765,51.99247059,-6.233954414,-148.6688013,-89.6856574,-50.95508752,39.84615948,48.77360382,-21.2278676,-43.7465842,-33.00876796,-6.822087382,118.9947732,-67.46929619,18.82401291,-3.20216631,-5.75873268,67.49677767,82.28512545,188.4246125,-48.50188522,116.9131545,28.03824434,-81.89357,-17.58482453,-148.9404986,-65.61884045,-137.7542865,-49.31894811,-16.1178838,-36.24209256,113.4713761,-62.61550693,45.75744163,92.84791227,16.27299382,0.771421839,138.2960452,-31.42424511,-122.2823042,62.11815909,-8.104503509,-15.00038287,120.0104686,-10.16240914,87.58838147,2.112875562,-86.89337828,-160.4216404,46.73133392,12.13790457,7.763923528,-156.6360156,-80.54315172,-76.14060054,124.5200656,-41.20770699,-54.83284944,35.57299291,23.11252032,86.47884278,4.363926118,112.7996517,-83.13181345,-15.24131696,62.84637493,28.55416961,58.52736609,-19.65663109,-15.30913582,-36.76793307,-96.22147055,-5.022867235,-86.07158769,86.35044367,103.5316909,-98.77422107,62.20061415,22.35175315,33.05212784,29.70166021,-27.78358182,22.0850288,-26.61322828,-109.3604234,129.8610312,80.82204979,33.08230864,6.052840614,-55.9133239,-38.19658044,53.68729693
0.001,169.5089494,177.0037095,15.56572993,357.7076986,122.3127777,330.864497,-46.2022729,137.1519964,-439.8589544,455.8062598,-314.0076441,-664.4886302,726.4229847,291.6466383,504.0932048,369.6374288,481.2424497,-190.541874,-144.5039203,-608.3877365,235.7010968,49.49231492,-79.28911452,227.8722409,66.64628959,477.0776454,-295.3139255,89.30631859,66.88450915,27.55656866,236.936203,-59.28011913,-386.3487121,50.63573949,-227.751708,-95.38353857,100.5835015,-141.8453639,-104.5365058,-79.76608019,346.5088264,-98.43543064,91.08211064,-36.94319949,-43.18895515,39.05630809,-126.5356385,-124.0714849,223.9272117,-173.136097,123.0926492,-156.2626712,-104.9472993,-163.1046525,-328.3988163,31.78363048,365.9297716,97.15150558,119.5055373,91.52820272,-93.43317125,49.21052669,108.8961385,-18.25012158,-3.364955968,6.576155014,-165.7077698,-29.21883888,1.453869625,188.5122423,-67.3710462,92.12788705,204.5704203,127.182311,244.6475668,-149.5954095,261.6267595,-155.866024,231.3292929,-97.12051257,-80.75798042,112.8338526,22.71750407,-143.1662029,-69.11289607,-66.80982229,-49.83219612,-41.96430747,45.02718135,-1.485343564,-134.1452448,139.2895651,-113.6416015,-25.9461366,86.49769651,23.83361865,-132.5994778,36.03791354,110.4689261,23.87683667,-5.284554995,-21.37766242,-32.66226371,25.51205412,-57.72882558,-29.05139479,-59.29416105,26.80413824,-6.755111664,-101.6080651,30.73064653,143.4916324,-51.43737937,-167.1164968,155.5813057,57.07397036,-87.45466228,15.88022459,-89.33117054,100.5544784,-6.166709613,123.8706181,38.04248698,129.8541839,157.196869,63.07657663,-59.16651399,82.2815889,95.34957682,-10.89217098,15.96266504,-31.59489825,139.9460631,2.311149166,-114.5700511,-26.47656424,-51.87840487,-37.06679627,2.285830292,23.33173994,64.58389203,121.7808908,-143.8379968,76.3986921,-118.8634568,43.75995091,-30.42992218,40.01479812,47.71428999,-132.579609,-14.21344973,113.3137682,-105.4987722,0.281591567,-18.23861669,30.33342296,-61.329369,38.36043306,81.4321487,-24.60486071
0,314.5077883,635.352872,-435.9936,450.3284303,-242.571895,-108.2796879,-596.7627516,-313.9741188,65.36555158,56.79587975,-178.377134,971.515541,597.3249051,-228.0045398,-365.9139442,-112.8354004,156.2900756,-71.73625593,-192.10588,-102.6208911,-348.9709643,-161.944163,-127.6834383,6.155852451,21.69714576,-376.3244862,-245.8324177,-264.3245932,-189.786529,-395.4950502,-134.5808748,-9.707923278,32.54940417,264.497436,-23.25238923,354.3206517,-208.8271223,-20.74176539,93.13790483,-8.036878591,144.8727234,78.20930737,-218.3097957,51.91935799,67.61646276,56.31036546,-8.885672056,-86.58657289,67.72642,157.5967416,-300.4911714,232.2081172,146.7758653,172.4410702,-26.12598954,-93.31089312,-112.5148638,-283.9358838,22.34437429,61.54970271,194.3206715,44.88798692,124.9939671,-1.784848863,218.2288383,-35.2130522,-66.54586071,93.05537703,142.4044818,4.208616182,-8.904688708,-18.18465782,-47.4718834,-91.89322518,-41.97429932,-97.05234608,62.54135078,6.423728242,2.838681956,-49.20737409,-66.99966754,-21.79131857,178.099322,205.0855347,-121.9317016,82.83681068,60.73315057,-142.2378736,133.1031865,58.73495482,42.55821586,-14.23208839,-7.095814791,46.05813347,77.98154821,70.45286828,-108.7888669,11.31797658,-25.74482259,5.24988068,130.92425,-124.8557834,11.65650516,-80.83671279,1.051937413,72.63838501,85.79120334,-11.94566212,-204.7519174,-51.26302023,33.43726877,-119.3468378,-48.81767545,-90.00026583,212.2669599,18.09316664,79.8529894,123.7738918,-124.2428188,-92.21908863,76.63830102,93.60974103,61.73307641,-23.30352517,-15.3712529,15.9940475,52.48070245,-2.636498719,84.68935742,-107.523663,109.3053884,-131.9728703,-21.60464341,-15.13152539,4.244207185,29.42993959,-26.67847432,139.7729993,16.14182713,15.50777849,-35.46114086,4.672687655,-80.34670506,-67.04389293,57.68359855,-160.1798422,17.08741657,-54.25303927,9.192771271,-52.84447896,33.59254832,95.51406225,-2.823012058,47.66058728,-35.9903074,38.71853963,-6.084581113,86.97611316,110.4817706,69.33341491
0,741.9287184,-628.6690453,49.97143756,113.8366192,1482.490502,419.7814351,-132.3369475,752.0749414,-218.803859,94.45987031,-249.1944517,240.1413386,48.47172777,291.633811,27.17230317,-200.9901837,-107.0566483,-160.0255909,-158.0745153,-12.4376878,-143.0822667,-236.3260083,202.1288677,-65.20876562,-162.5864878,-9.692220056,261.2492317,212.823727,-347.0587611,134.6852626,105.0526504,167.0290855,53.88648998,-181.261895,-159.5724672,-301.757402,-72.80522872,109.1724157,123.0932405,-12.5473783,7.670733606,39.09189075,-63.52523275,-83.0874243,-234.383289,54.89394573,102.5274645,-229.5431463,105.2614269,-189.7737246,-86.50406613,216.6584799,-15.73354915,-172.5583217,-158.5383989,-111.444814,-112.6560453,-4.059971618,-32.9393427,-84.21589227,255.7633663,35.53951176,-103.6020216,-40.12812187,10.33297859,-123.5745224,-99.83976814,2.626073274,7.104117501,168.4434609,215.8020084,-20.87046625,-106.4761711,32.44425929,-1.180234651,-163.9115179,-31.69287291,-158.2670555,-78.73708033,-75.09427713,32.09259688,-15.55213667,-201.9101212,-29.36468865,-49.80308614,170.5425084,40.10474589,-16.95256717,120.7954925,-123.0645595,-187.4345677,-63.95576113,-42.81654621,48.02747181,124.7371133,115.3974654,-87.85476508,52.6012671,18.73916115,-32.15944067,6.122635714,32.08167654,-51.61126825,-51.71642529,-79.07333933,-80.80860136,152.2887359,-51.31632763,35.13711599,48.78051343,51.56539903,-108.7560904,-154.264895,-97.5611211,113.5193174,63.29751821,91.26828784,86.55752749,40.9991556,-80.99031358,-54.89712169,51.33944425,-180.369066,28.6266617,-84.37352488,13.55913528,114.5244362,50.82583376,-73.06214477,-27.71663816,31.58794645,-134.7198694,43.24873322,-89.56445642,-126.8853791,-62.73190165,4.752069312,88.04338676,-13.40130954,13.44225908,35.78000715,-67.17699651,47.00705522,-28.40639902,32.42797808,82.92582892,93.85249106,-34.8368929,-41.58179034,-57.85446872,106.3485189,-66.0283158,71.91733712,-4.107988039,-39.78304588,54.58868254,14.97039098,-68.32959178,136.9707712,65.85856046
