pred_prob,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41,f_42,f_43,f_44,f_45,f_46,f_47,f_48,f_49,f_50,f_51,f_52,f_53,f_54,f_55,f_56,f_57,f_58,f_59,f_60,f_61,f_62,f_63,f_64,f_65,f_66,f_67,f_68,f_69,f_70,f_71,f_72,f_73,f_74,f_75,f_76,f_77,f_78,f_79,f_80
0,-210.8045573,404.5006468,-839.5888815,437.5580061,287.2794296,140.1407387,-6.243269359,-555.4768703,419.8761546,197.3947878,-53.828943,299.6785068,-385.8680733,-196.9083945,328.9759054,164.6345504,107.8360802,-220.2610031,-188.2631326,126.0874334,-237.5678629,-153.8638626,-157.9088043,-97.89799019,-115.2843714,-416.7611859,-126.3164496,52.21769217,236.7456193,204.9373058,-326.8099871,106.8247572,81.37272945,41.29550978,-243.7645419,212.2511639,-244.8841096,-243.4592389,332.2124939,86.9147541,-58.737914,-77.79987306,-25.97531534,101.092448,-50.72641341,3.941874849,64.17321612,110.75472,25.35718692,154.583455,87.94623929,55.92167521,-35.72626395,87.88517545,-236.8426514,-308.1732734,33.33252298,50.28845843,110.4242452,-155.7558242,-71.7715784,-13.96611688,95.81977491,12.69002947,36.32734051,-15.47138224,-14.06150182,-171.9631006,18.26991346,-49.89375456,10.38345397,30.37604081,-79.83609817,24.2227943,8.571598885,-194.5667359,-39.59951407,204.126258,0.230657773,-84.9503039
0,-755.8094109,134.7732948,-249.5957503,-728.0385187,-145.3530505,433.8523172,-57.74806107,196.9569418,-12.71762528,-145.5399058,-244.4650542,336.1434076,228.7967546,-33.49263882,134.685005,-5.795621615,-137.6536418,-240.030359,-278.1709412,-23.10458923,-158.2826029,-67.76062007,-14.37636358,57.65520383,72.95683879,208.7957112,-183.4885922,26.8020458,-80.06185532,65.21132274,-237.7885461,-132.229593,57.56142949,-182.9255757,136.1345045,103.30522,262.5964054,95.18974663,-51.74548758,-47.38880509,-316.726679,-26.18292703,124.851917,28.76159839,61.6416381,170.1020511,-7.884177498,63.90785563,43.84516988,65.22177438,33.14538125,48.97596097,135.3763563,104.1947381,59.16480412,48.20295708,-105.0238391,-41.18158253,66.91525735,32.73769563,-32.70819023,-109.0575892,107.9252667,-174.076036,-237.2796399,-26.05281149,118.6958391,61.40736399,-68.83750318,-5.056620781,188.8519354,-99.40177089,-44.89408103,129.4267766,24.31624026,29.25424685,44.21835127,-11.73014674,-32.61454124,108.3492776
0,690.133988,-339.2322615,523.9700383,891.0766567,348.982202,234.1230664,-552.1025425,-448.5349124,-324.4168625,-210.196095,-475.1155041,588.3209279,-334.4141993,137.8352431,436.9238672,20.08826491,138.8631552,285.6375026,151.5473778,240.0271895,-319.2539391,-0.628691406,266.8550763,-101.3211813,115.7319904,-66.90278341,4.909446986,-31.67028841,106.1806591,-91.67894496,-102.0976771,-128.8391065,-2.798577394,-123.6364303,13.4427434,-4.463721917,361.9711247,-239.0046171,162.2715889,-114.7975433,337.9997347,109.8055056,69.62580599,-281.5193659,-94.09767868,-163.3632673,120.571657,-183.8152316,4.120141591,-49.12744511,53.34277741,-35.24346203,24.85606861,60.41146403,74.94531381,64.45492827,2.063172043,18.53198828,72.07537827,-40.72313076,-164.9227304,225.9369772,-45.59666858,2.83863896,67.4402533,-28.82053235,-193.9566546,109.4089481,-73.78377734,158.0849731,-11.13450651,-80.6901639,123.9696462,151.1954404,-182.9839435,-32.10202857,57.84430046,-15.67511108,-43.97378809,-56.11735626
0,186.8790395,762.6747466,-401.0660934,369.461186,575.2733384,-249.3088171,192.9142263,48.27270292,-592.890566,363.6760063,-57.4139114,-589.2722712,27.69455724,166.0850346,-212.1656407,321.8597729,270.5605325,110.5238972,-325.086552,59.01706337,23.31455122,-9.579605658,133.6283313,-454.2354732,227.1202255,-259.5354454,85.52189673,414.1488711,-260.9458316,288.4264386,-43.28906725,-142.2397771,-68.43225059,-85.84154952,90.82070615,76.60109321,96.13500171,-13.90094197,-191.9731065,-169.1569281,-180.0278642,108.7398203,310.0581332,-39.4487255,186.6010688,-9.275222545,80.85175402,-257.4032589,-10.37337435,83.28374749,-178.1488533,25.8937205,81.26199659,-43.83080322,72.23737442,33.65280961,16.48355616,-24.68478709,-149.5272091,65.20607479,-14.30128436,-55.44028367,43.97594622,-41.85027381,-75.99492375,148.1261886,-171.6399267,94.08684897,44.29461195,104.2310144,-15.70116598,119.5977011,-107.6435971,-1.447678952,16.78865481,-89.13851149,-162.6625551,76.48300733,32.42897217,-50.60227606
0,-773.4863225,41.56278755,-233.8157872,-627.5743412,-373.29824,255.0250331,-147.6691188,216.5738426,52.12421894,-242.7439395,-246.3974968,395.02906,421.7944247,-12.56750726,232.393744,54.49590462,-180.863659,-215.0081937,-401.7367666,-31.89311863,-132.1500205,-123.3236828,-39.3877852,116.4349555,59.42734907,171.8021912,-153.5481438,3.38796105,-54.96361318,-15.21490783,-238.6476119,-64.57177823,84.10716033,-72.21837288,177.8117904,68.52621342,249.1722505,86.49988333,-99.51601427,-46.77869599,-251.6727489,-97.87198347,123.4830522,-24.84880859,-58.3491632,138.4712566,37.28486639,101.1338009,115.1551146,76.49609377,73.41555728,-58.52779069,89.62441774,100.9678344,-19.79806532,-114.2572813,-31.2754542,-28.35259084,58.95792315,32.42597495,7.89413391,12.50644078,52.49017744,-7.615464789,-181.6494485,89.43962052,-62.46294541,1.444599866,36.71487433,20.19950998,67.23036288,-95.28201731,-101.2376101,114.3308509,-47.41570774,19.47644765,156.7181498,29.04582873,-32.2044131,-13.99981879
0,-387.9215416,344.6418723,-570.7375142,118.1734244,638.6115117,-271.2234101,-50.56591513,15.10775465,244.0935934,826.3394409,159.7777863,217.7122203,359.2509746,-357.9899509,-38.87666558,-256.1896472,215.6916492,-19.94795645,-40.70184789,-247.7659843,361.5253646,418.0759713,-189.2458409,-137.4376467,-426.7879409,-488.1823982,-70.31934339,-36.69340809,-398.1385258,-22.7080568,-82.80940685,-162.1529875,18.85832288,-165.3495233,-231.7581825,57.9670031,-185.5167482,-161.7453222,3.592845186,74.75110403,192.5388615,-218.43491,176.182086,63.8248334,-9.120935285,151.2041389,18.96828627,120.9215254,-251.8785295,-28.3507752,-80.44863554,9.713736465,23.7300561,13.03179075,-0.551216558,374.7123506,-110.2636171,68.7530319,10.18881712,-86.2050947,-68.86642892,140.0947695,153.7422544,46.12202057,83.60093685,-83.14315372,-182.9807232,-157.3328724,-78.62173489,122.7023471,64.32233889,207.7240469,-244.5471428,-154.776773,-87.57302809,-107.5744748,60.46317946,81.83750188,-109.0278788,45.26612514
0,-620.7736294,774.7728629,440.4873585,178.6571084,-27.973287,60.36201636,-628.5745482,208.5993108,-180.8792069,204.6199916,-10.88654864,-191.7342886,-277.9541059,-145.2767308,-685.3927464,-165.0386989,-368.1520289,-40.42294504,317.590555,37.49945162,-419.6549216,5.243124532,-118.6679014,-26.8123474,177.7715438,-50.99714296,-573.701068,263.0155427,-79.56599083,2.94874768,-123.3441565,367.4914376,-147.7134321,23.05156533,-86.27718991,21.97505633,11.03365829,-204.7136971,-36.89915224,41.08978026,133.6489718,-17.26295513,-12.11612348,-320.2313924,93.00819291,-29.80913999,-87.36350836,188.7818893,128.0003571,-67.8480657,6.462402693,294.8134797,103.7762797,199.9520157,-61.26289122,83.21274166,31.84331692,22.99788218,9.962229131,-78.44764757,9.139713299,155.4127117,-10.70514678,-42.03730419,54.34819782,-78.63560733,-93.58343847,87.82848196,-170.7514139,66.94797891,32.29629764,-154.4008643,-29.45762288,49.95704159,10.17861081,123.8719096,-40.98983126,-28.68093845,84.69150206,156.7863982
0.001,169.5089468,177.0037068,15.56574449,357.7076939,122.3127473,330.8644154,-46.20222843,137.1525734,-439.8586164,455.8066873,-314.0085206,-664.4869636,726.4233053,291.6484828,504.0934719,369.6361815,481.2484291,-190.533646,-144.5032423,-608.3896478,235.7102681,49.53870523,-79.30355828,227.9144407,66.66997815,477.0548608,-295.2447543,89.43365224,66.67448897,27.57719944,236.9077136,-59.12460724,-386.1521711,50.64960433,-228.1092709,-95.10278942,100.8837887,-141.5820829,-103.861189,-78.56137613,-345.6751101,-97.07234197,92.19809393,-35.33014397,-44.89197541,39.44133017,-127.1019385,-123.7016922,222.9412596,-178.1021755,122.0079217,-153.3285284,-94.29606834,-172.9774884,-319.8466584,21.33055267,375.6475838,88.79639748,134.0340434,95.84712268,-65.5529313,55.4270123,115.5739087,-30.41962223,21.31478142,4.815640778,-127.2230527,17.30601833,-55.64179503,164.7283023,-197.7854575,74.40886178,169.358974,-177.0336022,219.7418076,-151.4269628,227.4938193,-277.065039,-67.4042452,-128.6990162
0,314.5077927,635.3528668,-435.9936199,450.3284401,-242.5718004,-108.2799449,-596.7625676,-313.9748272,65.36560527,56.7954134,-178.380068,971.5122677,597.3228089,-228.0137057,-365.9126055,-112.8315791,156.2890597,-71.72990029,-192.0931951,-102.6119378,-348.980394,-161.9483487,-127.6981597,6.098103639,21.65992235,-376.2594322,-245.8088587,-264.2636089,-189.5966047,-395.4315728,-134.6259044,-10.05447002,32.49311457,264.7406135,-23.21339767,354.3445578,-209.5593045,-21.44177119,92.90680513,-7.775150515,-145.1960545,78.40206955,-217.6597719,51.44539898,68.15404668,58.32720273,-7.116012903,-85.88708716,68.5671955,158.9169524,-303.8002694,227.6982037,136.9966184,178.9744714,-37.73370381,-101.8464636,-120.9637318,-263.0038721,12.38677213,55.97096957,210.5183077,34.9340992,94.71215511,40.951431,217.6701913,21.34191887,-2.318022239,153.219323,116.7270802,9.55492295,15.73749342,-28.57599028,-109.7396822,23.26891542,64.55240521,-62.21324705,66.71916423,34.910007,-54.90598071,50.14659595
0,741.9287195,-628.6690462,49.9714131,113.8366703,1482.490504,419.7813564,-132.3367718,752.0735031,-218.8045415,94.45874813,-249.1965775,240.137042,48.46920625,291.6311094,27.17000191,-200.9926667,-107.0526307,-160.0313816,-158.0673032,-12.45383515,-143.1643667,-236.399652,202.0612718,-65.26162414,-162.5940918,-9.723942981,261.4002887,212.9157107,-346.7827355,134.6861554,105.0495013,166.8068173,53.40643419,-180.7771536,-159.3203926,-301.662837,-73.59497203,107.9980981,122.981432,-11.7429923,-7.162712732,40.03426266,-65.10337369,-85.07002764,-231.9886565,57.03608579,106.7934675,-229.4873271,107.7961301,-191.7488485,-91.51907896,212.1380738,-10.78877727,-174.9732148,-161.683025,-115.5495674,-115.9022871,17.43007458,-49.90759588,-105.0244398,204.3236532,36.91953467,-105.6955623,-25.42031386,41.51387163,-112.4588119,-79.02504377,67.44308184,-56.97344324,192.8459997,172.7247528,86.34232023,-33.10657704,132.1896103,119.6195821,-122.235793,-50.4499022,-6.510160893,18.00998917,-159.2195584
