pred_prob,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41,f_42,f_43,f_44,f_45,f_46,f_47,f_48,f_49,f_50,f_51,f_52,f_53,f_54,f_55,f_56,f_57,f_58,f_59,f_60,f_61,f_62,f_63,f_64,f_65,f_66,f_67,f_68,f_69,f_70,f_71,f_72,f_73,f_74,f_75,f_76,f_77,f_78,f_79,f_80,f_81,f_82,f_83,f_84,f_85,f_86,f_87,f_88,f_89,f_90,f_91,f_92,f_93,f_94,f_95,f_96,f_97,f_98,f_99,f_100,f_101,f_102,f_103,f_104,f_105,f_106,f_107,f_108,f_109,f_110,f_111,f_112,f_113,f_114,f_115,f_116,f_117,f_118,f_119,f_120,f_121,f_122,f_123,f_124,f_125,f_126,f_127,f_128,f_129,f_130,f_131,f_132,f_133,f_134,f_135,f_136,f_137,f_138,f_139,f_140,f_141,f_142,f_143,f_144,f_145,f_146,f_147,f_148,f_149,f_150,f_151,f_152,f_153,f_154,f_155,f_156,f_157,f_158,f_159,f_160
0,-123.7824478,-50.80238273,58.66836198,-883.1610107,-252.100986,-326.7314574,129.1691948,-8.720318494,-458.7881174,-288.2854757,399.6339162,51.46341469,282.4365979,-24.9590436,-264.790764,568.1464334,-418.253428,407.4920621,353.1773585,43.83714698,26.81095192,251.0120207,6.331206028,436.8161866,164.5427772,197.5791932,-152.007091,78.53748832,175.6644152,278.9633182,-33.50368542,42.73099309,188.7130351,-26.84201625,26.95924527,-32.09538479,51.60584341,-68.86936411,156.6393892,-219.0607633,-64.37051119,49.28115309,-47.70201512,-152.7633439,158.2692668,167.6310193,-170.8722822,-283.4584522,-39.77354405,129.61977,-199.6886557,-178.2317324,-138.7877066,-47.15806988,-176.6989317,52.57634114,184.1410258,162.3415636,-104.9635338,66.67906562,-67.27228125,-187.8556178,-96.86082317,55.60999586,-12.8518731,-130.1392934,-160.7421202,116.2472467,74.06676043,113.5689435,-76.5532809,90.4650402,18.71174638,-100.5491914,94.35575587,79.68281774,48.43441073,-163.3338299,-0.493059724,26.20741502,74.61150261,-34.4863161,-144.7416002,149.358941,46.73083017,-32.26498203,156.2884978,-93.32887297,-45.43402297,-19.94603884,-0.51417511,82.14929071,45.75871317,-32.479297,13.76706227,49.38253425,32.36447363,11.99699074,-174.5790602,83.76455649,1.280679312,222.8412571,-44.83764711,-91.5261244,59.05259739,-10.57337793,-48.24142015,-20.87818453,20.29547217,-4.177131465,-9.61843641,-1.607596809,60.44609792,-183.6066547,2.217736378,67.44969385,15.52241421,12.11499776,-9.745337178,31.31921508,-21.88599016,-6.227150434,-11.00750681,16.11874838,109.0868472,-1.509747553,-97.79893824,70.76334541,-108.8956701,-38.43349147,24.20992064,0.897947314,21.88430982,-109.1519825,52.81654167,-40.75380304,-89.00993543,8.576232707,29.56131757,40.33217775,11.50248162,-33.50210577,37.929723,-32.5449781,-12.18308841,-66.06456735,-75.3261434,41.13925861,-91.37427639,-18.51267135,51.09257734,-60.08357319,25.73026633,99.52448257,-59.81866951,52.77856343,146.1618727,-80.64689601,40.89307596,35.97882353
0,-260.1969373,-329.2057589,-628.831491,436.1715971,-284.8412397,935.1630805,55.85813527,636.733716,-592.6568154,-663.815318,-118.2519985,231.8891359,-354.3881777,660.1825008,-172.0704769,-424.5110539,-543.904969,63.4518728,-39.44137441,89.88979584,174.3496071,356.4062286,276.3147317,-41.73045942,53.95111221,-267.422005,-330.1580291,279.765899,-188.0220966,104.4526341,64.44241803,260.5191161,133.9126529,658.6136847,246.5821246,-164.1239397,-98.91329966,-70.22286598,-209.1325284,212.555824,-40.40461653,-49.15071543,-20.77472932,55.24927989,519.4028201,186.9021526,-175.5293955,172.3843308,29.94333546,-3.325384864,-168.7371385,-117.5446806,-25.22856667,-168.2128551,13.43677093,-49.87567339,-14.10643055,-45.19380301,130.4372091,95.57968144,-183.694594,-88.3956235,-35.03641835,406.7603805,-73.96115506,16.75176211,56.91730079,-79.525232,239.501061,81.16970551,-31.20586596,255.3209367,-142.388102,124.1015698,61.23802544,61.17896337,-4.51147241,-17.07235506,129.9668014,-61.61990779,-16.83765367,-65.04104854,47.82237225,-136.5178944,45.14014521,36.59532102,-21.00819251,103.7810758,1.896728713,-8.123287457,-27.19615651,112.0580977,-123.7406052,71.50843477,-242.2055458,-107.4093292,81.65486565,-121.6116718,258.5264723,-15.12219393,-89.08291412,0.048014098,-110.2318404,-48.38118685,-48.96000104,69.5826448,-36.11597457,51.81815269,-24.12661708,-9.702470841,-177.4539486,-28.29884055,-163.6165673,42.72532504,41.97595129,-57.09821929,-88.37032929,-104.5215606,-27.90042286,104.5813036,-44.7014002,-18.78047792,156.8948273,-125.8285989,54.57900772,-77.60466497,-55.23866921,-67.16611103,-123.614361,14.80595085,82.34114395,57.62707033,51.45169715,0.108384039,49.16424072,-0.529231369,13.64850792,-22.51289433,-10.00478606,60.98426397,10.75694116,6.194891057,-86.08720269,-20.50403805,171.3962094,36.42995483,-85.12419565,-0.464573004,-42.21942637,22.97905174,13.57836435,16.31477219,-110.3547105,45.75463389,59.97905863,44.58708751,-84.92971765,88.55404032,77.01125507,-20.38886204
0,-605.0412109,-510.0488937,-964.1071446,-66.37079918,-73.81734615,-31.76103865,359.5500197,11.61067669,373.3320044,-454.2569169,-105.2643713,406.2821701,38.30114266,-6.002166099,133.6503788,124.3032614,232.0578679,171.3279045,-144.002281,83.00488867,-345.6761791,43.98071162,194.4466547,62.80542072,217.9949488,109.4591544,-119.7660559,0.237206554,226.7407322,-209.6033071,94.35753035,73.36351631,152.2876965,-152.391701,-19.57602548,77.69357479,21.8938347,81.64469307,-78.18235541,74.11512309,94.59850357,-31.07579335,150.4524613,-86.43983977,-80.15811133,-10.83101286,-12.80193105,103.1795581,58.34784139,12.6860331,-149.9466313,18.9022659,-32.6808193,141.0162535,-32.64747437,-80.81012024,81.87958565,-111.9362364,88.33644716,-78.95118265,37.99386312,77.62241897,-80.67203317,65.06732692,55.27463571,-29.36433543,-172.5883665,126.1601975,-2.124094493,-34.98510609,-67.80478241,-38.2334586,-7.157234958,41.41569646,37.77152601,14.33521664,54.73663072,-26.60478079,-0.194949786,-33.66814665,-105.4597007,12.98966114,-52.42066124,-18.6022321,-53.57801793,47.48542668,52.52713391,-128.0187249,19.96559336,-34.73278683,-34.45360126,3.680924931,-77.6868759,81.97576401,30.7485218,-64.9786665,-30.68189299,54.88081049,-5.901847959,-9.257782704,41.25865331,50.11204096,-4.417406665,41.97455083,39.24914195,-1.997814943,69.36488217,-33.81932548,36.91460406,1.069283291,3.061093142,10.57291059,43.40527559,-3.112511272,-65.85226349,44.37738648,-64.86536817,111.327908,-77.55939864,8.176704653,-13.4620707,11.18197051,-56.92388371,-81.58564047,-44.04401418,-10.00751308,-74.15301381,68.34482687,40.0307605,19.59748281,8.866318685,-3.186821028,42.90609578,49.2734871,-6.557835183,3.081363115,63.62317354,-78.25677498,13.58355104,-58.73343885,-16.47487131,44.6888586,23.30913849,-48.96791846,25.08705304,33.18465353,77.95976315,40.33429986,50.31496254,-34.35902243,-13.88519734,32.93651499,-33.28103141,53.39379004,4.490388507,29.07368218,42.6270579,-18.00921402,-8.013225019,6.703008941
0,254.5010504,-287.793252,1049.956662,138.4838181,-637.9691211,1002.27618,413.1938465,357.6771318,-355.4253693,-199.3129281,-52.03090314,589.519968,214.4831542,63.36944291,-507.8211837,200.2072262,-94.44735027,296.9776742,150.128806,-286.3084367,-52.06562132,109.1521903,52.9152788,316.1415172,-90.95906617,180.0082333,-178.6833205,-471.014677,-38.29171033,-219.762555,116.3922573,275.2520999,-93.88284328,176.0103314,-289.8948662,64.55770961,-120.8746515,70.54229807,134.9217455,69.35595262,-133.358255,52.89198094,96.66540077,357.4042435,-124.5896717,249.2478886,71.82847511,-17.9193086,-66.28746426,128.8866687,148.8591762,-12.09290056,-62.24796809,-160.2875412,229.7507088,-85.1498081,-31.65990307,-5.686704368,91.9394861,56.84618235,-107.5634617,-26.59973683,-2.754728468,20.39221703,40.20526641,-44.60340298,-89.87101359,66.62143924,-113.0334284,-196.8473665,32.44729847,-77.14646958,42.90701119,83.3349403,46.07434918,17.30714517,-216.6448909,-103.3428365,-103.2137194,-111.4666233,23.38062703,-168.5617011,-8.142201232,36.48869203,-0.767042717,-99.38236374,-40.90076872,-154.3130815,-122.0637661,-87.89971021,70.85973649,-54.1860402,-0.369648249,-79.89891503,-111.564658,87.44845964,-48.69995202,-9.29820854,158.7756821,23.51409932,-27.19877037,83.83551445,75.72957156,28.72731478,-17.81905585,60.56217412,-24.9493402,-65.9245147,-26.08666053,3.44845042,80.1481229,65.8678792,-66.91555281,37.70733559,70.90651128,-19.26926873,-32.43833384,-158.7750711,37.74255564,37.59132556,179.3529859,-87.42735493,-54.39130046,-6.520591498,-17.31269095,-92.11575388,-22.71286196,66.74134595,7.973503021,-104.0059506,15.04000785,0.81048185,6.291772266,15.59011879,-72.0709394,59.48393067,74.52867775,-63.41241763,-35.97283653,-99.17594332,-113.4436159,39.0963623,28.67469779,68.14787459,-55.48046109,67.9916897,-100.8818049,-93.49527171,75.57763141,-34.31532648,-18.86924036,-42.53726323,69.50490143,-81.11987202,39.18260552,-22.38072439,127.8159022,59.34162133,114.1467097,-33.76969928
0,-736.489851,-569.8012579,-825.9258693,-52.33437195,205.4894695,48.71976406,443.3098006,-69.11411863,384.4177563,-489.161277,-5.493567642,479.0269311,-9.036186411,14.11498877,123.5572506,197.1127327,210.4935521,269.243874,-204.6599233,89.44924558,-311.7376286,1.101082289,127.9553824,28.47424838,207.9003751,90.38826462,-158.8133625,-40.10708578,254.9836907,-91.06923961,48.01842958,42.54288475,72.76088157,-220.1478003,-35.49039282,16.35547687,17.99695682,104.8313107,31.71423721,91.90287717,37.96848433,53.16530288,27.59170955,17.50121169,7.735151432,75.52353115,28.65200108,-17.35421659,-40.01986041,-183.0262943,-12.31204469,77.62535104,-39.11831815,106.2734329,10.45712265,-47.87562207,44.72680954,-130.3947143,-25.18376333,31.18160348,98.00502914,28.19163798,0.90055255,34.26193638,-36.05755415,-64.13692376,-109.5502242,8.400955675,103.2334754,-112.5537087,47.42671406,-5.577944252,-55.8337473,53.32264641,22.40052262,-21.20553472,-86.14671985,-48.77639818,35.99339422,-38.61771434,82.79691722,43.37627899,-29.54772206,-113.741613,31.5745737,-41.80957624,71.48464908,-20.17410646,-8.67455114,42.09462908,-14.16170265,106.0999051,-38.67632785,58.11285988,91.89009119,-24.03921712,-33.7835764,-21.89534447,-85.69769758,9.241513084,-63.44851752,17.16885621,-83.24318086,16.53437658,2.331009119,-85.84467138,130.7420926,60.32402441,-36.87561068,-94.21947854,4.560262833,24.8770971,12.9957362,-21.55519436,29.4410161,-37.1048643,-38.80041394,-22.43851153,16.34946463,-23.86475996,-40.19039726,-8.313829138,-122.4189225,-28.30405815,-27.74875964,72.13228488,-42.96542887,-39.52595654,46.93014701,-84.08514536,36.43974292,23.61787582,-28.65759481,43.79798615,-99.1211455,0.123394064,-22.75869712,-41.46351001,38.44714112,-99.58608127,11.52486913,6.648661602,-25.4716211,-19.24706317,23.4649007,87.39100594,-8.118622992,-10.35984261,-90.13831332,37.24871976,-23.68926551,-23.6404292,4.951815186,12.78786928,-49.83752356,-62.88638379,-48.89616962,34.54700304,89.14804203,35.4124696
0.003,-83.95457722,440.2677711,-227.1585195,313.6069851,-60.74635403,252.9259803,-353.508319,-4.22197242,768.8638303,401.8236673,4.656731923,49.74483226,15.42101052,43.25407868,-371.3099226,326.770516,-241.5617978,-117.3780516,164.3218177,-8.085784912,82.80767198,150.5367197,-36.87143392,-141.2471629,444.9478794,-65.05759308,214.9026649,-238.8732813,-190.80723,71.29691104,-48.51322052,237.0444393,52.26663186,-28.26717711,141.9625794,88.39503106,-390.0539938,348.8175909,-234.5728331,-137.5168189,-21.97579348,-122.2022415,341.5496527,-27.1032194,-168.8086613,-122.8149156,-188.8746761,29.19938113,-155.0011501,-121.5655218,42.46523346,38.49326987,5.104141381,35.47371372,70.46035687,-233.8163456,162.2348343,242.5238671,-79.13634894,18.69692523,-30.83655254,-92.47446726,-6.33978596,-15.16614003,-22.05427972,115.927761,-1.464903134,55.77882688,-182.2355343,53.53840274,96.51082858,123.4488107,-73.71548838,-54.69064686,-1.724644902,-126.9657463,-45.93009081,43.56245388,22.56545363,-110.5078434,77.48266251,-10.19419273,-85.32715078,32.70212485,-65.98291837,-26.08742832,110.5749085,-152.9408955,97.72546107,3.520146209,-22.53204441,-59.62617953,-5.892955755,-69.06249429,106.7948845,-115.6858572,10.38003943,41.75390798,13.77762243,125.5462447,58.55126305,-8.300034212,133.0071226,-54.82845713,-158.7829971,20.34696223,-38.10452111,-118.0725637,6.705270242,-143.3639582,-39.43368157,8.259470007,-40.66830669,28.61891288,33.54638277,-5.405374781,7.35423651,14.7360062,122.5678222,-89.89980634,-14.5398532,31.90993464,-14.38946004,-8.757505514,125.8066858,-126.6854426,-142.1097711,116.6360256,-122.3399467,-7.315713669,-15.62883386,21.95473494,9.000273153,-56.67024778,43.62137536,-18.30303814,-17.90582309,52.945151,-3.167896364,-35.24665575,53.06679765,86.29189687,10.13145857,24.98666041,33.82011489,9.77431624,32.3615767,22.02357773,-51.20942851,-45.55619058,21.30629193,-138.8185117,-76.61725555,27.6260221,65.21763792,83.24557544,-78.03217929,-80.23825201,23.04699728,-107.3958033
0.001,461.9621955,-75.0489313,319.7820778,468.8277084,-206.6305465,-204.0476927,336.4365374,-28.47966791,-287.7971314,-951.4795258,433.324226,663.5057324,-476.7096755,-298.5155808,582.0478059,-27.05055529,239.205332,-98.31727953,-144.3734788,359.4941916,69.84148825,134.9707146,-241.0180784,-308.574024,281.8016291,-33.10348196,35.01097405,180.2940947,-337.0314282,145.5315827,305.3806664,-214.6243117,-150.3799606,33.2233373,226.3969257,7.734183655,378.8535715,279.6135207,-231.381701,150.6759323,51.53486012,-225.2251264,-46.26129919,335.4242214,-405.3427647,-76.24122281,98.95286264,139.7539003,-97.28795316,188.409876,54.51037834,-33.21211719,-182.6947415,-185.128406,-5.879944417,33.02005921,-45.99467983,-64.17970423,-123.0281866,30.75602948,149.4093511,69.92814623,145.4421748,-47.91824762,292.1059881,-47.00475067,72.62091412,-29.50808989,-97.0084353,-63.93936901,24.56497984,52.33304775,-71.85008162,-72.10916715,-73.72666728,72.95914207,-27.47439812,-26.53212707,8.572278088,-78.31835519,-91.88475271,50.25610361,-120.2950869,60.2685951,-117.6957389,-61.26652767,90.56277729,50.28130741,233.5027197,-237.4240178,18.57641745,69.31384118,44.35022451,31.89472391,-98.56597893,7.821564183,26.7499683,-139.3347859,-18.40552649,53.69811354,-64.74372643,-60.00666148,-60.52031667,-11.76829272,56.36761195,-73.36541927,79.98778147,-28.93892375,-46.12651794,-90.34340132,-190.3188449,-11.48788613,-115.6034827,2.315657482,94.69066604,-1.250204126,40.36869408,101.0808147,60.95424201,-0.946524566,-44.96361005,12.59871956,6.882345279,40.40854729,104.6577709,87.58577873,-64.72964888,-16.32614054,-29.29517525,-21.23820033,-56.99904014,-18.95147404,-95.58795225,91.06047835,-9.531783411,2.456031312,77.98882752,-114.7750423,17.75206097,16.54227886,132.2895096,-0.395403579,82.93315635,120.7185241,-27.70974315,37.91679014,-48.55367966,32.68931267,-127.1181988,-19.67547898,-30.83129267,-54.85899046,32.44562766,-116.4675651,-14.63375243,-89.73161738,-71.24032699,-134.6521378,-15.94635421,109.6170446
0.001,-131.3697449,-536.1814965,655.5837375,-836.6464432,430.0114545,262.4876836,-263.4267762,-20.73720143,572.0693517,-184.6237967,214.0163942,-22.88233266,363.1424939,16.40105001,32.75715459,193.1045028,449.2856333,364.434805,137.5074355,-0.547441527,180.1903869,-69.68401486,-211.4361738,141.8917518,-87.33566035,83.90810593,-192.0080641,-81.26329964,-106.3086189,135.4444014,-262.4961952,289.0548141,-89.23124494,247.7093781,-20.75141965,-119.3812805,-71.3088828,-85.00244171,274.5883707,-309.7303953,32.32321257,-190.3981463,48.84967593,-216.763742,250.8154551,51.39095487,33.61256247,98.45796575,181.250241,30.75192084,-70.48596183,-115.2771307,-150.9206479,72.3259577,11.74360653,55.81171076,102.9620789,-3.436138641,204.1475626,171.4493984,50.11314902,102.5223768,84.14765286,-38.84447998,8.173299275,-221.8008655,159.4859634,-56.71453372,-9.786949437,119.6491025,81.98599305,-56.59273648,-72.05046036,17.92977594,-81.41026363,42.57801657,159.7095572,-4.355719209,-34.61893291,122.8038812,15.47411086,54.31362093,-28.21928474,52.80948484,46.3713609,202.8304737,71.0073581,90.46263443,-14.09884005,4.232640598,-98.98437447,-49.44266101,116.5399986,76.60119981,-37.84770277,-29.0887757,-84.60617689,-168.5257001,30.6264959,59.16947032,-115.1454259,-52.27097695,66.39102051,-41.00936729,34.111077,-24.24777711,-6.123529554,49.38398022,52.43800972,46.90051991,-99.81828758,62.31874855,17.99848683,-17.69268125,4.727448672,67.76687727,13.00911043,133.4483718,-41.10472947,-43.49530339,-72.36164883,-1.758709755,0.559088294,143.4305867,-4.97929249,39.20165154,46.31840311,-54.47672649,52.95585646,20.00041794,-33.86761278,17.71745155,74.66013589,-3.050465141,-181.2388506,28.58169909,-9.99109521,-7.370999295,133.4009429,51.99291647,36.37107803,-148.6694208,-21.02540258,163.7383642,-82.85974201,171.1801454,104.1663186,53.70148519,7.327204625,7.437602555,93.57256146,-174.3227182,24.06839608,-23.14953697,-17.62087984,129.0076378,99.42272243,-110.2852609,38.44160622,-68.5859548
0,959.9756706,-114.0599953,-34.79173179,-363.3174359,-719.6224484,780.5677132,767.0083754,453.8494452,-165.5605575,-436.1887858,-549.2512143,1081.496548,-365.0485873,0.123129775,-317.8405008,-402.1414697,-129.1371374,230.3376229,166.1242064,169.9399183,370.5447774,-491.0359446,335.2621597,-82.04757837,-249.9854646,123.9873789,237.9734685,69.23859632,17.07778097,5.256327447,171.538136,-4.708583745,-325.3611332,-34.90037903,-87.51016615,-20.29302829,-38.80567226,-224.3782263,37.29683988,-334.4781674,44.54578359,-223.3165391,-95.20354881,-336.7774879,-174.7885323,-119.9317905,-26.15220919,7.861798531,7.800088124,102.006117,96.22526275,-1.461684762,-57.46292253,301.0554324,-124.8716242,110.3371732,226.8714744,129.8278461,107.8055025,-43.12927075,35.26137869,-13.40588953,114.3570727,114.4698449,-11.25807715,-0.47050422,-48.29167422,-111.0287943,57.79068611,-59.81221702,48.34017922,-187.6387629,-153.5969071,-89.62004172,209.9751384,17.72866504,-76.11617402,-157.8200424,101.5352031,99.39596376,58.64781927,114.8206766,-154.1965928,-34.25259978,-86.43358737,76.86617465,12.63567691,-149.5282011,-48.29372355,70.4105993,84.72762827,0.725440987,43.43381083,93.83807473,-96.60694885,-31.60703735,-19.0357555,102.6748415,-102.2960517,147.8084376,-35.1529965,-17.00100705,-7.36652319,-31.46304718,57.77049775,-78.7145245,89.12791171,-19.2897699,-112.9361918,106.2236455,-21.2344153,124.0696481,20.38419661,-27.18121493,-106.6339169,-32.92844914,161.9360334,125.8638876,118.3723576,-48.56107077,102.3133656,81.59923405,47.62323403,96.66516196,-11.63403323,65.86057006,-108.1792741,51.76277014,-20.94989815,60.73961686,18.99696471,17.03896994,48.53010527,58.08414807,23.72617606,-37.54464488,-39.18247609,-42.67176273,48.60826336,120.8368825,-46.84343404,-104.5872811,-47.07633219,-53.46770847,-80.02925909,-18.06918312,-67.71040647,-24.97765865,-3.002736299,-15.07565236,4.721554569,-66.12429481,-116.6864335,145.2612602,-28.15625917,-90.28814155,-12.52829324,-50.7896172,-10.25899258,-22.77879121
0,680.2318011,-101.4553448,-172.5547485,-330.2622471,40.35393038,632.2342319,597.5527541,-224.9719356,210.2750491,-304.6504357,-709.5692471,370.775461,-327.31817,194.4499112,-241.8229562,-351.5734324,-358.7083213,-180.1611528,67.26054488,24.74924493,272.8932078,307.9998366,118.4326562,-208.4337011,-237.2177709,122.7152252,-253.6555378,-775.7692057,58.89185415,-222.2089319,140.6188249,197.7395738,-73.49495421,387.96194,247.238326,-167.4915664,214.3587696,-317.5169768,-209.7438943,-237.3183308,-56.90772461,-182.2239114,-147.3695246,58.31412532,-322.1064724,83.70525588,-339.427437,32.43408215,28.93684517,-44.70923195,-11.61114949,-64.42390918,161.1896687,-158.8411307,193.8207573,-25.62243825,45.4719419,-83.57530013,145.9264822,-253.3012649,-123.1227148,-68.27359036,46.58714799,216.8233121,68.47960978,-21.50092106,-158.9864655,-259.0536785,34.70135823,-276.5416748,-340.5621453,-126.0339231,-89.16839073,39.38494171,7.033831758,162.0210405,-95.18886815,128.3921814,-75.13969485,-66.09757738,-84.96394376,86.82161018,-53.69125558,-23.68711519,134.1558873,62.68865409,-39.48079696,164.5356302,11.25262472,22.21277296,-59.51389219,-14.86860016,61.75871524,23.38370607,-40.2395225,37.20522372,-40.39095798,-172.0286955,20.89341489,71.77110566,-84.85008463,85.36227933,117.2309693,-10.69647062,178.3846976,102.3661315,184.2956394,-9.691885199,164.7405906,35.5905737,-42.74837136,-175.9361012,108.0374122,-10.52855738,107.777955,67.74368137,-100.2676831,-105.0166959,44.307272,-46.15761803,-62.49608084,99.26681005,-6.313342344,11.45546649,-87.27699016,79.2632915,91.1341159,-30.03803897,-22.52760836,-55.13557043,-147.6853709,29.29804753,-78.24272309,-88.49110017,10.94506817,77.56264056,-54.3191026,-56.26346544,-36.10394847,-125.7238789,-91.00930193,62.27512099,-84.69693837,68.18557918,-25.81839952,32.40905165,13.50446448,141.0546034,49.30390417,-98.99018464,19.98138604,-38.21252735,-13.68913453,-84.29808932,-42.46373942,93.62523156,31.54005104,0.072083793,-41.97336592,44.08955314
