pred_prob,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41,f_42,f_43,f_44,f_45,f_46,f_47,f_48,f_49,f_50,f_51,f_52,f_53,f_54,f_55,f_56,f_57,f_58,f_59,f_60,f_61,f_62,f_63,f_64,f_65,f_66,f_67,f_68,f_69,f_70,f_71,f_72,f_73,f_74,f_75,f_76,f_77,f_78,f_79,f_80,f_81,f_82,f_83,f_84,f_85,f_86,f_87,f_88,f_89,f_90,f_91,f_92,f_93,f_94,f_95,f_96,f_97,f_98,f_99,f_100,f_101,f_102,f_103,f_104,f_105,f_106,f_107,f_108,f_109,f_110,f_111,f_112,f_113,f_114,f_115,f_116,f_117,f_118,f_119,f_120,f_121,f_122,f_123,f_124,f_125,f_126,f_127,f_128,f_129,f_130,f_131,f_132,f_133,f_134,f_135,f_136,f_137,f_138,f_139,f_140,f_141,f_142,f_143,f_144,f_145,f_146,f_147,f_148,f_149,f_150,f_151,f_152,f_153,f_154,f_155,f_156,f_157,f_158,f_159,f_160,f_161,f_162,f_163,f_164,f_165,f_166,f_167,f_168,f_169,f_170,f_171,f_172,f_173,f_174,f_175,f_176,f_177,f_178,f_179,f_180,f_181,f_182,f_183,f_184,f_185,f_186,f_187,f_188,f_189,f_190,f_191,f_192,f_193,f_194,f_195,f_196,f_197,f_198,f_199,f_200
0,-291.2765076,337.8317507,168.6302106,-58.45495551,-688.4111399,449.9753719,120.1814578,831.3844589,56.16769098,-170.7706951,-281.9563635,-316.2738701,-233.9769158,-202.9185703,-167.146286,88.42835476,-357.4944993,-403.4491049,-213.7708289,19.50383293,155.140132,116.4345521,-271.5854097,2.018817053,71.02148957,341.946376,89.83549933,50.05306118,199.6654196,-218.4740289,93.24916631,90.62338288,-127.2295219,-174.5891257,126.7707217,56.82524945,-11.32175234,-0.713246384,-215.8781505,-81.17455582,-95.18825541,-43.66129805,-53.77730957,-19.13777298,116.6084466,-123.8830496,164.8654359,7.73370803,71.45734724,-262.8759634,-172.3589148,109.7144741,49.91830092,165.6556978,-40.87993794,34.941962,152.2254732,129.5206004,92.84923285,35.06178711,51.91662938,-247.6799292,-55.22739292,-179.377482,-23.14088283,-102.6296725,214.167586,128.1367679,-12.16822335,89.10556077,-265.2705144,17.58578349,25.35779917,-19.2686474,-37.79269892,-77.55222063,84.0778652,-89.32370425,-92.14745273,73.10097736,44.5998069,40.46104524,-162.6261709,93.71404649,51.80142654,33.86019623,48.91154817,54.38492549,-59.11176235,99.55366468,-79.5886649,-3.779550379,50.66607571,-6.74277762,0.454089043,-58.92689099,29.46676905,-29.61899052,42.54811439,106.4372709,-65.17913766,-67.66452843,80.59622634,-68.25187205,50.47808549,70.60393887,46.10512851,47.12975269,43.99275073,-34.30935117,3.308960211,27.82119769,17.80915981,-125.2077363,98.85260334,-24.94330729,-75.27020393,-51.19180331,124.9398429,6.618608588,30.04916469,15.42017888,18.00156877,-4.02524542,187.4213139,26.49049726,-50.56455474,-17.74527134,3.353789215,79.94246724,-36.87984453,-155.0123609,-91.70654899,243.9279607,65.65969661,21.72105349,9.381541144,-127.5529146,24.43066015,5.396337152,-30.21650285,134.1172397,-74.35610047,129.6957789,-87.08911935,-33.02664587,-60.87712134,-65.61299379,-98.41854913,88.77904444,2.975227583,116.3644052,46.25120609,-9.960449787,-4.951290228,23.39832218,-92.74994043,12.50381047,114.6091809,-29.03322512,-47.85484762,-88.91713264,-19.80423046,-61.53581709,-26.2788652,11.29321413,-20.87550187,25.80216049,47.33286439,76.28131508,-2.037019592,39.66815251,-21.37731486,47.92950254,4.693844091,19.52640568,-4.505764366,30.95786587,-76.79979264,-41.45880061,3.520391981,56.21856237,-14.00869408,82.90335626,-70.46921765,13.43400928,-28.73932132,-7.07066401,-6.322373567,98.22406121,-68.64830502,-18.6020441,21.67495464,1.71186389,39.39808059,30.05864961,63.26512973,-40.90555533,-71.09429799,-16.5175945
0,-104.9416806,-62.72357324,1179.924819,524.9758607,363.636892,-244.235635,497.7044692,-335.0646708,-709.5725931,-44.6032733,-174.2189623,323.2207111,-349.6566425,366.1122981,-107.8843501,-139.9237483,-161.5572852,209.5377831,591.1519358,-36.14404823,667.2774455,-112.4233215,-413.9570014,-363.6093151,-209.9902049,694.3144045,-340.8080866,-288.5788897,204.0166468,-32.9618101,337.669954,-343.4292932,-149.2969626,43.13917742,-12.67767559,182.9909269,36.68931655,120.077905,-127.2431216,-38.6024798,57.82393338,-189.887269,-66.88986429,-94.45813201,121.4656597,174.0375266,258.9764078,69.61082115,345.5228483,132.5399125,74.20252685,-70.2387325,157.8821049,-179.8675172,-107.7484106,-12.22311169,164.3703477,117.2687976,-170.4277612,159.4644613,198.5360854,226.1665206,-53.55014267,340.9851135,40.25150137,-56.85060455,115.7194738,99.1791694,-82.63634332,200.3561077,-23.28496689,65.7878874,-14.92332091,14.69262306,-59.61662475,-168.2082912,14.84781256,-167.7598767,58.83045749,-74.25731484,-4.168175346,104.7340554,74.96880498,-246.9228461,-205.4491871,-15.71816134,-32.71895663,164.0125148,-55.0559083,-29.24521929,-232.3843443,-30.62957624,104.9784108,100.751499,-13.74539901,34.15665063,-27.53944482,140.6663366,124.6808556,-63.1121631,47.1725313,-222.0025077,-37.41775679,0.255648121,127.6345067,136.253197,-93.95458626,133.1988868,26.58384988,114.5215198,-130.6993507,-102.4930427,-106.8792275,72.26351219,1.637704065,136.4060191,13.69339682,-80.12130491,80.27707363,16.3610107,-121.4913716,-73.87438063,22.68678552,94.62470293,-92.29975223,1.660982969,-84.20479097,-140.4625819,-107.5567001,89.99861335,-25.25642433,3.357380765,62.90095027,-48.10277429,-87.7039162,16.18559345,-4.999070152,154.298599,35.06564792,-66.63093945,-5.77270526,-2.37355009,41.6786149,196.7438422,-14.2923746,-149.3120791,-35.55963165,-52.74372026,-41.43707113,-26.86250255,14.93018729,52.58702004,43.85131314,-22.63304799,21.93217694,26.83183729,2.592256764,-13.81746664,146.3367419,-26.56734025,-65.95069113,-36.84844635,55.97318712,-21.41598199,-27.34944764,-21.82203032,109.0039974,-75.51724492,-45.63873135,4.418625801,41.37098162,-65.84112784,165.5613873,98.82218077,-30.22556266,9.425980706,42.15868885,-35.15699985,-48.79506322,-129.7566775,10.49195236,32.04373789,50.98219092,-67.0730468,23.60409866,118.9532432,-33.92175951,-79.62249177,49.87828654,-12.82910421,50.29562172,11.67477313,58.97564555,64.18943805,-43.64896729,-28.60247957,17.42143251,-107.3206327,7.561005954,4.004604563
0,-680.3307066,-153.2649716,1040.695172,-284.6222568,110.4022089,50.70887209,-57.02175311,-315.651161,179.1039713,115.7670661,126.4088276,280.6916612,-149.1692285,-445.0661438,-94.49576834,-70.48866017,-98.55921703,-156.9992361,215.52515,-16.99251161,-31.49314692,-244.6822587,184.614958,77.71387367,160.337463,101.5013376,313.8966932,94.31840433,237.9691296,-148.6465179,8.150590848,48.56323427,-81.76208773,106.9140634,118.5369653,-289.9721389,-96.32193919,-13.18412228,-117.5444835,63.11477148,17.31760124,333.7251227,-62.44707072,12.01299312,7.527474226,62.04835561,-87.18843604,111.1590841,-173.9989994,34.56290233,25.36347585,126.5548502,7.657886064,-89.92009001,-191.9843457,-16.19434406,63.08638271,17.1394434,100.565586,-64.13096129,15.95139302,-3.288055541,-119.6531417,-70.81932183,112.6885457,-106.0545449,-61.68843133,106.6647011,60.10785269,-103.3931938,-17.6300418,-76.63521612,22.31446344,-55.22725945,-70.1386617,26.5961778,34.45871342,20.56366105,101.8711981,-107.1227506,-21.29874265,-54.29703119,-37.44845463,4.162828511,5.904606325,80.04991584,-31.6180523,-113.0613046,-46.29736443,-68.25852932,-6.019344532,10.97697428,171.2963427,36.92527967,70.73933377,53.72285496,38.57633197,7.326936578,-33.32303608,105.4418188,64.59315458,-49.49396519,-123.3575098,21.2578317,23.02571311,105.7127558,71.52005105,73.96133498,-75.0069386,-167.1420806,86.69182362,-27.37112602,-113.6574389,-18.76507588,-47.69131263,-72.66583949,-17.62253422,-20.90581684,-121.2847132,-31.69636992,3.041901042,-81.98478769,-33.53980431,-12.84833987,18.03885328,-16.81647023,-26.47809609,-38.07961429,3.399128874,-11.23940363,38.61799564,-32.1580942,-75.30207524,31.17725006,12.14134329,-54.81538167,-35.29565093,-2.470124992,75.59504597,15.72337293,1.995775909,49.89133653,58.19267182,-35.10669199,16.80895446,42.47930872,-43.20230319,30.28331934,-79.93930296,-59.91537597,-30.87234217,-0.865282195,72.62850284,29.51348344,108.9032383,41.66583534,-24.45453906,-36.55838279,-52.44045698,27.14371892,-16.54370129,39.65640213,21.20787972,-57.1381796,-13.41174252,1.382138379,3.743286089,1.02121439,3.394073878,-18.04168401,-28.03887219,-23.50198435,52.38697426,-27.99612332,-58.99271573,9.908523757,68.38399928,-76.04827977,-9.010299294,-44.92583682,35.49768254,-4.410784524,36.02148473,-25.59649369,45.95239207,-10.14182766,45.30360287,-13.00300507,28.00371549,73.96414665,-56.40383543,19.9398529,-138.3535775,-12.82933245,-52.10471927,-56.52173476,-19.63508331,19.12552388,-90.41745582,27.18384483
0,521.9583269,909.6777982,42.1858993,815.6599571,-355.0469805,-365.0417303,618.0371614,-415.3796217,78.10884443,-671.2287484,27.57697092,-19.45091725,-77.37985346,120.1639813,-255.9470475,3.815487641,-209.8996212,-400.6531352,201.1235261,-24.56012458,487.7436828,-258.9826396,-401.6344888,-268.4404149,-287.5220251,-422.9326713,198.2139025,94.35048918,-223.8877887,86.12032688,-84.90993455,-39.78641301,-84.65358309,164.1817722,199.6542206,43.89397476,-246.6470701,76.0327434,-93.47425002,-31.35160326,204.2805798,5.849818275,-37.89445703,164.9483883,-13.10333917,-186.7962361,252.0764036,-18.59871483,1.933692177,-26.82238476,-39.94472126,155.6883901,-127.4465859,48.03810503,129.2540176,-122.3103131,-87.80397367,-62.48836239,-35.93404304,-232.9667938,181.5119655,130.0861788,-24.33653231,5.318434669,213.3430313,83.77920165,-244.8929988,55.81066683,-115.1971367,38.0583664,-7.306663516,54.41236467,37.4366417,-63.58625509,-21.80101384,136.7516739,99.04896019,9.331913912,36.94600945,-4.19557414,93.07270828,151.7313393,-64.07291222,28.39516063,-115.3365552,93.17814482,-25.60810277,128.1436884,103.759886,22.42099053,54.09154748,262.352758,-14.5018931,-16.99397241,81.71015245,-16.28198806,79.16633124,90.74641806,40.94217008,-160.2881206,-84.17175174,-38.54482775,176.3277367,11.78051324,-28.76763029,-57.62212973,-61.80968955,-8.431191405,-19.32925423,84.82626364,80.15149906,-25.39118846,56.28736445,-75.3830414,-34.91459719,-20.91911802,-10.60120589,-43.88552394,23.10172608,-85.95326103,25.04552911,39.77428116,-24.92788788,41.89885574,-57.38591891,44.7263506,-110.8173484,43.60697908,-39.86925824,18.71150177,0.053154601,-132.5952991,8.132163353,44.9889716,43.18543536,89.78196978,121.9962968,-73.82011894,68.09463594,68.53995955,33.3101699,-54.36379438,-41.16554701,37.9857118,-4.506859117,-11.38855108,22.28956276,10.67169329,-25.30985857,-26.13198932,94.95593622,-143.2002572,-122.1766511,-139.5658191,-6.062017512,11.65348246,-42.69858164,-16.2292784,-3.260640136,-29.98998462,-38.80687453,27.309818,-61.31291567,3.303800947,56.37989142,-63.08948979,-56.42478453,-70.51694287,30.15633653,34.09498475,36.64956981,32.62047694,66.20912706,51.55044902,8.970498521,-15.76496389,16.46856843,-43.16821876,41.19513537,117.9774446,-85.4434437,-46.03721206,98.84671556,78.39390887,-46.85078581,-16.99915693,-8.666829204,-92.00466633,-112.2222547,-11.27278654,-54.33628067,2.203456124,-113.2265096,22.65198712,-78.91571796,53.52632102,-59.17371487,80.73497466,38.35763772,-61.34201642
0.007,1059.110013,312.9732743,251.5137839,-714.8440738,-406.4031007,-445.9161613,-140.2948666,430.2097034,0.86323472,62.88424183,-108.8123573,286.6773976,-43.75097289,-140.2548029,422.418298,-444.7397266,-239.9221409,-170.7602478,208.3515171,154.3649764,-124.3947845,166.1605934,135.4179481,-81.02765347,75.97817907,59.4013552,-9.87155273,-137.1589524,-81.47320407,-107.6766469,135.0418699,-39.60317523,-95.38724998,-140.6554486,-235.1405244,-214.3689201,198.8910109,16.16825331,-120.1055808,185.1278547,31.61906726,-95.65506618,-199.0496076,35.29057069,-127.2316712,3.356918466,36.38969063,138.2005906,-53.93901193,24.0413405,-89.66532567,-162.7473352,83.36336597,-58.0956443,4.794150481,-95.00437005,-12.13573107,55.67931166,72.82214739,9.19168518,146.13708,-177.6628794,113.5686356,15.81833367,-30.70754958,25.43819456,-78.62837702,39.69435311,136.3364122,58.62237592,90.18336915,42.55364115,-253.2149992,161.0905424,66.32074212,131.1988716,6.051597577,-14.50421062,-20.1896536,-5.406706115,101.4739029,-27.67289517,-183.7326392,-66.21360273,196.852344,-106.0354251,-14.64267711,84.46501304,-136.6442953,108.7498273,-32.97198934,-3.170066079,-45.85383505,-65.85248099,65.32222395,-29.51626404,-46.67979536,70.35388305,-73.10589144,-49.25435175,-14.52076283,-0.896312175,12.26585114,73.69677143,31.47469543,7.045171154,-19.7651175,4.733735176,-10.72234079,-11.17219193,68.3785524,-33.9221425,0.111038131,106.5685407,53.7015781,-90.24727871,101.0019811,-85.28663619,-11.32917497,32.63483201,50.26888038,30.82025654,-46.34997042,-64.43982539,10.41646076,-88.49398542,42.02744984,-23.53427289,-30.69380698,-21.3040295,-78.99918049,-74.44992715,-44.41436503,61.30613181,72.13063993,-36.61113296,154.3787266,15.65979028,7.765693187,-69.34069551,47.22820692,-70.67498523,82.38184886,-9.172711666,61.72187076,13.09206568,-61.0908125,-34.6823184,-43.24919266,-20.79468223,-31.7419822,-55.38964085,-77.40449915,-36.08803599,65.64506364,85.45634222,9.663372768,55.71915993,-6.150585261,-91.70013011,64.10844417,-46.46106586,2.963924455,-3.226653301,-7.73907489,-26.71944789,-23.35575406,-64.04223117,37.46282369,136.8837751,5.137994944,-6.401302141,56.52843623,-22.41663021,10.42396025,68.00060849,-19.02861392,-36.79940009,51.56183445,51.06546646,8.165140065,39.56603911,20.06501034,-60.48374694,-17.35010063,-52.62327213,-17.66936439,102.2475996,52.84964843,-1.798769992,33.28102615,-39.5990679,14.21033862,-5.078135426,1.397001185,-11.60833628,-5.110386546,-34.24409029,-53.01685391,78.21944863
0,-789.6881101,-25.53600279,854.4722998,-176.5424793,225.0811919,165.5679241,-133.9940244,-480.4553789,161.2254405,92.03285299,-36.26742007,276.333454,-213.0011898,-537.2100318,-91.15429098,-30.81596178,-15.09391722,-218.3137533,231.8389863,9.751122525,-146.7332771,-232.3859222,163.6484651,178.8366335,177.9847946,162.6844323,178.7155988,106.9092007,262.2644807,-122.3364116,-131.9943434,85.00258016,-183.3806274,60.68749953,128.1855258,-240.4459112,17.64900395,73.31293764,-89.91773483,91.85113991,-68.20708877,388.9816567,3.720455113,-47.32287137,57.65273508,23.64511204,-25.54197392,67.58352539,-141.1223997,107.957267,10.58056595,192.4184737,-38.76554624,-91.2110137,-55.40581923,-52.90157062,105.757396,57.51315997,82.40931093,-48.00890856,-10.13930172,-40.88088569,24.49269501,35.4306646,108.1652865,-43.87838323,-24.75857104,-55.02673092,65.02282554,-104.2024793,-21.2694566,-0.637809005,-64.11570616,-53.55938731,-75.03029234,19.71896046,-36.19417195,-22.31535557,128.6464754,-113.1958883,-4.057349717,-52.3201654,92.60671827,130.6443147,65.0981108,-29.48882176,-32.8976589,-36.82219631,81.7860144,-18.06292538,20.45331184,-5.909957084,-40.03679913,14.4422251,7.51067666,46.43366351,28.69778042,47.71387655,54.62351819,-0.342491059,3.144923479,2.706314936,0.432908915,40.88439143,-11.57030748,-31.79446902,72.47960932,69.76655674,31.03482906,-104.0510531,46.00914626,-59.09563217,61.27983808,-29.87054477,-26.92346791,11.08977745,37.29310472,-79.79571963,-31.81435261,71.66695544,11.04331185,-115.6656113,-44.47915173,27.13090297,67.34446342,-0.401242783,-89.41248434,77.41957272,60.94680991,-31.97069117,19.5623426,-28.71559874,-7.144202498,-3.409851336,-26.35006129,-55.09710515,-25.70690779,-46.63137418,17.31641075,-78.84121693,-92.47484266,-35.29348531,-1.726737541,147.074986,20.21868868,-103.7583694,32.40414484,75.0620051,-30.23148832,-91.97171447,16.00222161,-95.23172364,-16.2573034,-9.394713221,42.5105638,3.85769757,-76.7169214,-61.83150953,-4.593352693,46.58120865,2.376134168,35.43626974,11.60894923,-8.197908608,-37.52337434,4.14336709,-23.57015219,0.074421407,-23.05981058,-40.79735059,37.98173175,39.40869077,24.08708615,36.18880872,9.380564627,76.5600089,-56.84798732,5.27696703,-81.13061311,14.61688565,-8.914608466,48.69744934,45.38929472,-13.44585717,52.05846261,29.35609944,-31.56351271,-18.83622675,78.19765343,-79.47059777,20.55455115,4.773202931,-105.9790006,-56.33182253,-18.92136973,-3.386009884,-31.92773654,-17.19697615,47.85520856,28.66956963
0.001,11.7421118,-191.333575,125.4284252,129.2850577,-466.9337765,793.3941276,-238.0905388,734.2435783,-138.4725664,103.9936302,-41.48926445,638.0414339,80.89519855,368.1336859,238.5142184,-293.0523052,394.4978828,130.2879612,-125.5085536,49.26411407,240.1272839,316.5825978,319.4503007,5.648920035,336.4463069,231.9034388,50.89545552,-12.98158113,-95.05726129,-236.180611,175.2706534,-18.85408944,123.8178656,-77.06108202,-126.6632522,76.17699588,48.72123046,-180.2531629,78.79496927,-187.1249181,-3.428312096,-48.17572475,-105.7367643,129.029531,29.98157673,-63.23082772,-103.4402543,47.29418688,-128.9429686,98.37141581,-76.75692663,-115.7841705,107.0431356,9.32704361,195.6779691,78.97674251,-77.4733867,174.0112184,73.73452845,76.43757633,197.7217214,62.96898328,-102.5921192,151.7022279,56.16409859,-107.3330129,-179.2415976,-59.3936619,-110.5767919,-39.88948905,185.6263533,-137.3755637,210.3061127,-26.46931633,-113.9530551,105.2220564,138.6134739,7.916249468,91.07064521,8.421815042,-9.356456763,53.91005222,-158.2841267,-3.979870002,147.6975521,-11.90821962,-152.7446938,-77.16978006,-62.4782186,164.0460328,94.61464062,-31.06633186,-123.7996295,-101.262735,-125.0749382,-70.00476602,72.5304677,-9.673350485,16.37908333,11.79353651,17.05989125,51.89240863,5.539798956,75.14565004,38.15517083,-139.4702558,1.105286574,90.53206629,38.12954969,2.109507486,21.28910923,-86.48640019,96.41823903,66.97650071,-49.88821137,-46.02286441,-43.98771794,-2.670709443,-165.2439913,-1.727742345,-89.34992576,16.16278893,-17.9606595,15.55788739,-19.25414406,-41.19929231,-32.26443601,-6.40369483,80.02831438,59.2644921,-62.58601912,34.36363914,-54.07511851,25.2075875,-45.57128486,-24.80490256,26.41042444,25.68331781,-61.03190293,27.11081921,-97.8670018,-17.41647203,14.23710439,79.48008938,-0.872247972,-39.79092523,51.957042,3.786176443,-34.2938026,19.80055548,-60.85389026,12.19884049,-10.91363507,-20.18144821,-109.4636499,-66.19966816,25.88097894,-67.03408704,-19.16417283,91.39144276,-5.947338281,72.62708634,-26.89350854,33.50726778,-91.13610004,4.473127428,-31.69080556,92.52360481,61.25154262,-18.4399034,58.60204575,-39.59128855,59.55138887,119.9362758,116.2908766,-54.67327342,-24.65811767,-12.46958685,-84.71769492,64.16355743,6.548329239,-69.10007976,-0.140616616,37.79885442,-0.432620472,-6.349907728,-19.11278987,20.94631259,-5.595638482,12.37050728,-31.92453505,-50.54057139,-4.378113411,8.145646909,-9.079246212,-12.31645668,15.3146148,15.90321968,-9.852301354,-118.7710922
0.007,496.0193518,524.8765137,193.9543635,-379.1045422,-505.7518962,-322.0513132,279.4024479,-595.5388833,-143.5544077,594.5885689,-146.5499335,107.4420641,-699.1275884,-184.9707742,39.05661542,-21.59056597,699.2750361,119.2284058,386.6996783,-230.5542194,-84.7211717,246.9054686,47.39877583,-25.35311968,96.4489405,22.43689682,-31.67274838,-268.4651509,129.4792273,-533.297847,222.9109372,-253.1035046,121.1189768,159.3334861,-178.8620587,-399.1310812,-132.7658881,-14.64495508,359.4700881,298.8138105,15.99358446,-106.5374085,27.30477169,251.8531357,194.1990087,-89.83943154,-91.26749006,307.2856366,150.6858,29.08598295,349.097113,63.76006394,-281.6490571,-254.6457195,69.67593478,174.5869597,-135.9572924,408.1086478,20.60244724,-14.6819053,7.127358386,36.50077492,-72.19475088,-156.2642813,-45.74252954,20.6914591,86.73296117,-88.8954162,59.900136,-207.4082059,59.09785312,29.98476839,142.8228448,-77.65353091,51.97772527,-15.35188008,177.8634835,43.9946236,-166.9287376,-47.48575241,23.45174008,-33.89896588,-68.73466839,142.6332295,-140.3405399,-35.12221509,-109.3194773,12.98070533,-31.76452993,-22.49592859,114.9197881,44.07755884,-134.5394629,-62.77100937,-135.7823421,-141.8912482,-87.05288925,-99.01168374,-86.7319302,40.26457908,-25.98377861,-24.66233595,29.365943,-97.77310701,-106.5977651,27.07114819,65.30628766,-4.233928367,277.1309429,-74.76822928,-139.0652947,-30.45346271,-50.40527017,-37.9835369,-143.622724,-8.509670655,148.6945199,-55.75190019,50.32372549,-80.22494586,-90.64803427,50.84933012,-49.4730634,-60.00416111,106.54661,-44.95716013,-64.69854836,55.86973029,-35.29138881,10.61474675,-14.62560114,-77.41368791,-18.74065253,-130.5897628,45.59297119,80.57477202,-9.202293863,-92.89456732,42.08696066,116.7830386,101.2890761,-47.95094681,-87.41422519,75.54461497,-11.73320726,13.29949937,72.49953119,-62.48693742,0.269672271,37.64610594,15.5045567,-3.297176302,73.91478098,50.02723552,-14.23019041,0.08882634,-56.6320396,5.04638813,54.72037243,-34.87214936,-135.5611099,72.62913088,-151.2035298,80.2404538,44.23317904,67.35968778,6.783740271,-10.79567445,-11.09679725,55.570572,-18.05504577,-19.74505397,-56.80935166,82.21621728,2.928456609,97.97311704,-114.6537257,66.50387217,-24.82070904,36.31445645,-19.19122431,-13.28985244,-11.37393424,-4.569009818,15.62320573,-43.42507394,12.6952541,-3.237305658,-12.91615984,-69.34571166,-51.42153688,43.88601646,-0.329706223,-9.782151353,-11.77585371,-35.75496569,-48.0491254,-43.27147852,35.74793565,-5.528433726
0,813.5824405,770.025933,1052.311251,757.9237686,-740.156239,-280.8420683,175.360582,-324.4018435,-217.9964349,-86.78035583,723.4874761,930.1336531,-40.56000131,-213.9660766,-114.8896917,-348.5932709,241.8619586,-171.2397276,-420.4323811,145.248861,122.753825,187.8926643,-43.33255111,-224.9484672,-248.0300752,237.2624302,-307.3890326,-123.8267971,-204.7745619,-23.31460242,10.84187797,155.8281253,325.9834072,-68.03677119,94.69887527,-215.0101847,-145.2027343,-159.6429153,-111.0238522,-4.281219384,255.6632615,0.764227809,-109.8704124,-223.7879573,-7.646319152,66.10374904,32.33639867,271.8961165,-15.79095511,-184.1170159,-94.82685923,78.6780429,-1.218585975,152.181037,2.459945581,-40.60236667,254.4996962,-59.65073867,53.93676515,-161.2548611,-193.4387988,-21.59222837,93.75832325,-113.6330233,150.8839651,-33.9681982,83.28192875,18.33147507,8.465567531,-126.3942073,-151.8519007,30.58008693,44.72542467,-91.03213004,83.98944545,-47.58576967,-141.2379845,27.35565691,19.15184957,50.82716204,-218.1366071,78.01987048,55.05699101,-62.47211195,133.3835254,-169.9667789,104.4568537,72.28753629,25.41844133,55.84431584,4.82875558,-62.36963617,-166.2038,-144.8319044,49.59003488,38.20325446,-12.84279394,-93.75133344,-26.44928205,126.4206764,-99.33164331,-54.96089297,36.59374793,-11.29659422,-53.1218893,78.28526979,-86.73958041,-112.593712,-106.581446,-26.84324104,-3.49103796,-69.36975648,-176.0672466,-88.75557788,-53.66569285,-62.1833771,-78.17863479,-159.4861229,128.9326234,-118.0433358,-115.1485098,169.8368683,39.65580958,-56.67071028,-106.123454,-14.13394561,256.0341334,57.13283919,111.9142451,11.20526127,-85.65831651,19.18580057,-16.70251217,186.4415105,-52.37425345,-52.89878346,-101.1709242,90.60734514,-69.55941092,88.23546778,37.30235239,-32.72619791,123.1918794,101.0329865,75.79923491,74.11671464,-46.30693672,-67.24789178,-18.38728777,-34.63905439,-34.18012172,59.35002443,46.04145664,-18.80552334,-54.6916957,-9.104756259,-112.766023,-17.47933257,-2.197297549,-14.49419437,74.50939954,74.31783328,-52.25767982,-38.43894478,-14.84628756,-67.99908503,-56.76491691,13.8350305,-58.36563393,-101.2589609,-24.31369203,44.56978374,-23.42471663,112.5889614,-59.77491201,2.668054535,30.68742167,68.59154744,-25.17432563,69.72638694,51.49301358,14.02199392,-34.54776797,-19.17682849,39.06191886,-62.52717186,6.682557618,21.54023105,-2.195858611,-62.9759006,-65.81624322,-68.14882951,55.4599107,36.54556432,67.41937175,51.10771882,67.52748655,35.16193562,-51.87459449,14.40455082
0,575.0979645,365.7415127,601.5046583,174.0716494,-71.45849272,382.6666972,206.9595987,-262.7425534,-33.93211099,-111.4388272,323.0741502,1233.951722,37.70633619,-148.3978444,154.0506927,180.2493068,-123.1614752,-41.17325592,563.5158805,90.6570955,616.0741127,429.4612823,26.24895897,-418.8323134,-243.7461422,-50.01832922,-29.33442243,74.80393092,-33.47815068,243.8931978,309.4462465,305.5846969,293.5252205,171.7853152,-107.0169019,-110.5514411,98.53194886,131.3569223,-164.4434691,-159.1656394,82.05754643,62.00382755,-232.1169592,-318.3937328,177.6681268,-98.30221413,503.8810207,143.9514956,-139.2269596,252.6815874,-14.75945629,-49.46955396,-328.5359328,124.9160321,147.8516892,60.64135745,119.2128349,-266.494045,-38.04116451,-241.6324857,-101.6595466,134.6840215,87.73343326,-124.0790107,-103.7068829,-294.7319915,-69.4369955,-175.3228885,75.10579361,112.8498454,329.9363678,107.0105317,148.777362,-142.768775,45.11984017,-28.74875436,-28.60339125,98.54630695,-252.4096217,113.9946929,-7.573057252,84.93317315,59.02026141,1.838330156,13.82061209,160.7616653,-76.86789554,-127.9447727,-137.8593363,43.95621234,-190.815419,-36.29095526,-35.00699736,-3.277322657,141.8896456,43.50802394,-40.18777398,-62.549514,-2.481730084,2.827596649,43.80260853,-75.6641345,-51.41708207,24.38975221,-36.05138707,-0.789631248,-58.32709537,-204.7183811,-23.25585616,85.63540706,-37.96010525,-93.55239163,124.5577708,-17.20172691,-19.11837411,104.3479299,22.37275294,-14.67476426,-78.73697601,9.598813274,59.40049574,-13.09901512,-98.45031945,-68.53029583,11.89073919,-5.907858399,-165.5248956,6.73169034,-87.52996933,16.9049589,7.124792157,13.72592943,-38.1034069,-7.804468682,23.80709562,40.17608455,-47.91300794,77.87702538,100.1804033,7.997283834,5.10319148,-45.5631476,-86.46375027,-104.2816467,69.37368946,67.46241444,80.52837672,-52.60640278,-143.7391471,66.50467625,-0.481533941,74.86993218,-28.32239575,-63.52094163,51.25558808,32.24810708,-59.69739666,6.130586454,74.73393757,-5.974904398,-61.81051036,94.59936527,90.5036933,-29.13483147,57.46975018,-6.114717188,-49.27647346,65.75674294,-55.02794462,-35.99179642,-28.46807227,-1.866402548,-68.85642187,-67.42378478,49.22867039,3.574344034,-43.84423672,32.36667417,48.90888847,-30.61489144,12.66674748,-13.42867323,-48.14811518,11.72067186,-72.52406545,-10.3297865,39.71054764,-53.89793165,68.25922072,32.80260316,25.49845552,24.64040037,19.37138626,14.31999922,48.69202744,16.74026427,88.2417915,-48.03872469,-1.898659778,-32.07281626
