pred_prob,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41,f_42,f_43,f_44,f_45,f_46,f_47,f_48,f_49,f_50,f_51,f_52,f_53,f_54,f_55,f_56,f_57,f_58,f_59,f_60,f_61,f_62,f_63,f_64,f_65,f_66,f_67,f_68,f_69,f_70,f_71,f_72,f_73,f_74,f_75,f_76,f_77,f_78,f_79,f_80,f_81,f_82,f_83,f_84,f_85,f_86,f_87,f_88,f_89,f_90,f_91,f_92,f_93,f_94,f_95,f_96,f_97,f_98,f_99,f_100,f_101,f_102,f_103,f_104,f_105,f_106,f_107,f_108,f_109,f_110,f_111,f_112,f_113,f_114,f_115,f_116,f_117,f_118,f_119,f_120,f_121,f_122,f_123,f_124,f_125,f_126,f_127,f_128,f_129,f_130,f_131,f_132,f_133,f_134,f_135,f_136,f_137,f_138,f_139,f_140
0,-291.2765076,337.8317507,168.6302108,-58.45495497,-688.4111395,449.9753743,120.1814623,831.3844802,56.16768829,-170.7706802,-281.9563695,-316.2739201,-233.9769468,-202.9187183,-167.1461218,88.42829677,-357.4944317,-403.4491844,-213.7705348,19.50363869,155.1392537,116.4346638,-271.5852225,2.019350529,71.02038892,341.9482982,89.83653742,50.04911792,199.6609697,-218.4732596,93.25301153,90.60741011,-127.2412301,-174.5990278,126.7863851,56.81574469,-11.33511877,-0.751709532,-215.8537155,-81.19588016,-95.20424222,-43.67220336,-53.82923536,-19.10633232,116.6506098,-123.7804076,164.7863531,7.811371855,71.50328301,-262.7846606,-172.3139007,109.5454679,49.92013344,165.4780507,-40.87309979,34.83159659,152.4457188,129.4527026,92.87836141,35.45603583,51.87639102,-247.0924013,-55.07126794,-179.4007279,-22.49715929,-102.6282737,214.8445379,127.8038831,-11.5919841,88.87906202,-264.9081181,17.68282768,25.35786152,-18.51693151,-38.48662355,-79.03338954,85.25905266,-86.69184214,-93.09279104,72.45541051,45.42088897,36.4055606,-161.0976251,90.60377614,50.27726229,34.99489652,49.76405407,54.43444327,-58.48451448,98.39805084,-80.09439617,-4.594417436,52.6272578,-3.91529408,1.384379633,-59.1567229,25.46081528,-28.08786641,35.92181793,118.9966494,-49.24007943,-75.58915335,79.94290791,-73.26622723,54.20054682,68.03278232,-46.12133413,67.1030415,-14.85156437,44.01549646,-4.929242818,32.74663759,44.60866104,-125.936571,64.83352371,-39.8541442,54.4278236,-93.08918159,117.8406972,3.635641696,6.070098392,45.5668514,48.1755588,103.4153285,182.7298583,17.26231688,71.53845274,14.24916912,68.04703144,15.98167398,83.74877841,67.26828641,212.3240098,89.90373866,75.17360066,-151.549188,-177.4324208,-64.79205213,-21.64972541,-59.80998799
0,-104.9416806,-62.72357319,1179.924819,524.9758619,363.6368911,-244.2356282,497.7044697,-335.0646323,-709.5725969,-44.60325726,-174.2189439,323.2207157,-349.6565811,366.1121253,-107.8842055,-139.9239111,-161.5572373,209.537552,591.1519399,-36.14364458,667.2765943,-112.4232878,-413.9567067,-363.6081132,-209.9900583,694.3166106,-340.8070457,-288.5804779,204.0158844,-32.9596148,337.6742399,-343.4452463,-149.3118513,43.12317254,-12.65777971,182.9903008,36.67688173,120.0462681,-127.2257887,-38.60928293,57.82727689,-189.8921369,-66.88801689,-94.39048871,121.5700585,174.1488618,258.9192009,69.64241036,345.5354993,132.5840433,74.16585164,-70.37288476,157.8332313,-180.0270379,-107.8272486,-12.34508787,164.708773,117.2141061,-170.522992,159.6887083,198.8768957,226.5793592,-53.03317593,341.0488183,40.48230344,-56.41209597,116.7286375,98.86509459,-82.32216018,199.9997655,-23.42738756,66.8539612,-14.88702689,14.70713451,-59.17821741,-166.9832295,13.98062597,-167.8252889,57.88708399,-73.40714861,-1.575693415,103.3231623,76.40956079,-247.0854738,-205.6936882,-16.20417118,-29.73267006,166.9334803,-47.72680144,-30.41987681,-235.7038063,-27.41510938,108.2548224,102.5610518,-30.29201055,27.96686043,-36.64880296,152.2094705,112.9957416,-68.03293669,31.44486728,-221.6734298,-34.2163299,6.072794807,123.4230545,127.4758161,92.48609853,123.0015709,-90.55572671,-79.88475304,128.0409947,-115.5289945,-137.8691174,69.55757015,71.30803644,134.0606558,108.542955,-11.24433244,93.04973402,-4.448087649,-18.95051295,-132.1752017,15.94275228,47.09794166,-114.3511795,17.68832642,124.3518366,159.1598035,22.69880113,10.6314995,39.51522294,-12.60638447,-124.8085005,22.14184215,26.79651731,98.60749773,-20.51637843,-45.75602755,-89.19175763,27.36028639
0,-680.3307066,-153.2649716,1040.695172,-284.6222566,110.4022093,50.70886792,-57.02175394,-315.6511764,179.1039776,115.7670778,126.4087909,280.6915416,-149.1691611,-445.066181,-94.495817,-70.48851063,-98.55917998,-156.9990054,215.5249546,-16.99287132,-31.49277183,-244.6813272,184.6156033,77.71363011,160.3368279,101.5001142,313.8972799,94.3173788,237.967155,-148.6450261,8.14423923,48.56204986,-81.75959021,106.9181083,118.5225454,-289.9804213,-96.31645799,-13.17443836,-117.5421736,63.105822,17.31327694,333.7507317,-62.46985815,11.97095964,7.503348572,61.98646106,-87.18895483,111.1216985,-173.9789486,34.52439197,25.35355003,126.5474927,7.72903867,-89.95160567,-192.0411355,-16.20937109,63.00462133,17.24973593,100.7845461,-64.2344974,16.01996686,-3.300292133,-119.8512998,-70.94309235,112.8925324,-106.4731517,-61.89499058,106.2545967,59.88608321,-103.2098566,-18.19744111,-76.87228131,22.61622505,-56.40969655,-69.51684078,25.90403107,34.30395974,19.67001755,102.2589566,-107.8330161,-21.75857916,-53.66084669,-38.45843135,4.210585955,6.333003316,78.87234718,-30.34656233,-110.8330316,-49.37796689,-71.16550079,-1.767006803,17.63129865,171.7844217,48.55026409,63.9304329,51.22648869,43.57912518,4.197108293,-31.9861149,92.33705665,82.3449099,-68.70913389,-121.7355426,20.21215337,23.73389453,104.1174925,-80.75488312,82.56863011,152.4986058,86.25340279,-82.6522267,-9.182179197,-142.856931,-14.12746461,-24.06055231,-65.53875941,6.603232006,-46.33259559,-109.918432,-40.0373509,-56.55931582,-9.949919042,-36.10390423,-22.08930573,19.11149303,-25.7655782,78.17898139,-11.69331136,-1.02056601,-21.63225642,-11.73446241,26.13860407,62.42366655,-32.96678347,-57.74071057,-5.140743052,-74.71407268,22.30738245,8.228549853,-57.5965923
0,521.958327,909.6777983,42.1858992,815.6599572,-355.0469801,-365.0417303,618.037162,-415.3796148,78.10883817,-671.2287481,27.57697849,-19.45090226,-77.37985391,120.1638935,-255.9471207,3.815248804,-209.8995444,-400.6534992,201.1234223,-24.55948114,487.743344,-258.9816305,-401.6337096,-268.4401595,-287.5228507,-422.931676,198.2130373,94.34797964,-223.8940348,86.12643995,-84.9037775,-39.79535422,-84.65822454,164.16902,199.6680822,43.88404928,-246.6530655,76.00167242,-93.47806484,-31.35260263,204.2452291,5.864266513,-37.9039809,164.9836725,-13.01904813,-186.6374834,252.1070605,-18.56781576,1.901671036,-26.67203175,-39.89196107,155.5958008,-127.5478575,47.83236868,129.3891738,-122.3656982,-87.51950756,-62.63066613,-35.99135387,-232.5862458,181.9694605,130.3800998,-23.97597652,5.032241901,214.0028334,83.60106853,-244.8117032,55.69648675,-114.4333049,37.20687792,-7.393220113,55.51703639,37.5814074,-62.96685119,-22.23471646,135.4812842,101.2276324,11.04957481,37.27783594,-4.14749638,96.2196223,147.7905914,-63.19528035,25.62985928,-115.5115793,90.20177519,-28.81612114,123.9867829,107.6742975,28.17485754,52.19558206,259.3659989,-18.96042697,-4.159255625,82.62526927,-19.38910029,80.08835395,86.6151734,39.09488246,-147.9289228,-113.1841501,-26.81761296,177.1499669,0.568908421,-32.14646082,-70.55421671,67.54398685,-15.83232667,-15.34685787,-97.88692627,-69.25253734,-35.44331832,28.11620788,-85.6848437,-26.46410282,-13.98263635,55.11165371,-24.54905208,8.975294591,-79.61409167,13.57586361,58.3428214,3.804103069,-10.84507864,-46.0597932,85.839033,13.81022318,26.74618636,-71.35589534,-88.42729806,74.03790141,81.22355442,94.89236525,27.46233948,46.79296348,-3.434683487,-3.346275011,-20.60608201,102.8997677,45.73452472
0.007,1059.110013,312.9732743,251.5137837,-714.8440738,-406.4031003,-445.9161623,-140.2948699,430.2097109,0.863237067,62.88423085,-108.8123124,286.6774363,-43.7509847,-140.2548541,422.4183314,-444.7397003,-239.9222047,-170.7603257,208.351428,154.3653407,-124.3942732,166.1606607,135.4187603,-81.02676933,75.97798138,59.40092215,-9.873329514,-137.1580611,-81.47349261,-107.6732511,135.0480454,-39.61608179,-95.3917695,-140.6642971,-235.1317924,-214.362706,198.8853384,16.1647101,-120.1135064,185.1188856,31.61926757,-95.66974606,-199.042689,35.34514668,-127.1266096,3.41845263,36.40447574,138.1339413,-53.91872605,24.03813313,-89.69911965,-162.7221952,83.35732345,-58.13134455,4.868793722,-94.95040553,-11.88426443,55.73301839,72.71207879,9.591863956,146.1695968,-177.4973705,113.3160306,15.94114741,-30.00924372,25.48564747,-78.57677015,39.83606175,136.5978209,58.36115897,89.80967998,42.1862144,-253.3490898,162.7100765,64.45718326,130.7062404,7.582899132,-14.13872059,-19.74034766,-3.991191486,102.0670394,-32.75958969,-182.7259709,-67.65983831,196.2989,-107.6739461,-12.44247023,88.31714485,-133.2098087,109.9717374,-37.20151109,-7.593914096,-44.99599555,-57.74856177,77.00167711,-21.52454541,-45.16185515,69.92962109,-73.87453827,-41.98731729,-19.01491451,-5.046246305,14.54883114,76.43591395,21.98741806,3.684633796,18.17482355,-1.134067133,17.6218009,12.17362537,-75.32441745,-27.24012113,-4.581872151,114.914545,44.6877383,-81.0058858,110.6806326,53.25795688,-38.94601516,44.30506039,-12.76680638,125.3862521,17.89087103,-28.44290449,12.70997807,-58.73521403,11.93963273,53.18054616,-23.09955064,75.44999721,-4.714240501,73.07190812,114.1310598,-41.47733374,-4.443148271,17.44149445,111.7879386,-66.00291552,15.47522382,-8.767115164
0,-789.6881101,-25.53600283,854.4722997,-176.5424789,225.081193,165.5679256,-133.9940326,-480.4553719,161.2254517,92.03285044,-36.26741724,276.3334617,-213.0011452,-537.2101897,-91.15421054,-30.81602059,-15.09373058,-218.3140028,231.8386899,9.751471204,-146.7335335,-232.3847409,163.6486603,178.8365541,177.9824862,162.6846275,178.7151733,106.9102583,262.2605617,-122.3269283,-131.9953648,84.98958625,-183.3873787,60.6836426,128.1915819,-240.4407425,17.64230459,73.29750126,-89.89532401,91.83764305,-68.21340244,388.9951797,3.676800036,-47.29796137,57.72934867,23.69569881,-25.53604811,67.56540332,-141.0187431,107.9734431,10.58680757,192.3788199,-38.64861528,-91.21633687,-55.25186981,-52.8722266,106.0297349,57.56202719,82.54395128,-47.76477286,-9.83619884,-40.89963905,24.521127,35.45574156,108.7559313,-44.14065412,-24.98326321,-55.25190157,65.03328443,-104.3968723,-21.84755625,-0.548887867,-64.10900376,-53.71467418,-75.18999889,20.39450819,-36.00277593,-23.60796715,128.9010611,-113.6340418,-4.306605825,-52.67997146,93.13802579,130.5199986,64.92809082,-31.80216487,-34.17337901,-41.25681973,80.34453562,-16.91686052,22.75871637,-8.556985676,-36.40647048,15.64089023,7.17386384,46.20451108,34.1984312,49.01942782,50.53801602,0.583920323,5.504810042,-6.407733749,3.945335277,33.49188533,-14.35010831,-30.27128014,-81.56607477,91.53745335,37.41135069,67.61988143,-56.18750458,-59.23832036,42.33687048,-27.78080161,-20.25206846,17.06932681,91.25643554,32.89493624,-22.78001729,69.95431621,-106.8614699,1.953848918,-54.39120386,60.82857774,49.65864324,42.4837719,-11.92403717,-49.97617861,-19.43643001,-103.2506363,-51.04150089,10.9915011,-39.50245936,-6.879413469,27.51067263,-11.08731971,-97.06906468,9.253983645,-23.85092747,-21.98487509
0.001,11.7421118,-191.3335751,125.4284253,129.2850582,-466.9337756,793.3941344,-238.0905453,734.2435803,-138.4725499,103.9935981,-41.48921885,638.0414754,80.8953106,368.1335432,238.5142532,-293.0525398,394.4979006,130.2876506,-125.509215,49.26503044,240.1264882,316.5836757,319.4486488,5.648697862,336.4440709,231.9065757,50.89280339,-12.97885747,-95.05936622,-236.1772663,175.272004,-18.87188587,123.8132617,-77.06172488,-126.6351254,76.19710411,48.72153615,-180.2725243,78.80628212,-187.1468006,-3.436312704,-48.19988708,-105.7770493,129.0594755,30.04210631,-63.18967585,-103.434877,47.31139382,-128.8357631,98.27772515,-76.7808667,-115.723084,107.2471714,9.481851712,195.9818211,78.67897689,-77.16851115,173.9007806,73.60609498,76.37852409,198.1632933,63.06082248,-102.5903679,151.3577017,57.01521313,-107.3082776,-179.3782108,-59.72426956,-111.0418773,-40.52722759,185.8115642,-138.0035054,209.8577997,-27.37182557,-113.5765168,103.545675,140.9112512,6.929972569,90.15441969,9.360394049,-6.872233161,51.34937224,-156.9925287,-5.674237481,146.432364,-12.73494729,-154.8797502,-72.88237375,-70.2894612,167.1500967,92.16338302,-36.2479599,-124.3253594,-121.5521728,-107.2024341,-68.24571467,76.85685154,-11.1042707,16.64970412,15.1990143,29.66083707,43.28516089,11.76533326,81.23743735,20.50141423,-131.0254347,-13.11083563,109.7342479,-24.98039059,-12.22987356,-26.55906568,-107.2847335,80.12235191,44.0699297,-88.43759736,-36.86013387,-4.350167747,24.22869967,-158.3111354,17.04609845,43.33456127,-51.59136647,-25.9754421,11.13055391,-20.72910046,-3.344118801,-4.29693123,-7.876069461,131.7937028,-78.32739427,-28.88947627,9.108044958,-9.149494529,35.94652048,10.71866369,28.96270148,-2.090024357,-4.536591493,5.379079613,-17.365821
0.007,496.0193519,524.8765136,193.9543634,-379.1045429,-505.7518957,-322.0513203,279.4024519,-595.5389158,-143.5544128,594.5885787,-146.5500019,107.4419181,-699.1275615,-184.9708054,39.0567981,-21.59008248,699.2750053,119.2288244,386.6994402,-230.5557312,-84.72099082,246.9071846,47.40021839,-25.35462062,96.44754868,22.434468,-31.6706589,-268.4708431,129.4774872,-533.2938515,222.895654,-253.1038434,121.1228414,159.3327617,-178.8877683,-399.1626879,-132.7594397,-14.66093752,359.4970097,298.8128436,16.00225051,-106.5040098,27.21795305,251.7561924,194.1497722,-89.98433115,-91.38575109,307.3599655,150.6695468,28.99851198,349.1362081,63.64493983,-281.6243356,-255.0140457,69.64426646,174.8208015,-135.8960624,408.2594019,21.06451701,-14.60390369,6.825434777,36.34984785,-72.57210988,-155.909109,-45.17239474,19.95197384,86.72930977,-88.01813009,60.70227672,-206.8023221,58.4672721,29.16751497,143.9250308,-78.18991991,52.19978405,-20.39886163,178.917945,45.3385085,-166.8195652,-50.86288745,23.47756727,-37.67530511,-69.1710833,143.9241543,-140.6022046,-35.28139666,-103.9564553,11.96886469,-30.78208605,-23.84027775,123.0458398,40.0287931,-134.4928346,-80.58493734,-123.0219222,-139.9153248,-88.75956521,-98.95593982,-90.64170351,25.91306356,-33.99030626,-24.50848557,29.82918106,-126.7746954,-82.1570693,32.92061353,-54.46490206,37.47905165,-187.9603753,188.2818346,117.4330846,-40.6174962,-58.04762644,-38.61553066,-68.34828794,-7.870480077,116.0073448,172.9294956,26.98909867,-64.28730991,90.69087766,37.35640354,-53.41895023,8.317632965,75.08328171,-40.65739293,0.386240405,39.21364867,-22.16890266,-103.4473053,86.43188027,135.0553509,-21.65784691,-35.56449698,-44.00763999,-83.70109486,-6.037280524,10.72612015,37.42475684,82.75553517
0,813.5824405,770.0259329,1052.311251,757.9237685,-740.1562377,-280.8420667,175.360582,-324.4018552,-217.996432,-86.78035861,723.4875196,930.1336249,-40.55992194,-213.9661332,-114.8897243,-348.5931904,241.8620939,-171.23926,-420.4325492,145.248523,122.7534888,187.8916018,-43.33337952,-224.9473563,-248.0314031,237.2629405,-307.3938403,-123.8266184,-204.7779156,-23.32035514,10.84445406,155.8158896,325.9665551,-68.03046937,94.70195406,-215.0093467,-145.1921068,-159.6604446,-111.0453318,-4.321488576,255.6949342,0.707410572,-109.8868877,-223.7339954,-7.658448281,66.03565629,32.38216217,271.8902938,-15.76285345,-184.2732881,-94.88486947,78.75567769,-1.020546973,152.2648893,2.635518079,-40.6247289,254.559088,-59.74272452,53.57686907,-161.1386682,-193.4899806,-21.26044675,93.61712552,-113.3483136,151.9068449,-35.00068141,83.40434679,17.80396346,7.51365108,-126.1259871,-151.8988096,30.38575358,43.31178882,-91.22602251,84.26341574,-47.29591162,-142.5752632,26.10995428,18.01329572,50.53279437,-216.5183348,82.69020895,54.51946382,-62.0689267,134.9449025,-166.8493766,105.4838503,71.31929215,29.75483982,54.54189936,0.84567713,-65.74773584,-160.9383404,-140.7635202,65.53897059,52.37903193,-12.43816035,-88.82129188,-13.2977358,141.572072,-72.38713421,-55.59124802,36.9353004,-27.05293111,-50.1614427,72.62586286,88.2283808,-125.2233,86.07134654,19.68798782,-3.642473421,-31.9257912,-170.7278875,-113.5237218,-70.36930912,-43.58624403,153.1253717,-82.86575891,85.62782094,-98.85810171,211.2454841,-59.33859211,83.79861227,-117.843307,-11.72687091,-74.24739626,-140.5843966,-83.25632587,106.5722082,185.9639059,-14.50711869,40.63621547,2.258544705,80.90566415,-16.07987455,9.224618179,-39.98195826,-72.82409908,-120.4019351,99.94155051
0,575.0979645,365.7415128,601.5046583,174.0716487,-71.45849313,382.6666855,206.9596026,-262.7425755,-33.93210924,-111.438802,323.0741319,1233.951554,37.70642735,-148.3977974,154.0506308,180.2498779,-123.1617021,-41.17300954,563.5160378,90.65549827,616.0749027,429.4624885,26.2495871,-418.8322033,-243.7458006,-50.02310619,-29.32974273,74.80389408,-33.48102574,243.8942456,309.4495125,305.5804572,293.5387723,171.7713804,-107.045835,-110.5581305,98.53415823,131.3874682,-164.4255283,-159.1554257,82.02280793,62.03157866,-232.1477257,-318.4838413,177.6763778,-98.49211936,503.7068148,143.9261289,-139.386532,252.5582882,-14.86842436,-49.44211162,-328.630967,124.6889532,147.5645514,60.77738222,118.9886511,-266.3174305,-37.91474166,-241.7300815,-101.8852589,134.5016553,87.49998413,-123.2452785,-104.183276,-295.2514543,-69.32219025,-174.6196657,74.83250882,113.5353002,330.0411895,105.5253999,149.865708,-143.9266703,44.70656378,-29.44684367,-27.28967942,102.2781612,-251.7873071,110.2581434,-6.970676765,86.18960941,57.43530399,0.561143483,13.87102617,159.5385109,-71.06056695,-123.4000703,-140.7529382,38.71941351,-185.5166622,-40.79717542,-35.62607727,17.08878124,139.8886962,45.87485598,-35.89272591,-60.6322674,-1.163012872,-13.64371885,31.62039186,-88.83811366,-55.28032462,1.503415825,-27.03928473,-9.439830999,71.85199103,-205.5496344,-26.24026392,-81.84150762,18.13335673,-120.8649239,91.26088428,-20.91502936,13.70626451,109.2191601,-0.060697633,-12.01027097,-59.07387915,24.98589047,-25.04035227,83.13612484,-54.07983137,-44.35278203,0.360693666,-6.922262387,76.84968637,68.17770813,52.8239339,-148.274614,-1.881641454,15.21163651,49.40364282,-44.61624354,-17.55360739,121.5385997,-56.9647365,-15.38607563,49.12360366,-48.55554733
