pred_prob,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41,f_42,f_43,f_44,f_45,f_46,f_47,f_48,f_49,f_50,f_51,f_52,f_53,f_54,f_55,f_56,f_57,f_58,f_59,f_60,f_61,f_62,f_63,f_64,f_65,f_66,f_67,f_68,f_69,f_70,f_71,f_72,f_73,f_74,f_75,f_76,f_77,f_78,f_79,f_80,f_81,f_82,f_83,f_84,f_85,f_86,f_87,f_88,f_89,f_90,f_91,f_92,f_93,f_94,f_95,f_96,f_97,f_98,f_99,f_100,f_101,f_102,f_103,f_104,f_105,f_106,f_107,f_108,f_109,f_110,f_111,f_112,f_113,f_114,f_115,f_116,f_117,f_118,f_119,f_120,f_121,f_122,f_123,f_124,f_125,f_126,f_127,f_128,f_129,f_130,f_131,f_132,f_133,f_134,f_135,f_136,f_137,f_138,f_139,f_140,f_141,f_142,f_143,f_144,f_145,f_146,f_147,f_148,f_149,f_150,f_151,f_152,f_153,f_154,f_155,f_156,f_157,f_158,f_159,f_160,f_161,f_162,f_163,f_164,f_165,f_166,f_167,f_168,f_169,f_170,f_171,f_172,f_173,f_174,f_175,f_176,f_177,f_178,f_179,f_180
0.001,567.4501454,-580.952907,121.8878214,204.9139375,595.9712188,-403.8381352,-516.1497709,157.5154165,43.40782099,117.0305254,-241.6730699,-25.00517859,-11.34022606,636.6295399,-258.1165085,-65.4829572,-86.19926785,506.0484938,134.3096881,44.40603221,-86.79042349,-37.76845267,642.5513907,-12.99084926,45.67095082,-331.9181125,279.2625177,287.1929794,-363.4448444,-26.21527729,20.22371246,-21.06841887,47.74226186,-198.9393917,19.77356763,-194.8961942,-108.1849232,135.8339023,25.6834546,-30.31460011,109.1044068,-97.41972481,43.87499971,208.4440038,58.97601625,-77.14533487,-116.8769796,-101.7354339,87.62055379,179.5448728,134.6322101,246.2812322,55.2935693,-47.06345426,0.173335846,-93.5289544,-6.491809832,139.8742212,98.96247568,11.97376372,-298.6033172,111.6142702,51.44008662,-71.92689903,41.19796564,-136.9046336,-152.0021561,160.9550676,-129.1625758,0.220145602,10.74692568,20.95848033,-6.550744717,164.1234511,-74.75715725,149.5704617,-99.15677076,26.12686603,94.24774177,-44.23689961,14.29450638,31.79823081,-63.65671303,-7.667519113,-15.98728521,-113.1775099,-43.71947529,-104.9483422,25.2980616,71.10028872,64.82510608,67.20461122,-38.7467217,34.18794382,39.48776106,-123.8495664,-74.11962808,3.691214686,12.23210223,91.82505628,-7.271648005,86.39615904,-10.47447418,111.0832258,-6.616324417,-21.97549902,72.42106601,62.72212319,-2.600525002,-77.25849465,-24.10028474,121.2990757,18.62745145,-45.14403035,-56.44822939,-68.30488568,90.70079541,-90.29178345,64.13901321,-55.42259042,171.4292151,89.60660834,1.820398619,-10.62321149,62.96707519,-66.95249546,74.94291073,-17.2634618,-60.44510031,9.745960408,68.8764065,103.618017,-41.324051,-28.07367317,150.7222367,69.64277905,-35.18231832,-99.91018386,-58.02340446,-110.8919369,73.30115443,-76.01480788,-129.1923697,28.52144899,-68.24658038,86.64763982,-9.315208162,41.37177174,-9.12214071,-34.91718908,62.13856314,41.13709034,-58.48655256,13.25775929,10.81271363,43.71158845,-3.534758923,-142.1072757,-118.6400453,-10.27843916,-111.0187376,-62.41137062,-26.292729,92.86547091,-45.92114752,-37.37894209,-26.00124423,59.09653834,46.08041301,-23.04395967,58.53736327,-7.744462751,-49.68115666,-89.35801654,-1.349058519,42.55134892,33.83697917,98.97771981,59.36276421,-24.11312388
0,-413.9467276,68.45130985,-844.0952997,298.1316965,-412.7808938,558.4911449,396.0184633,-87.85519901,-114.908801,661.5930996,-269.0675383,494.6092572,-41.59156778,-306.1030739,-165.0538484,-266.0202942,-0.201014839,405.258857,371.5615144,58.70688277,-238.9736857,-452.5218395,137.9484119,122.4177731,-194.7229482,-149.7914881,-176.9387045,350.421837,366.8498393,126.3171699,116.6575338,172.8725195,-64.21653752,-161.4192568,274.7472212,-33.80770061,-37.72981323,-14.6472012,93.96524025,-230.6603117,-287.5058086,-207.1320134,-105.8894007,342.6882322,97.44502272,167.4353667,-157.5203826,-12.3040844,-219.9492986,17.86169697,-49.28815704,-152.71029,289.5361193,-59.3082793,97.22524918,-12.12872894,116.6630378,15.03040444,210.0749494,134.4557247,192.8904954,142.9873843,-111.2153862,83.83498436,-57.68680803,104.0961215,144.4038345,-4.911754224,71.55538804,164.8811392,100.6741694,-22.83667926,-138.0913179,71.54037442,105.9304238,-19.84865188,173.066037,-165.5582159,151.5519237,-17.26315966,-143.4330474,65.68059643,-8.76154678,109.009861,-28.32164581,-83.1953905,111.49985,-144.4216692,-60.98012759,38.21679778,-109.8578142,-24.25979551,140.6437411,-15.74980608,96.82738641,151.1463164,39.50695642,-17.64036901,-14.6652396,-117.6731304,33.1636534,0.178450269,40.1800589,54.11517475,-77.14569589,41.32368382,-96.15043348,-72.67085757,-83.73472513,129.276235,-162.2020637,-4.134582609,-83.53772267,-38.48302423,-76.87635868,-61.42010758,-46.98551639,-172.8329887,170.9966483,-34.94166045,-36.24083023,-40.93546438,-96.80243537,56.25478611,81.6857813,-97.28401764,132.4045939,130.1200008,129.8657938,-186.3050409,-10.41433881,-106.1182755,-134.2424382,-72.31284814,80.17445498,129.2701907,-8.76165452,114.8015068,1.97411065,-109.2539266,77.66188222,-38.77678628,100.0384774,56.42476427,92.03363388,5.936053631,42.3882742,-68.29919729,133.3431701,-111.7330014,191.5344728,59.94043169,107.3235904,74.12726656,15.60529449,15.69455865,-44.88498694,68.29116225,-16.60467667,14.88265461,71.21044745,23.82310692,124.8850721,-35.39247992,51.35848463,-8.562199363,61.00952685,20.6328679,50.64551253,-64.88692936,13.59437238,-52.89369511,61.24485506,-63.64980952,29.01302487,80.27006063,-54.58493911,35.61525409,180.1565876,14.63338166
0,619.8423504,-700.0774563,-459.4713692,208.4429942,-284.8543896,71.61387871,-123.717852,-553.0989665,36.68883799,-27.58356919,149.0113675,-190.0319477,-18.57195611,-310.3465667,66.697425,-45.57017004,-266.0849588,55.46171594,-262.4345928,-214.641437,-14.53706006,-168.4390001,39.88668903,-151.9794373,123.5045645,116.9407823,-124.9404611,-269.4524894,-275.1113592,129.9968915,-312.8545274,-49.67978967,-271.6726289,-98.12844002,302.1021442,105.8094079,89.74550617,74.88444519,145.9449544,4.264665834,-265.9089381,135.4254157,75.90110274,-10.54974087,-265.0247147,-4.782322821,156.2477626,-198.3499046,57.1484754,11.8259883,3.867873079,130.7892393,-120.1532008,-122.5149933,-72.37973464,5.490513307,31.61869614,193.7794459,162.6763628,-54.50643753,24.08690855,43.00777216,-29.79600938,-37.96126886,-40.53268975,84.9217021,69.16507952,-97.25017825,-72.7748934,33.64681523,-100.6635811,92.01700168,62.68831257,144.7140329,-56.7812678,-26.11436037,-108.6925296,0.927280575,134.169076,55.31905815,173.4951429,25.40665335,-56.47668642,54.9686487,-98.56884836,-8.677096171,-24.58471023,-68.92465601,-64.37655304,-28.02354709,-14.42812685,64.6596011,8.752488182,50.96559314,-0.349645921,-45.02631953,129.2146989,3.723963787,22.17029079,19.7362495,40.46707911,31.26065526,0.80572483,40.21708879,26.80456661,54.42024829,-69.08827771,90.24725608,-88.61124385,-27.40223939,78.15716434,-31.18817554,12.26475202,-48.68228699,61.0867867,14.3574108,51.81952298,-3.417847796,-54.18267528,34.02810241,-12.28389391,41.25910946,4.396964963,1.24379524,23.89999776,10.98085962,-9.926632368,88.39111179,-19.44480602,96.41408426,41.94121643,94.07399634,25.55997652,-72.96743533,19.8429848,30.55613554,-6.594471145,66.67904432,49.93301223,4.97158762,21.23423009,-69.9787809,-31.63692103,-60.22024611,8.306594238,-13.68434793,-53.00702851,-16.72002783,-46.88056561,9.303399967,-57.21810937,-71.37860836,92.07905246,96.32999249,28.35810048,-3.007064743,63.49098674,-50.53930633,3.2286378,36.88142478,44.07439353,29.82115105,-23.98032867,21.02433924,-12.33829663,-17.4453655,-7.304481591,-34.8085923,-43.34310129,-36.01057582,62.10459049,23.85317276,43.25792779,-26.3584242,-65.48671556,-38.35537216,35.37014398,3.301933954,46.03347593,77.91554267
0,-147.2401512,886.6213073,-197.1330919,329.7344748,813.7849879,-47.82271208,-355.2484794,413.1284367,-392.9549439,394.4787035,287.6579863,478.6800158,-792.4161175,47.60938691,303.503481,-236.5135213,-71.62133036,306.4997528,-145.8716748,28.713328,398.546257,291.9880886,286.8176275,257.2249774,85.10865632,40.54059458,221.6650638,-221.5261496,110.3781631,10.55371942,-102.2395594,318.4519473,-63.008619,-28.79598881,-30.93579493,114.9105609,187.3723682,141.2188005,21.71134306,-157.9235479,160.0978237,-73.62319265,-86.42095839,1.430068991,-19.59337585,-121.7528769,-96.5210964,-37.42067661,182.1048422,-93.24961074,-59.96457331,-121.142713,82.62227519,-154.9102357,102.0937065,-122.8569781,-98.91214958,-217.4201993,120.0988126,-89.0491747,181.0445006,-101.3029384,12.6648302,20.52572682,2.804170249,118.974299,-158.0970515,-38.41616103,-55.74553797,3.151994686,105.9691418,11.35062552,101.8272897,7.012146361,-6.546976081,20.23335144,-195.0577356,120.4179139,-20.72429986,-8.185426931,-146.4064511,-129.0679613,-42.4355289,39.94927174,33.14395829,99.60184886,-70.8108083,-98.12958691,66.57114467,103.5735298,-101.8054565,-8.168173349,-19.35101341,72.22268454,-168.8885616,-17.19582556,113.5440937,32.21854603,-74.09897026,-110.9296081,-31.12270461,-15.38873178,-15.93705451,-14.52185497,122.3340115,-122.3169263,28.49377345,73.6865782,66.63827768,-178.8815942,25.39121877,130.1593121,-68.78049609,-124.0533989,-46.7769797,-45.06351195,52.81735603,29.01213174,-95.20844663,26.24117279,18.93818513,-92.58103007,32.52162009,70.64124178,-79.8844559,-31.02774575,-28.3308018,-37.05680167,-8.180700936,6.783269493,-99.61250944,34.93540659,-41.74535036,-13.40003984,73.49359409,20.11625125,-0.720861301,157.8022686,-123.4819959,-12.14230061,2.342334402,14.3510384,43.56481699,-33.08603934,-35.16384086,49.49059422,-114.9221095,-23.25678797,-36.7989815,93.72713194,3.947795297,24.92184468,-45.64333295,-13.78301991,-37.95384708,6.45740984,68.638232,-21.67535698,39.99435388,-27.19008887,-18.82974613,-14.5570044,-20.89338332,69.6815585,38.19358146,-30.27416065,-0.431187635,-4.794026453,-17.15215651,-96.11278973,43.13804303,8.907834269,-30.53960803,24.25649111,-0.529487313,-34.54801962,-51.19774527,-0.032308038,85.70602181,-57.355093
0,406.5243385,-548.1065832,427.3341534,676.4090064,49.45277981,-421.0471425,264.8624237,937.0217229,-722.8340511,-273.5601773,172.8669546,171.9114148,-312.26031,427.4028466,264.7742215,195.9026985,-96.37981701,13.07548942,36.71434774,-380.6004335,-428.4128838,-273.4997929,-142.461992,6.381957272,-30.50214704,-44.10019953,-314.7837691,-56.54455503,51.55682683,-307.4579792,-145.4103586,206.7910013,237.7186791,-119.1251622,143.078387,-41.5670063,-6.943669517,-109.9337334,231.8080812,-203.63099,-137.840814,-110.5058094,99.18157211,-138.1094853,-109.5195082,60.00715127,11.18775446,-97.96442848,190.8355125,68.81874725,-118.5868494,78.01810613,73.40226235,76.65115541,-171.7416822,-41.26117652,19.49722817,11.78328333,-78.2695558,-40.95861718,115.8614607,-152.8685462,232.5628357,-165.4641851,1.957452516,-214.6803525,-158.2783727,24.23168939,101.6171278,-24.50309224,61.35055271,16.72450288,-125.5226345,-38.85679833,28.83256684,-85.33374159,-58.31301625,-33.55387547,-64.28476646,123.398132,-57.53420091,-21.0854703,-117.5884356,-26.70720054,-172.0799982,-163.4014452,17.6408387,39.04972863,-13.90977786,17.59920878,23.51661406,-26.44683733,-36.77497708,14.95596208,76.31946789,57.29130841,-47.03991303,156.2642589,79.65384617,36.25961618,-61.17995855,176.0598155,20.79253292,-10.37616113,-25.60096057,-61.5812103,-38.33109246,151.7331452,98.52373026,-83.49217338,-68.05047217,-86.93248346,-15.14696001,-167.5013586,-106.6599971,20.79356562,13.68769189,-36.14430108,-125.5409288,-79.05042796,61.94555971,-58.35424004,-46.24177903,4.279592955,41.55905374,58.71711798,19.06308445,45.14829555,11.19628477,36.65615005,129.3311291,28.10776809,14.58735272,27.10841781,22.0640902,54.45374211,42.7955303,-2.854753215,-13.12974475,56.10966192,-31.15579123,-98.18767737,-65.82580924,-80.39607889,-13.6873381,66.59523505,7.315255633,5.968665042,36.87443779,50.02539268,151.7704899,-65.67777575,69.42424003,37.31719409,9.412620257,4.905312963,47.48978773,-56.07425701,-74.96494747,-32.21396608,-28.16782153,-12.66084517,9.601643977,16.15065285,25.69882865,-7.737556539,-63.19574289,-35.6704457,16.89128167,43.91362307,-42.77721381,18.72946085,13.82252164,13.09626983,1.678719855,151.4996508,18.44142832,92.16806758,52.19901479,-3.088885623
0,651.2665042,-619.7100376,-226.6525653,80.2974783,-259.4936338,272.5521988,-173.3621274,-717.9006893,93.5630293,-72.05405449,154.9056212,-153.5983,-70.20137183,-289.5850813,48.37578326,-283.7666341,-261.0625749,34.80820987,-294.9658427,-271.3052909,-45.23089513,-104.7195008,3.062705088,-205.4589974,38.74185561,96.45809861,-92.27182545,-224.268387,-341.4010264,141.5842428,-334.3832137,-2.325997207,-348.3031,-33.75789452,171.7656177,148.8124102,53.24766615,123.2953319,85.05728589,89.76588497,-251.7685484,156.5739375,155.3287499,5.538645198,-194.946909,7.760669844,96.00428952,-182.4589792,-11.63123726,124.3739678,-61.5672944,60.6142335,42.34164264,-111.6314977,-137.5267974,-12.54117846,69.1327816,91.22100985,91.34768538,28.53201305,-58.37094973,35.42559294,25.972359,23.88458779,-61.59538511,20.48172338,-76.88096492,-45.56637661,16.71241407,10.64318629,-44.25880273,36.5097193,67.40436409,154.5831679,-67.06914298,28.67649981,-20.59771046,-6.371369877,12.19467954,30.61015755,-11.60610167,-79.56248277,-42.3459178,69.86919455,-56.26322466,51.30349041,-20.06489053,18.18246918,20.0704113,-42.78363932,-21.95043848,11.34412404,-2.807787274,58.58745449,4.504241162,72.05473612,137.5599651,-63.06277925,77.35315884,-44.55003437,-31.59435209,-5.044922224,186.1469546,8.899836455,25.53237384,-29.51043619,-34.75285973,56.00094927,-86.7656131,-13.04269363,58.04058256,8.180899453,36.56511869,9.4352282,56.86824269,54.21465404,-35.84877056,-106.0508716,-66.68050064,-18.86892193,-0.364672555,-3.391063802,-64.50186552,103.9560298,-69.91477662,52.18920914,-40.42629842,-30.63564481,26.09639525,65.64726591,32.64012372,92.4324434,9.795838426,2.885838493,-47.56904593,12.86050959,28.18507328,-10.32078233,-34.1329383,66.96923906,-19.32040886,-22.39427627,4.365524495,-16.10188383,-59.73479621,13.93363173,-26.90752408,63.32432778,-8.196013564,75.79494771,39.5602848,55.26460353,-39.87841421,22.56096545,-15.13708452,22.19703356,-41.41773059,80.17165706,56.89338294,42.88147508,-41.02776257,-45.96885648,17.15535177,32.34178891,-29.64850893,0.064533363,-99.854299,-15.34703385,4.317951108,-124.9635551,15.41241279,49.73643203,-17.58249274,-9.794430677,-14.88448798,-9.405026128,-104.3339672,-7.938416531,42.02961805,-32.53241716
0,224.6649169,-624.1310322,409.7014505,473.6880166,-78.59783532,-233.429124,-131.1470097,408.9652816,167.3985765,158.7164924,111.617365,-675.0673059,290.9363184,567.6313134,270.1299916,-333.6801692,-56.63699957,-42.01696529,491.6048212,-171.3944484,57.44626171,-367.8974741,42.65505701,218.7349678,-184.1820035,85.47706755,262.3395116,-26.62340074,54.50170116,258.0858186,430.5982059,-237.1890627,174.67953,-230.7246723,201.0700438,-257.9939708,-88.403435,-223.4843912,119.4072591,41.21470286,157.3926145,-152.2395508,-153.3515942,-224.0006057,239.7560431,-37.77766462,126.6075725,-302.4076948,-192.7374049,-101.1532963,-91.98696641,8.961753767,-243.3634021,164.7542991,-107.3344517,-72.4592275,39.08184442,196.9216933,20.87341871,-221.6841535,-121.9712653,35.41197298,-57.75473406,56.48884861,60.09328714,-200.4085992,16.79462477,14.87583974,89.39883391,63.87268005,175.6387235,0.843576501,-74.45445016,-18.56270212,-16.06923288,-105.6235948,-43.79828396,-200.9108897,-36.7417159,-20.77622043,102.1100527,-62.57062516,43.87727691,-3.879056347,-95.41292941,0.461272488,-75.34071843,-16.32647483,303.8148226,-121.6057418,-0.432379201,-60.3057073,-68.20743086,-103.6293806,9.711457675,145.1164215,139.3955105,1.302563238,-76.292673,49.88794147,-64.93037675,-75.22089389,-2.52869096,-22.56893913,-31.74159794,-31.26367411,-37.53610815,3.404745228,-25.13149674,22.32013419,-31.93922448,48.17073008,63.04645894,118.3323655,18.52147201,178.9719219,1.556321055,66.82755949,157.2780289,43.91905339,50.29046263,-165.0512417,42.92675187,25.0383777,-115.8803424,10.32212679,43.10410002,-102.0435452,-27.05185049,88.04068466,204.1906328,16.74982496,-67.15033924,44.08334961,-0.512826304,-55.21379688,-106.9737371,-58.35109021,88.69778248,-3.672019817,65.96969962,4.3862615,3.490756304,-36.21114221,63.29370051,14.48732933,62.93836018,-34.39015364,-90.52656984,43.98607038,15.12126357,-6.070145497,21.06472594,-38.66698725,58.22058963,169.0273778,4.970294478,114.1146356,-39.77309728,-46.22592256,45.97098929,-12.41060703,-13.4372422,13.30836124,60.93659808,62.52273341,-14.4693761,-47.05363203,0.058494355,-30.99176098,59.47953452,-38.22320174,-48.42257661,46.05969452,-51.70060334,-54.53929185,4.034334309,-36.43971772,44.45383223,-45.44317903
0.001,-120.459266,-688.4133122,185.7386566,171.6652481,624.1617244,-116.9215568,664.6534675,-50.05049858,-114.045117,-107.0539204,-167.5777512,-223.4939225,-202.0348519,-413.1743463,125.6796783,497.8512544,296.0545695,-93.92539108,-243.7811013,-35.24897736,-217.6766701,-4.195985431,-237.8644471,139.5020209,533.1452575,187.7162742,220.2781567,-366.2429547,-131.0714178,138.9454535,177.2770433,156.2957981,117.3283446,-38.4006143,195.5848762,-130.4774982,95.76679811,260.1797171,-120.6833559,179.5636322,217.3423189,238.7189642,-99.96775821,237.0782096,-105.032928,102.7354932,39.4794606,-10.78527171,-50.11879795,-181.6843891,5.076033431,-32.75521142,208.1598288,-48.69482067,-169.9482762,-64.30821322,-186.8421101,-17.79402856,27.86404193,-73.45269939,-5.024291257,15.88549179,-99.19937929,206.6701408,113.491491,9.464020195,-42.18408172,-167.0475105,-31.36383399,114.4903646,34.7854086,133.5654952,-66.6695519,46.24461033,-80.82722733,-57.07051786,-4.710951433,45.45843405,54.69108476,-84.76181429,-69.66592195,29.93236008,-49.27365425,90.28976609,-25.97268294,-0.914765491,132.16414,-73.75219297,-2.952621033,139.893517,-64.0034148,-43.43179027,-59.43891885,-71.89650904,-106.5975536,87.68287328,-107.516112,116.9676679,-184.9167248,3.786988919,103.1458532,-3.066208108,-108.2117151,-12.4604086,19.99283612,-33.90987948,-3.572166928,45.22241183,138.5018992,22.07870961,146.9466839,-53.77202567,-101.6585815,-1.513396653,-28.57568987,-38.09625191,86.22811443,21.38401865,255.7797901,-16.32372308,43.60361283,41.80258423,146.9037092,23.76243184,-41.52531334,-37.12673651,-121.849019,77.74747657,-57.53931866,-3.831858227,6.775519037,15.41783351,-12.47984656,57.35029761,48.58932322,11.41067136,-41.16329884,72.2066145,-81.76135917,-114.2558439,-56.27032067,83.48955644,-74.76899701,-24.15491708,-9.109562449,77.64691683,92.22038191,77.58129758,-13.03153625,85.14447576,-25.71286861,-61.70990648,115.257339,84.7757872,3.112246134,-12.82112887,59.1871287,51.14527137,24.55244452,92.88413651,-159.1479551,-31.23979832,82.12557588,124.3522937,-1.536534313,104.2832194,99.84440583,5.603507774,23.76326505,39.27820193,-10.0192366,-87.95005587,-118.5499986,28.68342552,51.25866607,-19.05195243,-62.86425411,-12.44638354,-126.5639909,-17.30480384
0,666.7910224,-225.7022037,273.6940964,218.4463148,89.04248582,100.4615261,264.7994036,646.1319765,-588.8491302,93.62173314,667.4416531,319.4361964,-85.48677597,-348.624583,72.845996,70.06107291,-541.2094602,223.1676525,-31.07819775,-628.4517639,548.209009,-581.256556,-473.605943,-306.8476857,-173.4674638,-128.5155653,-321.3943604,284.5427114,175.2743548,58.82229454,162.8973928,-113.0448335,-275.9635136,75.47692665,-75.91296721,235.8426246,-187.90164,-254.7084188,52.28110623,358.4701028,254.7351788,-263.7298922,254.3478754,162.4544892,-7.110357456,152.2863468,3.580018937,-157.2769175,-46.60153986,72.65515387,-155.9905748,89.89202477,128.7318537,-126.6490635,4.244762837,-282.6696957,-48.62499052,-259.2858428,96.32962965,82.78064924,-23.36385773,-49.60082843,-14.00085618,-121.192613,66.23456732,78.20091851,-175.7423547,-129.5456176,51.90093884,53.63993986,-7.469157649,106.2187311,-127.4040313,-29.66302039,-54.36828248,251.4638346,-115.897704,75.71248303,-165.7848167,-169.0232042,44.88633954,90.46268905,170.7627962,86.4522181,78.29577853,33.3606237,102.019268,91.12654919,118.9429788,-257.056303,35.9421767,81.22724563,-45.57120485,-181.1398677,154.9400372,-75.96565331,75.88933572,86.3366638,-140.6347383,122.3968413,-72.13576342,-27.95865093,4.285608643,0.670575941,185.605134,197.5986178,-16.86463536,-123.4234706,-94.59380614,93.9709249,8.226910782,23.4392242,141.6428215,-114.7870976,49.40251095,-33.43173299,-98.61526216,22.68847957,10.11400499,-40.06015229,-91.1324115,-127.8081157,-5.571324268,-111.5237776,-29.41137797,-127.9241235,-61.28144898,69.65338346,-143.8399124,65.45688984,-30.77967797,91.02268206,63.75184146,-1.36923449,199.2520866,39.75093368,-23.47112269,-26.32572848,3.360616255,64.72931835,109.845706,-13.72194416,-43.81721294,5.223798248,-10.53101473,8.526019518,-46.1272986,132.3585384,-22.93494562,-63.46335065,-141.1024564,97.30573194,-47.25475261,-34.1070399,-44.85667509,-67.14762422,-54.05925482,-3.185724432,-33.1775678,-55.44332278,-32.17086282,-100.5989051,92.91063746,41.06668656,-91.18494956,87.46756,-44.56523119,16.43697591,-26.72537711,49.97623933,-36.35259733,-69.73073572,-29.01971711,27.54601618,-14.06285837,23.46302252,38.4010231,-53.98749606,21.00402333,42.09539341
0,759.0430618,-52.07475632,646.7982467,239.7518196,762.6934666,-246.1366299,-48.91630286,79.53830428,538.3578656,567.3016674,-422.3527453,-387.9270526,-477.2055392,129.3265137,314.6026955,-431.6150229,-383.3123894,108.4032408,-166.2093544,-358.6331875,-139.0561713,124.3432893,164.463058,53.91322155,172.9083034,342.213913,162.958506,28.72644202,-307.4971484,-83.94430594,-112.3614226,151.2680895,-73.115163,-446.1226924,261.6991742,189.2019747,-127.8047403,-123.0784844,-246.3572544,52.4989557,-90.44636098,87.23743103,34.66227075,31.84552272,210.9077469,94.62232834,-87.12804216,163.0174329,-85.93261353,-28.09959454,-40.03873573,67.78362826,135.0319691,142.4399896,-88.82669889,220.8918671,30.14120086,331.6921649,50.38584085,-66.44154434,184.155811,-77.92327934,314.5242701,46.53614126,-13.42974568,34.48885666,-165.7730241,-175.1968172,-1.736345752,-29.07550023,-108.5101979,-37.88753741,-44.28561915,136.4703734,76.70270313,25.6268736,129.5434084,162.8119651,124.0097847,-102.0075536,102.7420436,123.0211446,51.25682801,46.71005714,144.213316,106.9223873,-73.30938802,21.12144131,30.93271556,-143.1469031,1.607925807,-67.92160195,83.80634421,39.2113831,10.60652331,92.74955459,-136.5372267,10.96685286,46.99730027,111.9908747,43.28055754,-116.5072409,92.38621341,12.55942343,105.5204644,-57.65760906,40.68742713,41.52428313,-10.12326472,107.5868736,-44.8345545,-76.60952699,-57.83390197,-64.83049015,-40.70782321,89.46464421,-25.05501924,-144.0725361,13.51762763,65.20137309,111.9098787,30.95021007,5.17717006,-165.8711198,63.48463078,45.16581541,-35.89409575,62.10975067,-74.33985647,25.18700625,50.52896497,-45.47903304,94.79670375,3.924801803,-120.1827956,-92.32538208,-122.2734336,-19.20158079,17.7646159,-56.3950345,-9.623616599,-73.0239516,75.04614179,7.174073671,-7.574714993,61.79342891,-87.97087209,43.96747238,12.50092367,-154.6874027,-3.846937647,41.39486125,-11.23891412,-106.4300777,-65.86755635,-15.43729413,-76.46888303,32.0549683,38.6662415,-3.529531942,98.81560413,36.28089044,14.52668738,82.96665524,-40.87068469,-13.4316662,-61.01402709,130.1734189,52.81186067,-63.26359974,22.92680088,82.05688851,-12.54814736,78.87097002,49.30398391,35.43383599,128.4685249,86.50212231,-29.43181185,-46.02430299
